"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!Native","Annotation of Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Estimate!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born",
"0500000US18175","Washington County, Indiana","27792","null","*****","*****","27662","null","55","null","130","null","55","null",
"0500000US18177","Wayne County, Indiana","67423","null","*****","*****","65919","null","267","null","1504","null","267","null",
"0500000US18179","Wells County, Indiana","27836","null","*****","*****","27390","null","141","null","446","null","141","null",
"0500000US18181","White County, Indiana","24265","null","*****","*****","23218","null","143","null","1047","null","143","null",
"0500000US18183","Whitley County, Indiana","33354","null","*****","*****","33044","null","89","null","310","null","89","null",
"0500000US19001","Adair County, Iowa","7330","null","*****","*****","7239","null","36","null","91","null","36","null",
"0500000US19003","Adams County, Iowa","3822","null","*****","*****","3786","null","15","null","36","null","15","null",
"0500000US19005","Allamakee County, Iowa","14001","null","*****","*****","13363","null","103","null","638","null","103","null",
"0500000US19007","Appanoose County, Iowa","12602","null","*****","*****","12498","null","32","null","104","null","32","null",
"0500000US19009","Audubon County, Iowa","5793","null","*****","*****","5773","null","13","null","20","null","13","null",
"0500000US19011","Benton County, Iowa","25720","null","*****","*****","25554","null","64","null","166","null","64","null",
"0500000US19013","Black Hawk County, Iowa","132821","null","*****","*****","125614","null","761","null","7207","null","761","null",
"0500000US19015","Boone County, Iowa","26411","null","*****","*****","26130","null","97","null","281","null","97","null",
"0500000US19017","Bremer County, Iowa","24663","null","*****","*****","24295","null","97","null","368","null","97","null",
"0500000US19019","Buchanan County, Iowa","21031","null","*****","*****","20779","null","75","null","252","null","75","null",
"0500000US19021","Buena Vista County, Iowa","20445","null","*****","*****","16820","null","269","null","3625","null","269","null",
"0500000US19023","Butler County, Iowa","14933","null","*****","*****","14819","null","66","null","114","null","66","null",
"0500000US19025","Calhoun County, Iowa","9876","null","*****","*****","9793","null","40","null","83","null","40","null",
"0500000US19027","Carroll County, Iowa","20555","null","*****","*****","20365","null","88","null","190","null","88","null",
"0500000US19029","Cass County, Iowa","13433","null","*****","*****","13263","null","61","null","170","null","61","null",
"0500000US19031","Cedar County, Iowa","18389","null","*****","*****","18174","null","87","null","215","null","87","null",
"0500000US19033","Cerro Gordo County, Iowa","43303","null","*****","*****","42309","null","203","null","994","null","203","null",
"0500000US19035","Cherokee County, Iowa","11752","null","*****","*****","11603","null","71","null","149","null","71","null",
"0500000US19037","Chickasaw County, Iowa","12164","null","*****","*****","11985","null","52","null","179","null","52","null",
"0500000US19039","Clarke County, Iowa","9273","null","*****","*****","8795","null","151","null","478","null","151","null",
"0500000US19041","Clay County, Iowa","16478","null","*****","*****","16197","null","74","null","281","null","74","null",
"0500000US19043","Clayton County, Iowa","17735","null","*****","*****","17392","null","98","null","343","null","98","null",
"0500000US19045","Clinton County, Iowa","47972","null","*****","*****","47107","null","194","null","865","null","194","null",
"0500000US19047","Crawford County, Iowa","17147","null","*****","*****","14861","null","354","null","2286","null","354","null",
"0500000US19049","Dallas County, Iowa","78074","null","*****","*****","72221","null","662","null","5853","null","662","null",
"0500000US19051","Davis County, Iowa","8768","null","*****","*****","8727","null","26","null","41","null","26","null",
"0500000US19053","Decatur County, Iowa","8210","null","*****","*****","8069","null","57","null","141","null","57","null",
"0500000US19055","Delaware County, Iowa","17445","null","*****","*****","17269","null","76","null","176","null","76","null",
"0500000US19057","Des Moines County, Iowa","40114","null","*****","*****","39483","null","147","null","631","null","147","null",
"0500000US19059","Dickinson County, Iowa","17046","null","*****","*****","16874","null","67","null","172","null","67","null",
"0500000US19061","Dubuque County, Iowa","96359","null","*****","*****","93995","null","340","null","2364","null","340","null",
"0500000US19063","Emmet County, Iowa","9820","null","*****","*****","9444","null","117","null","376","null","117","null",
"0500000US19065","Fayette County, Iowa","20391","null","*****","*****","20143","null","63","null","248","null","63","null",
"0500000US19067","Floyd County, Iowa","16004","null","*****","*****","15589","null","102","null","415","null","102","null",
"0500000US19069","Franklin County, Iowa","10393","null","*****","*****","10063","null","122","null","330","null","122","null",
"0500000US19071","Fremont County, Iowa","7019","null","*****","*****","6918","null","44","null","101","null","44","null",
"0500000US19073","Greene County, Iowa","9083","null","*****","*****","8962","null","35","null","121","null","35","null",
"0500000US19075","Grundy County, Iowa","12373","null","*****","*****","12299","null","31","null","74","null","31","null",
"0500000US19077","Guthrie County, Iowa","10691","null","*****","*****","10574","null","45","null","117","null","45","null",
"0500000US19079","Hamilton County, Iowa","15227","null","*****","*****","14538","null","125","null","689","null","125","null",
"0500000US19081","Hancock County, Iowa","11006","null","*****","*****","10812","null","57","null","194","null","57","null",
"0500000US19083","Hardin County, Iowa","17324","null","*****","*****","16883","null","92","null","441","null","92","null",
"0500000US19085","Harrison County, Iowa","14335","null","*****","*****","14191","null","59","null","144","null","59","null",
"0500000US19087","Henry County, Iowa","19941","null","*****","*****","19283","null","113","null","658","null","113","null",
"0500000US19089","Howard County, Iowa","9430","null","*****","*****","9378","null","33","null","52","null","33","null",
"0500000US19091","Humboldt County, Iowa","9607","null","*****","*****","9416","null","81","null","191","null","81","null",
"0500000US19093","Ida County, Iowa","7041","null","*****","*****","6971","null","25","null","70","null","25","null",
"0500000US19095","Iowa County, Iowa","16326","null","*****","*****","16136","null","82","null","190","null","82","null",
"0500000US19097","Jackson County, Iowa","19529","null","*****","*****","19356","null","51","null","173","null","51","null",
"0500000US19099","Jasper County, Iowa","36715","null","*****","*****","36313","null","86","null","402","null","86","null",
"0500000US19101","Jefferson County, Iowa","17662","null","*****","*****","15526","null","555","null","2136","null","555","null",
"0500000US19103","Johnson County, Iowa","142006","null","*****","*****","127247","null","885","null","14759","null","885","null",
"0500000US19105","Jones County, Iowa","20481","null","*****","*****","20113","null","130","null","368","null","130","null",
"0500000US19107","Keokuk County, Iowa","10234","null","*****","*****","10154","null","34","null","80","null","34","null",
"0500000US19109","Kossuth County, Iowa","15226","null","*****","*****","15034","null","55","null","192","null","55","null",
"0500000US19111","Lee County, Iowa","35172","null","*****","*****","34738","null","173","null","434","null","173","null",
"0500000US19113","Linn County, Iowa","218076","null","*****","*****","210391","null","626","null","7685","null","626","null",
"0500000US19115","Louisa County, Iowa","11251","null","*****","*****","10193","null","115","null","1058","null","115","null",
"0500000US19117","Lucas County, Iowa","8700","null","*****","*****","8463","null","112","null","237","null","112","null",
"0500000US19119","Lyon County, Iowa","11730","null","*****","*****","11600","null","36","null","130","null","36","null",
"0500000US19121","Madison County, Iowa","15661","null","*****","*****","15389","null","92","null","272","null","92","null",
"0500000US19123","Mahaska County, Iowa","22324","null","*****","*****","21901","null","92","null","423","null","92","null",
"0500000US19125","Marion County, Iowa","33197","null","*****","*****","32423","null","178","null","774","null","178","null",
"0500000US19127","Marshall County, Iowa","40735","null","*****","*****","35452","null","295","null","5283","null","295","null",
"0500000US19129","Mills County, Iowa","14841","null","*****","*****","14722","null","63","null","119","null","63","null",
"0500000US19131","Mitchell County, Iowa","10757","null","*****","*****","10677","null","43","null","80","null","43","null",
"0500000US19133","Monona County, Iowa","9013","null","*****","*****","8914","null","42","null","99","null","42","null",
"0500000US19135","Monroe County, Iowa","7964","null","*****","*****","7853","null","88","null","111","null","88","null",
"0500000US19137","Montgomery County, Iowa","10380","null","*****","*****","10209","null","35","null","171","null","35","null",
"0500000US19139","Muscatine County, Iowa","42949","null","*****","*****","40242","null","362","null","2707","null","362","null",
"0500000US19141","O'Brien County, Iowa","14055","null","*****","*****","13695","null","81","null","360","null","81","null",
"0500000US19143","Osceola County, Iowa","6154","null","*****","*****","5896","null","43","null","258","null","43","null",
"0500000US19145","Page County, Iowa","15552","null","*****","*****","15154","null","114","null","398","null","114","null",
"0500000US19147","Palo Alto County, Iowa","9155","null","*****","*****","8949","null","58","null","206","null","58","null",
"0500000US19149","Plymouth County, Iowa","24972","null","*****","*****","24339","null","112","null","633","null","112","null",
"0500000US19151","Pocahontas County, Iowa","7061","null","*****","*****","6895","null","49","null","166","null","49","null",
"0500000US19153","Polk County, Iowa","459159","null","*****","*****","419100","null","1777","null","40059","null","1777","null",
"0500000US19155","Pottawattamie County, Iowa","93198","null","*****","*****","89776","null","406","null","3422","null","406","null",
"0500000US19157","Poweshiek County, Iowa","18622","null","*****","*****","17974","null","150","null","648","null","150","null",
"0500000US19159","Ringgold County, Iowa","5054","null","*****","*****","5019","null","18","null","35","null","18","null",
"0500000US19161","Sac County, Iowa","10034","null","*****","*****","9891","null","35","null","143","null","35","null",
"0500000US19163","Scott County, Iowa","171116","null","*****","*****","164539","null","505","null","6577","null","505","null",
"0500000US19165","Shelby County, Iowa","11944","null","*****","*****","11675","null","83","null","269","null","83","null",
"0500000US19167","Sioux County, Iowa","34621","null","*****","*****","32502","null","267","null","2119","null","267","null",
"0500000US19169","Story County, Iowa","94834","null","*****","*****","86073","null","515","null","8761","null","515","null",
"0500000US19171","Tama County, Iowa","17423","null","*****","*****","16814","null","70","null","609","null","70","null",
"0500000US19173","Taylor County, Iowa","6209","null","*****","*****","5992","null","73","null","217","null","73","null",
"0500000US19175","Union County, Iowa","12539","null","*****","*****","12309","null","97","null","230","null","97","null",
"0500000US19177","Van Buren County, Iowa","7380","null","*****","*****","7305","null","39","null","75","null","39","null",
"0500000US19179","Wapello County, Iowa","35242","null","*****","*****","32466","null","280","null","2776","null","280","null",
"0500000US19181","Warren County, Iowa","48170","null","*****","*****","47667","null","130","null","503","null","130","null",
"0500000US19183","Washington County, Iowa","22115","null","*****","*****","21455","null","116","null","660","null","116","null",
"0500000US19185","Wayne County, Iowa","6403","null","*****","*****","6348","null","30","null","55","null","30","null",
"0500000US19187","Webster County, Iowa","37050","null","*****","*****","35979","null","199","null","1071","null","199","null",
"0500000US19189","Winnebago County, Iowa","10580","null","*****","*****","10366","null","69","null","214","null","69","null",
"0500000US19191","Winneshiek County, Iowa","20789","null","*****","*****","20369","null","122","null","420","null","122","null",
"0500000US19193","Woodbury County, Iowa","102426","null","*****","*****","93509","null","617","null","8917","null","617","null",
"0500000US19195","Worth County, Iowa","7562","null","*****","*****","7499","null","26","null","63","null","25","null",
"0500000US19197","Wright County, Iowa","12891","null","*****","*****","12205","null","77","null","686","null","77","null",
"0500000US20001","Allen County, Kansas","12951","null","*****","*****","12888","null","34","null","63","null","34","null",
"0500000US20003","Anderson County, Kansas","7858","null","*****","*****","7819","null","33","null","39","null","33","null",
"0500000US20005","Atchison County, Kansas","16557","null","*****","*****","16363","null","96","null","194","null","96","null",
"0500000US20007","Barber County, Kansas","4831","null","165","null","4754","null","160","null","77","null","59","null",
"0500000US20009","Barton County, Kansas","27214","null","*****","*****","25755","null","199","null","1459","null","199","null",
"0500000US20011","Bourbon County, Kansas","14751","null","*****","*****","14489","null","60","null","262","null","60","null",
"0500000US20013","Brown County, Kansas","9810","null","*****","*****","9711","null","31","null","99","null","31","null",
"0500000US20015","Butler County, Kansas","66264","null","*****","*****","64704","null","289","null","1560","null","289","null",
"0500000US20017","Chase County, Kansas","2694","null","*****","*****","2646","null","18","null","48","null","18","null",
"0500000US20019","Chautauqua County, Kansas","3470","null","*****","*****","3458","null","12","null","12","null","12","null",
"0500000US20021","Cherokee County, Kansas","20737","null","*****","*****","20555","null","67","null","182","null","67","null",
"0500000US20023","Cheyenne County, Kansas","2679","null","*****","*****","2604","null","42","null","75","null","42","null",
"0500000US20025","Clark County, Kansas","2131","null","*****","*****","2032","null","45","null","99","null","45","null",
"0500000US20027","Clay County, Kansas","8346","null","*****","*****","8202","null","56","null","144","null","56","null",
"0500000US20029","Cloud County, Kansas","9302","null","*****","*****","9080","null","117","null","222","null","117","null",
"0500000US20031","Coffey County, Kansas","8433","null","*****","*****","8344","null","32","null","89","null","32","null",
"0500000US20033","Comanche County, Kansas","1898","null","165","null","1837","null","156","null","61","null","50","null",
"0500000US20035","Cowley County, Kansas","35977","null","*****","*****","34609","null","190","null","1368","null","190","null",
"0500000US20037","Crawford County, Kansas","39281","null","*****","*****","37764","null","313","null","1517","null","313","null",
"0500000US20039","Decatur County, Kansas","2886","null","*****","*****","2853","null","24","null","33","null","24","null",
"0500000US20041","Dickinson County, Kansas","19384","null","*****","*****","19022","null","104","null","362","null","104","null",
"0500000US20043","Doniphan County, Kansas","7793","null","*****","*****","7731","null","34","null","62","null","34","null",
"0500000US20045","Douglas County, Kansas","116352","null","*****","*****","108668","null","643","null","7684","null","643","null",
"0500000US20047","Edwards County, Kansas","2975","null","*****","*****","2618","null","66","null","357","null","66","null",
"0500000US20049","Elk County, Kansas","2635","null","*****","*****","2592","null","29","null","43","null","29","null",
"0500000US20051","Ellis County, Kansas","29032","null","*****","*****","28031","null","222","null","1001","null","222","null",
"0500000US20053","Ellsworth County, Kansas","6375","null","*****","*****","6292","null","30","null","83","null","30","null",
"0500000US20055","Finney County, Kansas","36983","null","*****","*****","29113","null","465","null","7870","null","465","null",
"0500000US20057","Ford County, Kansas","34492","null","*****","*****","25129","null","562","null","9363","null","562","null",
"0500000US20059","Franklin County, Kansas","25663","null","*****","*****","25362","null","89","null","301","null","89","null",
"0500000US20061","Geary County, Kansas","36818","null","*****","*****","33844","null","430","null","2974","null","430","null",
"0500000US20063","Gove County, Kansas","2682","null","106","null","2634","null","106","null","48","null","27","null",
"0500000US20065","Graham County, Kansas","2577","null","*****","*****","2529","null","31","null","48","null","31","null",
"0500000US20067","Grant County, Kansas","7748","null","*****","*****","6352","null","267","null","1396","null","267","null",
"0500000US20069","Gray County, Kansas","6037","null","*****","*****","5459","null","86","null","578","null","86","null",
"0500000US20071","Greeley County, Kansas","1235","null","97","null","1149","null","104","null","86","null","34","null",
"0500000US20073","Greenwood County, Kansas","6304","null","*****","*****","6274","null","26","null","30","null","26","null",
"0500000US20075","Hamilton County, Kansas","2567","null","*****","*****","2060","null","84","null","507","null","84","null",
"0500000US20077","Harper County, Kansas","5798","null","*****","*****","5696","null","48","null","102","null","48","null",
"0500000US20079","Harvey County, Kansas","34814","null","*****","*****","33248","null","282","null","1566","null","282","null",
"0500000US20081","Haskell County, Kansas","4087","null","*****","*****","3319","null","104","null","768","null","104","null",
"0500000US20083","Hodgeman County, Kansas","1919","null","126","null","1838","null","129","null","81","null","43","null",
"0500000US20085","Jackson County, Kansas","13365","null","*****","*****","13254","null","30","null","111","null","30","null",
"0500000US20087","Jefferson County, Kansas","18880","null","*****","*****","18771","null","50","null","109","null","50","null",
"0500000US20089","Jewell County, Kansas","3003","null","*****","*****","2961","null","19","null","42","null","19","null",
"0500000US20091","Johnson County, Kansas","572428","null","*****","*****","525111","null","1447","null","47317","null","1447","null",
"0500000US20093","Kearny County, Kansas","3943","null","*****","*****","3516","null","106","null","427","null","106","null",
"0500000US20095","Kingman County, Kansas","7697","null","*****","*****","7627","null","36","null","70","null","36","null",
"0500000US20097","Kiowa County, Kansas","2520","null","*****","*****","2400","null","58","null","120","null","58","null",
"0500000US20099","Labette County, Kansas","20833","null","*****","*****","20665","null","79","null","168","null","79","null",
"0500000US20101","Lane County, Kansas","1687","null","106","null","1656","null","101","null","31","null","17","null",
"0500000US20103","Leavenworth County, Kansas","78785","null","*****","*****","76388","null","380","null","2397","null","380","null",
"0500000US20105","Lincoln County, Kansas","3134","null","*****","*****","3099","null","15","null","35","null","15","null",
"0500000US20107","Linn County, Kansas","9524","null","*****","*****","9487","null","31","null","37","null","31","null",
"0500000US20109","Logan County, Kansas","2800","null","*****","*****","2747","null","22","null","53","null","22","null",
"0500000US20111","Lyon County, Kansas","33401","null","*****","*****","30339","null","308","null","3062","null","308","null",
"0500000US20113","McPherson County, Kansas","29164","null","*****","*****","28749","null","155","null","415","null","155","null",
"0500000US20115","Marion County, Kansas","12213","null","*****","*****","12039","null","49","null","174","null","49","null",
"0500000US20117","Marshall County, Kansas","9963","null","*****","*****","9841","null","47","null","122","null","47","null",
"0500000US20119","Meade County, Kansas","4310","null","*****","*****","3931","null","90","null","379","null","90","null",
"0500000US20121","Miami County, Kansas","32787","null","*****","*****","32486","null","151","null","301","null","151","null",
"0500000US20123","Mitchell County, Kansas","6299","null","*****","*****","6193","null","46","null","106","null","46","null",
"0500000US20125","Montgomery County, Kansas","33765","null","*****","*****","32796","null","190","null","969","null","190","null",
"0500000US20127","Morris County, Kansas","5694","null","*****","*****","5617","null","28","null","77","null","28","null",
"0500000US20129","Morton County, Kansas","3033","null","*****","*****","2660","null","109","null","373","null","109","null",
"0500000US20131","Nemaha County, Kansas","10177","null","*****","*****","10063","null","55","null","114","null","55","null",
"0500000US20133","Neosho County, Kansas","16358","null","*****","*****","16143","null","83","null","215","null","83","null",
"0500000US20135","Ness County, Kansas","3047","null","*****","*****","2895","null","56","null","152","null","56","null",
"0500000US20137","Norton County, Kansas","5558","null","*****","*****","5396","null","70","null","162","null","70","null",
"0500000US20139","Osage County, Kansas","16001","null","*****","*****","15884","null","64","null","117","null","64","null",
"0500000US20141","Osborne County, Kansas","3746","null","*****","*****","3702","null","21","null","44","null","21","null",
"0500000US20143","Ottawa County, Kansas","6004","null","*****","*****","5964","null","21","null","40","null","21","null",
"0500000US20145","Pawnee County, Kansas","6840","null","*****","*****","6625","null","106","null","215","null","106","null",
"0500000US20147","Phillips County, Kansas","5484","null","*****","*****","5402","null","35","null","82","null","35","null",
"0500000US20149","Pottawatomie County, Kansas","22920","null","*****","*****","22298","null","140","null","622","null","140","null",
"0500000US20151","Pratt County, Kansas","9729","null","*****","*****","9400","null","86","null","329","null","86","null",
"0500000US20153","Rawlins County, Kansas","2557","null","*****","*****","2492","null","22","null","65","null","22","null",
"0500000US20155","Reno County, Kansas","63803","null","*****","*****","61963","null","244","null","1840","null","244","null",
"0500000US20157","Republic County, Kansas","4768","null","*****","*****","4709","null","31","null","59","null","31","null",
"0500000US20159","Rice County, Kansas","9949","null","*****","*****","9581","null","113","null","368","null","113","null",
"0500000US20161","Riley County, Kansas","75026","null","*****","*****","68724","null","588","null","6302","null","588","null",
"0500000US20163","Rooks County, Kansas","5160","null","*****","*****","5067","null","56","null","93","null","56","null",
"0500000US20165","Rush County, Kansas","3144","null","126","null","3097","null","121","null","47","null","30","null",
"0500000US20167","Russell County, Kansas","6988","null","*****","*****","6927","null","50","null","61","null","50","null",
"0500000US20169","Saline County, Kansas","55547","null","*****","*****","52566","null","436","null","2981","null","436","null",
"0500000US20171","Scott County, Kansas","4958","null","*****","*****","4615","null","176","null","343","null","176","null",
"0500000US20173","Sedgwick County, Kansas","508221","null","*****","*****","464698","null","1211","null","43523","null","1211","null",
"0500000US20175","Seward County, Kansas","23185","null","*****","*****","16116","null","492","null","7069","null","492","null",
"0500000US20177","Shawnee County, Kansas","178567","null","*****","*****","170687","null","694","null","7880","null","694","null",
"0500000US20179","Sheridan County, Kansas","2522","null","*****","*****","2450","null","28","null","72","null","28","null",
"0500000US20181","Sherman County, Kansas","6038","null","*****","*****","5883","null","106","null","155","null","106","null",
"0500000US20183","Smith County, Kansas","3701","null","*****","*****","3689","null","10","null","12","null","10","null",
"0500000US20185","Stafford County, Kansas","4284","null","*****","*****","4025","null","39","null","259","null","39","null",
"0500000US20187","Stanton County, Kansas","2115","null","*****","*****","1855","null","68","null","260","null","68","null",
"0500000US20189","Stevens County, Kansas","5738","null","*****","*****","4779","null","207","null","959","null","207","null",
"0500000US20191","Sumner County, Kansas","23509","null","*****","*****","23312","null","86","null","197","null","86","null",
"0500000US20193","Thomas County, Kansas","7909","null","*****","*****","7717","null","67","null","192","null","67","null",
"0500000US20195","Trego County, Kansas","2927","null","*****","*****","2912","null","17","null","15","null","17","null",
"0500000US20197","Wabaunsee County, Kansas","6960","null","*****","*****","6907","null","29","null","53","null","29","null",
"0500000US20199","Wallace County, Kansas","1584","null","97","null","1543","null","99","null","41","null","31","null",
"0500000US20201","Washington County, Kansas","5613","null","*****","*****","5463","null","48","null","150","null","48","null",
"0500000US20203","Wichita County, Kansas","2168","null","*****","*****","1848","null","111","null","320","null","111","null",
"0500000US20205","Wilson County, Kansas","8956","null","*****","*****","8802","null","51","null","154","null","51","null",
"0500000US20207","Woodson County, Kansas","3186","null","*****","*****","3159","null","20","null","27","null","20","null",
"0500000US20209","Wyandotte County, Kansas","161777","null","*****","*****","136405","null","986","null","25372","null","986","null",
"0500000US21001","Adair County, Kentucky","19156","null","*****","*****","18954","null","80","null","202","null","80","null",
"0500000US21003","Allen County, Kentucky","20421","null","*****","*****","20213","null","78","null","208","null","78","null",
"0500000US21005","Anderson County, Kentucky","21867","null","*****","*****","21647","null","109","null","220","null","109","null",
"0500000US21007","Ballard County, Kentucky","8216","null","*****","*****","8075","null","68","null","141","null","68","null",
"0500000US21009","Barren County, Kentucky","43287","null","*****","*****","42529","null","174","null","758","null","174","null",
"0500000US21011","Bath County, Kentucky","12113","null","*****","*****","11986","null","53","null","127","null","53","null",
"0500000US21013","Bell County, Kentucky","27676","null","*****","*****","27548","null","88","null","128","null","88","null",
"0500000US21015","Boone County, Kentucky","125656","null","*****","*****","120155","null","585","null","5501","null","585","null",
"0500000US21017","Bourbon County, Kentucky","20004","null","*****","*****","19017","null","131","null","987","null","131","null",
"0500000US21019","Boyd County, Kentucky","48716","null","*****","*****","48273","null","144","null","443","null","144","null",
"0500000US21021","Boyle County, Kentucky","29650","null","*****","*****","29045","null","118","null","605","null","118","null",
"0500000US21023","Bracken County, Kentucky","8404","null","*****","*****","8330","null","54","null","74","null","54","null",
"0500000US21025","Breathitt County, Kentucky","13476","null","*****","*****","13416","null","32","null","60","null","32","null",
"0500000US21027","Breckinridge County, Kentucky","20000","null","*****","*****","19897","null","60","null","103","null","60","null",
"0500000US21029","Bullitt County, Kentucky","77727","null","*****","*****","77048","null","161","null","679","null","161","null",
"0500000US21031","Butler County, Kentucky","12828","null","*****","*****","12683","null","77","null","145","null","77","null",
"0500000US21033","Caldwell County, Kentucky","12758","null","*****","*****","12743","null","25","null","15","null","25","null",
"0500000US21035","Calloway County, Kentucky","38302","null","*****","*****","36315","null","478","null","1987","null","478","null",
"0500000US21037","Campbell County, Kentucky","91456","null","*****","*****","89352","null","357","null","2104","null","357","null",
"0500000US21039","Carlisle County, Kentucky","4954","null","*****","*****","4912","null","24","null","42","null","24","null",
"0500000US21041","Carroll County, Kentucky","10776","null","*****","*****","10429","null","93","null","347","null","93","null",
"0500000US21043","Carter County, Kentucky","27292","null","*****","*****","27142","null","107","null","150","null","107","null",
"0500000US21045","Casey County, Kentucky","15928","null","*****","*****","15734","null","57","null","194","null","57","null",
"0500000US21047","Christian County, Kentucky","73936","null","*****","*****","71875","null","281","null","2061","null","281","null",
"0500000US21049","Clark County, Kentucky","35706","null","*****","*****","35117","null","126","null","589","null","126","null",
"0500000US21051","Clay County, Kentucky","21160","null","*****","*****","20948","null","94","null","212","null","94","null",
"0500000US21053","Clinton County, Kentucky","10172","null","*****","*****","10034","null","103","null","138","null","103","null",
"0500000US21055","Crittenden County, Kentucky","9211","null","*****","*****","9129","null","50","null","82","null","50","null",
"0500000US21057","Cumberland County, Kentucky","6780","null","*****","*****","6729","null","45","null","51","null","45","null",
"0500000US21059","Daviess County, Kentucky","98724","null","*****","*****","96286","null","353","null","2438","null","353","null",
"0500000US21061","Edmonson County, Kentucky","12086","null","*****","*****","12011","null","56","null","75","null","56","null",
"0500000US21063","Elliott County, Kentucky","7661","null","*****","*****","7657","null","7","null","4","null","7","null",
"0500000US21065","Estill County, Kentucky","14406","null","*****","*****","14378","null","22","null","28","null","22","null",
"0500000US21067","Fayette County, Kentucky","311529","null","*****","*****","283769","null","1140","null","27760","null","1140","null",
"0500000US21069","Fleming County, Kentucky","14543","null","*****","*****","14491","null","42","null","52","null","42","null",
"0500000US21071","Floyd County, Kentucky","38144","null","*****","*****","37998","null","84","null","146","null","84","null",
"0500000US21073","Franklin County, Kentucky","49982","null","*****","*****","48308","null","257","null","1674","null","257","null",
"0500000US21075","Fulton County, Kentucky","6323","null","*****","*****","6273","null","36","null","50","null","36","null",
"0500000US21077","Gallatin County, Kentucky","8543","null","*****","*****","8253","null","69","null","290","null","69","null",
"0500000US21079","Garrard County, Kentucky","17051","null","*****","*****","16812","null","81","null","239","null","81","null",
"0500000US21081","Grant County, Kentucky","24705","null","*****","*****","24389","null","91","null","316","null","91","null",
"0500000US21083","Graves County, Kentucky","37379","null","*****","*****","36251","null","157","null","1128","null","157","null",
"0500000US21085","Grayson County, Kentucky","26092","null","*****","*****","25911","null","113","null","181","null","113","null",
"0500000US21087","Green County, Kentucky","11123","null","*****","*****","10993","null","76","null","130","null","76","null",
"0500000US21089","Greenup County, Kentucky","36255","null","*****","*****","35969","null","69","null","286","null","69","null",
"0500000US21091","Hancock County, Kentucky","8716","null","*****","*****","8674","null","30","null","42","null","30","null",
"0500000US21093","Hardin County, Kentucky","107573","null","*****","*****","103186","null","393","null","4387","null","393","null",
"0500000US21095","Harlan County, Kentucky","28031","null","*****","*****","27854","null","51","null","177","null","51","null",
"0500000US21097","Harrison County, Kentucky","18629","null","*****","*****","18309","null","133","null","320","null","133","null",
"0500000US21099","Hart County, Kentucky","18510","null","*****","*****","18346","null","85","null","164","null","85","null",
"0500000US21101","Henderson County, Kentucky","46362","null","*****","*****","45746","null","104","null","616","null","104","null",
"0500000US21103","Henry County, Kentucky","15528","null","*****","*****","15332","null","61","null","196","null","61","null",
"0500000US21105","Hickman County, Kentucky","4691","null","*****","*****","4653","null","37","null","38","null","37","null",
"0500000US21107","Hopkins County, Kentucky","46359","null","*****","*****","45890","null","111","null","469","null","111","null",
"0500000US21109","Jackson County, Kentucky","13357","null","*****","*****","13293","null","94","null","64","null","94","null",
"0500000US21111","Jefferson County, Kentucky","759724","null","*****","*****","707267","null","1931","null","52457","null","1931","null",
"0500000US21113","Jessamine County, Kentucky","51015","null","*****","*****","48734","null","546","null","2281","null","546","null",
"0500000US21115","Johnson County, Kentucky","23280","null","*****","*****","23146","null","110","null","134","null","110","null",
"0500000US21117","Kenton County, Kentucky","163393","null","*****","*****","158964","null","546","null","4429","null","546","null",
"0500000US21119","Knott County, Kentucky","15884","null","*****","*****","15831","null","46","null","53","null","46","null",
"0500000US21121","Knox County, Kentucky","31740","null","*****","*****","31295","null","272","null","445","null","272","null",
"0500000US21123","Larue County, Kentucky","14127","null","*****","*****","13842","null","106","null","285","null","106","null",
"0500000US21125","Laurel County, Kentucky","59950","null","*****","*****","59381","null","194","null","569","null","194","null",
"0500000US21127","Lawrence County, Kentucky","15870","null","*****","*****","15693","null","98","null","177","null","98","null",
"0500000US21129","Lee County, Kentucky","6896","null","*****","*****","6883","null","15","null","13","null","15","null",
"0500000US21131","Leslie County, Kentucky","10869","null","*****","*****","10832","null","61","null","37","null","61","null",
"0500000US21133","Letcher County, Kentucky","23382","null","*****","*****","23301","null","49","null","81","null","49","null",
"0500000US21135","Lewis County, Kentucky","13646","null","*****","*****","13604","null","41","null","42","null","41","null",
"0500000US21137","Lincoln County, Kentucky","24424","null","*****","*****","24328","null","64","null","96","null","64","null",
"0500000US21139","Livingston County, Kentucky","9353","null","*****","*****","9316","null","35","null","37","null","35","null",
"0500000US21141","Logan County, Kentucky","26757","null","*****","*****","26499","null","117","null","258","null","117","null",
"0500000US21143","Lyon County, Kentucky","8325","null","*****","*****","8183","null","79","null","142","null","79","null",
"0500000US21145","McCracken County, Kentucky","65292","null","*****","*****","63763","null","267","null","1529","null","267","null",
