"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002M","B05012_002MA","B05012_002EA","B05012_003E","B05012_003M","B05012_003MA","B05012_003EA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Annotation of Estimate!!Total!!Native","Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born",
"0500000US30051","Liberty County, Montana","2280","null","201","null","2268","201","null","null","12","13","null","null",
"0500000US30053","Lincoln County, Montana","19358","null","*****","*****","18863","199","null","null","495","199","null","null",
"0500000US30055","McCone County, Montana","1630","null","118","null","1618","117","null","null","12","10","null","null",
"0500000US30057","Madison County, Montana","8218","null","*****","*****","7874","121","null","null","344","121","null","null",
"0500000US30059","Meagher County, Montana","1968","null","201","null","1937","202","null","null","31","23","null","null",
"0500000US30061","Mineral County, Montana","4211","null","*****","*****","4092","81","null","null","119","81","null","null",
"0500000US30063","Missoula County, Montana","115983","null","*****","*****","112602","393","null","null","3381","393","null","null",
"0500000US30065","Musselshell County, Montana","4807","null","108","null","4760","109","null","null","47","31","null","null",
"0500000US30067","Park County, Montana","16246","null","*****","*****","15828","122","null","null","418","122","null","null",
"0500000US30069","Petroleum County, Montana","432","null","57","null","426","55","null","null","6","8","null","null",
"0500000US30071","Phillips County, Montana","4124","null","*****","*****","4052","39","null","null","72","39","null","null",
"0500000US30073","Pondera County, Montana","6044","null","*****","*****","5955","33","null","null","89","33","null","null",
"0500000US30075","Powder River County, Montana","1619","null","110","null","1598","110","null","null","21","20","null","null",
"0500000US30077","Powell County, Montana","6861","null","*****","*****","6830","30","null","null","31","30","null","null",
"0500000US30079","Prairie County, Montana","1342","null","116","null","1317","118","null","null","25","25","null","null",
"0500000US30081","Ravalli County, Montana","41902","null","*****","*****","41170","217","null","null","732","217","null","null",
"0500000US30083","Richland County, Montana","11360","null","*****","*****","11118","141","null","null","242","141","null","null",
"0500000US30085","Roosevelt County, Montana","11228","null","*****","*****","11110","51","null","null","118","51","null","null",
"0500000US30087","Rosebud County, Montana","9250","null","*****","*****","9131","57","null","null","119","57","null","null",
"0500000US30089","Sanders County, Montana","11521","null","*****","*****","11279","79","null","null","242","79","null","null",
"0500000US30091","Sheridan County, Montana","3574","null","157","null","3491","158","null","null","83","34","null","null",
"0500000US30093","Silver Bow County, Montana","34814","null","*****","*****","33956","281","null","null","858","281","null","null",
"0500000US30095","Stillwater County, Montana","9410","null","*****","*****","9270","64","null","null","140","64","null","null",
"0500000US30097","Sweet Grass County, Montana","3653","null","*****","*****","3621","23","null","null","32","23","null","null",
"0500000US30099","Teton County, Montana","6080","null","*****","*****","5985","41","null","null","95","41","null","null",
"0500000US30101","Toole County, Montana","4976","null","*****","*****","4799","63","null","null","177","63","null","null",
"0500000US30103","Treasure County, Montana","777","null","88","null","770","87","null","null","7","10","null","null",
"0500000US30105","Valley County, Montana","7532","null","*****","*****","7394","76","null","null","138","76","null","null",
"0500000US30107","Wheatland County, Montana","2149","null","*****","*****","2089","42","null","null","60","42","null","null",
"0500000US30109","Wibaux County, Montana","1175","null","145","null","1138","142","null","null","37","39","null","null",
"0500000US30111","Yellowstone County, Montana","157816","null","*****","*****","154472","419","null","null","3344","419","null","null",
"0500000US31001","Adams County, Nebraska","31583","null","*****","*****","29792","202","null","null","1791","202","null","null",
"0500000US31003","Antelope County, Nebraska","6372","null","*****","*****","6261","25","null","null","111","25","null","null",
"0500000US31005","Arthur County, Nebraska","418","null","46","null","416","46","null","null","2","2","null","null",
"0500000US31007","Banner County, Nebraska","696","null","72","null","687","72","null","null","9","10","null","null",
"0500000US31009","Blaine County, Nebraska","480","null","55","null","480","55","null","null","0","9","null","null",
"0500000US31011","Boone County, Nebraska","5313","null","*****","*****","5278","15","null","null","35","15","null","null",
"0500000US31013","Box Butte County, Nebraska","11089","null","*****","*****","10872","100","null","null","217","100","null","null",
"0500000US31015","Boyd County, Nebraska","2042","null","90","null","2011","91","null","null","31","15","null","null",
"0500000US31017","Brown County, Nebraska","2988","null","104","null","2923","104","null","null","65","54","null","null",
"0500000US31019","Buffalo County, Nebraska","49030","null","*****","*****","46756","252","null","null","2274","252","null","null",
"0500000US31021","Burt County, Nebraska","6528","null","*****","*****","6428","36","null","null","100","36","null","null",
"0500000US31023","Butler County, Nebraska","8067","null","*****","*****","7891","41","null","null","176","41","null","null",
"0500000US31025","Cass County, Nebraska","25702","null","*****","*****","25425","72","null","null","277","72","null","null",
"0500000US31027","Cedar County, Nebraska","8523","null","*****","*****","8495","17","null","null","28","17","null","null",
"0500000US31029","Chase County, Nebraska","3734","null","214","null","3438","143","null","null","296","139","null","null",
"0500000US31031","Cherry County, Nebraska","5790","null","*****","*****","5633","73","null","null","157","73","null","null",
"0500000US31033","Cheyenne County, Nebraska","9852","null","*****","*****","9655","82","null","null","197","82","null","null",
"0500000US31035","Clay County, Nebraska","6232","null","*****","*****","6002","54","null","null","230","54","null","null",
"0500000US31037","Colfax County, Nebraska","10760","null","*****","*****","7418","394","null","null","3342","394","null","null",
"0500000US31039","Cuming County, Nebraska","8991","null","*****","*****","8499","82","null","null","492","82","null","null",
"0500000US31041","Custer County, Nebraska","10830","null","*****","*****","10618","83","null","null","212","83","null","null",
"0500000US31043","Dakota County, Nebraska","20317","null","*****","*****","15413","500","null","null","4904","500","null","null",
"0500000US31045","Dawes County, Nebraska","8896","null","*****","*****","8799","68","null","null","97","68","null","null",
"0500000US31047","Dawson County, Nebraska","23804","null","*****","*****","19209","328","null","null","4595","328","null","null",
"0500000US31049","Deuel County, Nebraska","1894","null","120","null","1867","120","null","null","27","19","null","null",
"0500000US31051","Dixon County, Nebraska","5746","null","*****","*****","5326","50","null","null","420","50","null","null",
"0500000US31053","Dodge County, Nebraska","36683","null","*****","*****","34226","286","null","null","2457","286","null","null",
"0500000US31055","Douglas County, Nebraska","554992","null","*****","*****","501832","1306","null","null","53160","1306","null","null",
"0500000US31057","Dundy County, Nebraska","2023","null","214","null","1864","140","null","null","159","118","null","null",
"0500000US31059","Fillmore County, Nebraska","5574","null","*****","*****","5489","32","null","null","85","32","null","null",
"0500000US31061","Franklin County, Nebraska","3006","null","*****","*****","2965","20","null","null","41","20","null","null",
"0500000US31063","Frontier County, Nebraska","2609","null","74","null","2584","76","null","null","25","13","null","null",
"0500000US31065","Furnas County, Nebraska","4786","null","*****","*****","4694","24","null","null","92","24","null","null",
"0500000US31067","Gage County, Nebraska","21595","null","*****","*****","21247","72","null","null","348","72","null","null",
"0500000US31069","Garden County, Nebraska","1860","null","117","null","1819","97","null","null","41","51","null","null",
"0500000US31071","Garfield County, Nebraska","1975","null","102","null","1961","102","null","null","14","12","null","null",
"0500000US31073","Gosper County, Nebraska","2015","null","*****","*****","1993","22","null","null","22","22","null","null",
"0500000US31075","Grant County, Nebraska","718","null","63","null","716","63","null","null","2","3","null","null",
"0500000US31077","Greeley County, Nebraska","2410","null","*****","*****","2379","22","null","null","31","22","null","null",
"0500000US31079","Hall County, Nebraska","61343","null","*****","*****","52904","591","null","null","8439","591","null","null",
"0500000US31081","Hamilton County, Nebraska","9178","null","*****","*****","9077","74","null","null","101","74","null","null",
"0500000US31083","Harlan County, Nebraska","3438","null","*****","*****","3387","28","null","null","51","28","null","null",
"0500000US31085","Hayes County, Nebraska","943","null","74","null","891","73","null","null","52","15","null","null",
"0500000US31087","Hitchcock County, Nebraska","2843","null","*****","*****","2830","16","null","null","13","16","null","null",
"0500000US31089","Holt County, Nebraska","10245","null","*****","*****","9942","81","null","null","303","81","null","null",
"0500000US31091","Hooker County, Nebraska","691","null","82","null","690","82","null","null","1","3","null","null",
"0500000US31093","Howard County, Nebraska","6405","null","*****","*****","6303","52","null","null","102","52","null","null",
"0500000US31095","Jefferson County, Nebraska","7188","null","*****","*****","7077","29","null","null","111","29","null","null",
"0500000US31097","Johnson County, Nebraska","5197","null","*****","*****","5006","75","null","null","191","75","null","null",
"0500000US31099","Kearney County, Nebraska","6552","null","*****","*****","6338","94","null","null","214","94","null","null",
"0500000US31101","Keith County, Nebraska","8099","null","*****","*****","7894","67","null","null","205","67","null","null",
"0500000US31103","Keya Paha County, Nebraska","792","null","104","null","788","104","null","null","4","5","null","null",
"0500000US31105","Kimball County, Nebraska","3667","null","*****","*****","3628","22","null","null","39","22","null","null",
"0500000US31107","Knox County, Nebraska","8460","null","*****","*****","8342","32","null","null","118","32","null","null",
"0500000US31109","Lancaster County, Nebraska","310094","null","*****","*****","286075","1271","null","null","24019","1271","null","null",
"0500000US31111","Lincoln County, Nebraska","35433","null","*****","*****","34787","251","null","null","646","251","null","null",
"0500000US31113","Logan County, Nebraska","886","null","75","null","861","74","null","null","25","18","null","null",
"0500000US31115","Loup County, Nebraska","585","null","61","null","585","61","null","null","0","9","null","null",
"0500000US31117","McPherson County, Nebraska","454","null","89","null","454","89","null","null","0","9","null","null",
"0500000US31119","Madison County, Nebraska","35164","null","*****","*****","32605","256","null","null","2559","256","null","null",
"0500000US31121","Merrick County, Nebraska","7803","null","*****","*****","7592","66","null","null","211","66","null","null",
"0500000US31123","Morrill County, Nebraska","4841","null","*****","*****","4626","67","null","null","215","67","null","null",
"0500000US31125","Nance County, Nebraska","3554","null","*****","*****","3521","21","null","null","33","21","null","null",
"0500000US31127","Nemaha County, Nebraska","7004","null","*****","*****","6906","31","null","null","98","31","null","null",
"0500000US31129","Nuckolls County, Nebraska","4275","null","*****","*****","4186","39","null","null","89","39","null","null",
"0500000US31131","Otoe County, Nebraska","15896","null","*****","*****","15255","151","null","null","641","151","null","null",
"0500000US31133","Pawnee County, Nebraska","2676","null","*****","*****","2642","18","null","null","34","18","null","null",
"0500000US31135","Perkins County, Nebraska","2907","null","*****","*****","2838","25","null","null","69","25","null","null",
"0500000US31137","Phelps County, Nebraska","9120","null","*****","*****","8996","74","null","null","124","74","null","null",
"0500000US31139","Pierce County, Nebraska","7157","null","*****","*****","7052","37","null","null","105","37","null","null",
"0500000US31141","Platte County, Nebraska","33063","null","*****","*****","30000","271","null","null","3063","271","null","null",
"0500000US31143","Polk County, Nebraska","5255","null","*****","*****","5073","29","null","null","182","29","null","null",
"0500000US31145","Red Willow County, Nebraska","10806","null","*****","*****","10659","91","null","null","147","91","null","null",
"0500000US31147","Richardson County, Nebraska","8009","null","*****","*****","7961","37","null","null","48","37","null","null",
"0500000US31149","Rock County, Nebraska","1350","null","90","null","1342","89","null","null","8","8","null","null",
"0500000US31151","Saline County, Nebraska","14288","null","*****","*****","12155","310","null","null","2133","310","null","null",
"0500000US31153","Sarpy County, Nebraska","178351","null","*****","*****","169277","730","null","null","9074","730","null","null",
"0500000US31155","Saunders County, Nebraska","21024","null","*****","*****","20749","66","null","null","275","66","null","null",
"0500000US31157","Scotts Bluff County, Nebraska","36255","null","*****","*****","34762","282","null","null","1493","282","null","null",
"0500000US31159","Seward County, Nebraska","17127","null","*****","*****","16861","104","null","null","266","104","null","null",
"0500000US31161","Sheridan County, Nebraska","5234","null","*****","*****","5147","45","null","null","87","45","null","null",
"0500000US31163","Sherman County, Nebraska","3042","null","*****","*****","2992","24","null","null","50","24","null","null",
"0500000US31165","Sioux County, Nebraska","1266","null","72","null","1264","73","null","null","2","3","null","null",
"0500000US31167","Stanton County, Nebraska","5992","null","*****","*****","5751","44","null","null","241","44","null","null",
"0500000US31169","Thayer County, Nebraska","5098","null","*****","*****","5065","17","null","null","33","17","null","null",
"0500000US31171","Thomas County, Nebraska","645","null","72","null","641","71","null","null","4","6","null","null",
"0500000US31173","Thurston County, Nebraska","7140","null","*****","*****","7028","24","null","null","112","24","null","null",
"0500000US31175","Valley County, Nebraska","4224","null","61","null","4182","76","null","null","42","39","null","null",
"0500000US31177","Washington County, Nebraska","20219","null","*****","*****","19975","100","null","null","244","100","null","null",
"0500000US31179","Wayne County, Nebraska","9367","null","*****","*****","9105","154","null","null","262","154","null","null",
"0500000US31181","Webster County, Nebraska","3571","null","*****","*****","3537","23","null","null","34","23","null","null",
"0500000US31183","Wheeler County, Nebraska","822","null","102","null","817","103","null","null","5","9","null","null",
"0500000US31185","York County, Nebraska","13799","null","*****","*****","13554","105","null","null","245","105","null","null",
"0500000US32001","Churchill County, Nevada","24010","null","*****","*****","22124","271","null","null","1886","271","null","null",
"0500000US32003","Clark County, Nevada","2141574","null","*****","*****","1666257","4124","null","null","475317","4124","null","null",
"0500000US32005","Douglas County, Nevada","47828","null","*****","*****","44206","399","null","null","3622","399","null","null",
"0500000US32007","Elko County, Nevada","52252","null","*****","*****","47636","532","null","null","4616","532","null","null",
"0500000US32009","Esmeralda County, Nevada","981","null","167","null","866","157","null","null","115","61","null","null",
"0500000US32011","Eureka County, Nevada","1830","null","167","null","1808","165","null","null","22","18","null","null",
"0500000US32013","Humboldt County, Nevada","16904","null","*****","*****","14919","281","null","null","1985","281","null","null",
"0500000US32015","Lander County, Nevada","5746","null","*****","*****","5162","220","null","null","584","220","null","null",
"0500000US32017","Lincoln County, Nevada","5174","null","*****","*****","5011","111","null","null","163","111","null","null",
"0500000US32019","Lyon County, Nevada","53155","null","*****","*****","49526","427","null","null","3629","427","null","null",
"0500000US32021","Mineral County, Nevada","4448","null","*****","*****","4211","114","null","null","237","114","null","null",
"0500000US32023","Nye County, Nevada","43705","null","*****","*****","40533","481","null","null","3172","481","null","null",
"0500000US32027","Pershing County, Nevada","6611","null","*****","*****","5924","156","null","null","687","156","null","null",
"0500000US32029","Storey County, Nevada","3941","null","*****","*****","3847","54","null","null","94","54","null","null",
"0500000US32031","Washoe County, Nevada","450486","null","*****","*****","387268","1677","null","null","63218","1677","null","null",
"0500000US32033","White Pine County, Nevada","9737","null","*****","*****","9318","123","null","null","419","123","null","null",
"0500000US32510","Carson City, Nevada","54467","null","*****","*****","47833","477","null","null","6634","477","null","null",
"0500000US33001","Belknap County, New Hampshire","60640","null","*****","*****","59129","267","null","null","1511","267","null","null",
"0500000US33003","Carroll County, New Hampshire","47840","null","*****","*****","46546","304","null","null","1294","304","null","null",
"0500000US33005","Cheshire County, New Hampshire","76263","null","*****","*****","73760","282","null","null","2503","282","null","null",
"0500000US33007","Coos County, New Hampshire","32038","null","*****","*****","30904","179","null","null","1134","179","null","null",
"0500000US33009","Grafton County, New Hampshire","89811","null","*****","*****","84566","416","null","null","5245","416","null","null",
"0500000US33011","Hillsborough County, New Hampshire","411087","null","*****","*****","372266","1511","null","null","38821","1511","null","null",
"0500000US33013","Merrimack County, New Hampshire","149452","null","*****","*****","141490","519","null","null","7962","519","null","null",
"0500000US33015","Rockingham County, New Hampshire","305129","null","*****","*****","290463","855","null","null","14666","855","null","null",
"0500000US33017","Strafford County, New Hampshire","128237","null","*****","*****","121279","522","null","null","6958","522","null","null",
"0500000US33019","Sullivan County, New Hampshire","43125","null","*****","*****","41932","206","null","null","1193","206","null","null",
"0500000US34001","Atlantic County, New Jersey","268539","null","*****","*****","225144","1594","null","null","43395","1594","null","null",
"0500000US34003","Bergen County, New Jersey","929999","null","*****","*****","644881","3886","null","null","285118","3886","null","null",
"0500000US34005","Burlington County, New Jersey","446367","null","*****","*****","403232","1652","null","null","43135","1652","null","null",
"0500000US34007","Camden County, New Jersey","507367","null","*****","*****","451478","1900","null","null","55889","1900","null","null",
"0500000US34009","Cape May County, New Jersey","93705","null","*****","*****","89210","521","null","null","4495","521","null","null",
"0500000US34011","Cumberland County, New Jersey","153400","null","*****","*****","137373","1139","null","null","16027","1139","null","null",
"0500000US34013","Essex County, New Jersey","793555","null","*****","*****","583563","3292","null","null","209992","3292","null","null",
"0500000US34015","Gloucester County, New Jersey","290852","null","*****","*****","275376","864","null","null","15476","864","null","null",
"0500000US34017","Hudson County, New Jersey","668631","null","*****","*****","382633","3365","null","null","285998","3365","null","null",
"0500000US34019","Hunterdon County, New Jersey","125051","null","*****","*****","113781","711","null","null","11270","711","null","null",
"0500000US34021","Mercer County, New Jersey","368762","null","*****","*****","287595","2092","null","null","81167","2092","null","null",
"0500000US34023","Middlesex County, New Jersey","826698","null","*****","*****","556422","3345","null","null","270276","3345","null","null",
"0500000US34025","Monmouth County, New Jersey","623387","null","*****","*****","540320","2180","null","null","83067","2180","null","null",
"0500000US34027","Morris County, New Jersey","494383","null","*****","*****","399919","2010","null","null","94464","2010","null","null",
"0500000US34029","Ocean County, New Jersey","591939","null","*****","*****","545126","1622","null","null","46813","1622","null","null",
"0500000US34031","Passaic County, New Jersey","504041","null","*****","*****","355207","3324","null","null","148834","3324","null","null",
"0500000US34033","Salem County, New Jersey","63336","null","*****","*****","60471","406","null","null","2865","406","null","null",
"0500000US34035","Somerset County, New Jersey","330176","null","*****","*****","247533","1949","null","null","82643","1949","null","null",
"0500000US34037","Sussex County, New Jersey","142298","null","*****","*****","131062","686","null","null","11236","686","null","null",
"0500000US34039","Union County, New Jersey","553066","null","*****","*****","387388","3326","null","null","165678","3326","null","null",
"0500000US34041","Warren County, New Jersey","106293","null","*****","*****","96071","650","null","null","10222","650","null","null",
"0500000US35001","Bernalillo County, New Mexico","677692","null","*****","*****","608727","2631","null","null","68965","2631","null","null",
"0500000US35003","Catron County, New Mexico","3539","null","*****","*****","3471","41","null","null","68","41","null","null",
"0500000US35005","Chaves County, New Mexico","65459","null","*****","*****","57117","775","null","null","8342","775","null","null",
"0500000US35006","Cibola County, New Mexico","26978","null","*****","*****","26152","253","null","null","826","253","null","null",
"0500000US35007","Colfax County, New Mexico","12353","null","*****","*****","11918","193","null","null","435","193","null","null",
"0500000US35009","Curry County, New Mexico","50199","null","*****","*****","45114","607","null","null","5085","607","null","null",
"0500000US35011","De Baca County, New Mexico","2060","null","69","null","2006","74","null","null","54","37","null","null",
"0500000US35013","Doña Ana County, New Mexico","215338","null","*****","*****","177439","2212","null","null","37899","2212","null","null",
"0500000US35015","Eddy County, New Mexico","57437","null","*****","*****","53762","765","null","null","3675","765","null","null",
"0500000US35017","Grant County, New Mexico","28061","null","*****","*****","27015","234","null","null","1046","234","null","null",
"0500000US35019","Guadalupe County, New Mexico","4382","null","*****","*****","4312","60","null","null","70","60","null","null",
"0500000US35021","Harding County, New Mexico","459","null","69","null","453","69","null","null","6","5","null","null",
"0500000US35023","Hidalgo County, New Mexico","4371","null","*****","*****","4061","69","null","null","310","69","null","null",
"0500000US35025","Lea County, New Mexico","70126","null","*****","*****","58577","795","null","null","11549","795","null","null",
"0500000US35027","Lincoln County, New Mexico","19482","null","*****","*****","17784","318","null","null","1698","318","null","null",
"0500000US35028","Los Alamos County, New Mexico","18356","null","*****","*****","16657","272","null","null","1699","272","null","null",
"0500000US35029","Luna County, New Mexico","24264","null","*****","*****","19776","532","null","null","4488","532","null","null",
"0500000US35031","McKinley County, New Mexico","72849","null","*****","*****","71109","267","null","null","1740","267","null","null",
"0500000US35033","Mora County, New Mexico","4563","null","*****","*****","4524","42","null","null","39","42","null","null",
"0500000US35035","Otero County, New Mexico","65745","null","*****","*****","58264","696","null","null","7481","696","null","null",
"0500000US35037","Quay County, New Mexico","8373","null","*****","*****","8136","100","null","null","237","100","null","null",
"0500000US35039","Rio Arriba County, New Mexico","39307","null","*****","*****","37866","247","null","null","1441","247","null","null",
"0500000US35041","Roosevelt County, New Mexico","19117","null","*****","*****","16977","298","null","null","2140","298","null","null",
"0500000US35043","Sandoval County, New Mexico","140769","null","*****","*****","132796","892","null","null","7973","892","null","null",
"0500000US35045","San Juan County, New Mexico","127455","null","*****","*****","123449","506","null","null","4006","506","null","null",
"0500000US35047","San Miguel County, New Mexico","28034","null","*****","*****","27036","301","null","null","998","301","null","null",
"0500000US35049","Santa Fe County, New Mexico","148917","null","*****","*****","130257","1116","null","null","18660","1116","null","null",
"0500000US35051","Sierra County, New Mexico","11135","null","*****","*****","10640","179","null","null","495","179","null","null",
"0500000US35053","Socorro County, New Mexico","17000","null","*****","*****","16037","237","null","null","963","237","null","null",
"0500000US35055","Taos County, New Mexico","32888","null","*****","*****","31069","449","null","null","1819","449","null","null",
"0500000US35057","Torrance County, New Mexico","15595","null","*****","*****","14721","249","null","null","874","249","null","null",
"0500000US35059","Union County, New Mexico","4175","null","*****","*****","3871","129","null","null","304","129","null","null",
"0500000US35061","Valencia County, New Mexico","75956","null","*****","*****","70107","894","null","null","5849","894","null","null",
"0500000US36001","Albany County, New York","307426","null","*****","*****","275301","1426","null","null","32125","1426","null","null",
"0500000US36003","Allegany County, New York","47025","null","*****","*****","45836","130","null","null","1189","130","null","null",
"0500000US36005","Bronx County, New York","1437872","null","*****","*****","928848","5251","null","null","509024","5251","null","null",
"0500000US36007","Broome County, New York","194402","null","*****","*****","181043","784","null","null","13359","784","null","null",
"0500000US36009","Cattaraugus County, New York","77686","null","*****","*****","76210","176","null","null","1476","176","null","null",
"0500000US36011","Cayuga County, New York","77868","null","*****","*****","76077","228","null","null","1791","228","null","null",
"0500000US36013","Chautauqua County, New York","129656","null","*****","*****","126680","377","null","null","2976","377","null","null",
"0500000US36015","Chemung County, New York","85740","null","*****","*****","83204","360","null","null","2536","360","null","null",
"0500000US36017","Chenango County, New York","48348","null","*****","*****","47599","123","null","null","749","123","null","null",
"0500000US36019","Clinton County, New York","80794","null","*****","*****","77162","395","null","null","3632","395","null","null",
"0500000US36021","Columbia County, New York","60919","null","*****","*****","56695","403","null","null","4224","403","null","null",
"0500000US36023","Cortland County, New York","48123","null","*****","*****","47177","212","null","null","946","212","null","null",
"0500000US36025","Delaware County, New York","45502","null","*****","*****","43417","255","null","null","2085","255","null","null",
"0500000US36027","Dutchess County, New York","293894","null","*****","*****","260140","1315","null","null","33754","1315","null","null",
"0500000US36029","Erie County, New York","919866","null","*****","*****","854462","2074","null","null","65404","2074","null","null",
"0500000US36031","Essex County, New York","37751","null","*****","*****","36534","227","null","null","1217","227","null","null",
"0500000US36033","Franklin County, New York","50692","null","*****","*****","48433","429","null","null","2259","429","null","null",
"0500000US36035","Fulton County, New York","53743","null","*****","*****","52774","217","null","null","969","217","null","null",
"0500000US36037","Genesee County, New York","58112","null","*****","*****","56947","163","null","null","1165","163","null","null",
"0500000US36039","Greene County, New York","47617","null","*****","*****","44743","421","null","null","2874","421","null","null",
"0500000US36041","Hamilton County, New York","4575","null","*****","*****","4465","75","null","null","110","76","null","null",
"0500000US36043","Herkimer County, New York","62505","null","*****","*****","60832","244","null","null","1673","244","null","null",
"0500000US36045","Jefferson County, New York","114448","null","*****","*****","110109","426","null","null","4339","426","null","null",
"0500000US36047","Kings County, New York","2600747","null","*****","*****","1651721","6073","null","null","949026","6073","null","null",
"0500000US36049","Lewis County, New York","26719","null","*****","*****","26300","77","null","null","419","77","null","null",
"0500000US36051","Livingston County, New York","63907","null","*****","*****","61690","274","null","null","2217","274","null","null",
"0500000US36053","Madison County, New York","71359","null","*****","*****","69534","263","null","null","1825","263","null","null",
"0500000US36055","Monroe County, New York","744248","null","*****","*****","679926","2081","null","null","64322","2081","null","null",
"0500000US36057","Montgomery County, New York","49426","null","*****","*****","47795","252","null","null","1631","252","null","null",
"0500000US36059","Nassau County, New York","1356564","null","*****","*****","1055185","3576","null","null","301379","3576","null","null",
"0500000US36061","New York County, New York","1632480","null","*****","*****","1159320","4920","null","null","473160","4920","null","null",
"0500000US36063","Niagara County, New York","211704","null","*****","*****","203430","645","null","null","8274","645","null","null",
"0500000US36065","Oneida County, New York","230782","null","*****","*****","213215","1080","null","null","17567","1080","null","null",
"0500000US36067","Onondaga County, New York","464242","null","*****","*****","427761","1317","null","null","36481","1317","null","null",
"0500000US36069","Ontario County, New York","109472","null","*****","*****","105171","425","null","null","4301","425","null","null",
"0500000US36071","Orange County, New York","378227","null","*****","*****","337960","1408","null","null","40267","1408","null","null",
"0500000US36073","Orleans County, New York","41175","null","*****","*****","39925","216","null","null","1250","216","null","null",
"0500000US36075","Oswego County, New York","119104","null","*****","*****","116973","270","null","null","2131","270","null","null",
"0500000US36077","Otsego County, New York","60244","null","*****","*****","58030","253","null","null","2214","253","null","null",
"0500000US36079","Putnam County, New York","99070","null","*****","*****","86185","913","null","null","12885","913","null","null",
"0500000US36081","Queens County, New York","2298513","null","*****","*****","1211280","6776","null","null","1087233","6776","null","null",
"0500000US36083","Rensselaer County, New York","159431","null","*****","*****","151660","558","null","null","7771","558","null","null",
"0500000US36085","Richmond County, New York","474101","null","*****","*****","365255","2882","null","null","108846","2882","null","null",
"0500000US36087","Rockland County, New York","323686","null","*****","*****","256409","1597","null","null","67277","1597","null","null",
"0500000US36089","St. Lawrence County, New York","109558","null","*****","*****","104910","502","null","null","4648","502","null","null",
"0500000US36091","Saratoga County, New York","227377","null","*****","*****","215432","803","null","null","11945","803","null","null",
"0500000US36093","Schenectady County, New York","154883","null","*****","*****","138242","1276","null","null","16641","1276","null","null",
"0500000US36095","Schoharie County, New York","31364","null","*****","*****","30485","110","null","null","879","110","null","null",
"0500000US36097","Schuyler County, New York","17992","null","*****","*****","17711","69","null","null","281","69","null","null",
"0500000US36099","Seneca County, New York","34612","null","*****","*****","33845","160","null","null","767","160","null","null",
"0500000US36101","Steuben County, New York","96927","null","*****","*****","94140","296","null","null","2787","296","null","null",
"0500000US36103","Suffolk County, New York","1487901","null","*****","*****","1256938","3957","null","null","230963","3957","null","null",
"0500000US36105","Sullivan County, New York","75211","null","*****","*****","68142","658","null","null","7069","658","null","null",
"0500000US36107","Tioga County, New York","49045","null","*****","*****","48185","150","null","null","860","150","null","null",
"0500000US36109","Tompkins County, New York","102962","null","*****","*****","89456","838","null","null","13506","838","null","null",
"0500000US36111","Ulster County, New York","179303","null","*****","*****","165232","817","null","null","14071","817","null","null",
"0500000US36113","Warren County, New York","64480","null","*****","*****","62094","343","null","null","2386","343","null","null",
"0500000US36115","Washington County, New York","61828","null","*****","*****","60491","204","null","null","1337","204","null","null",
"0500000US36117","Wayne County, New York","90856","null","*****","*****","88321","333","null","null","2535","333","null","null",
"0500000US36119","Westchester County, New York","968815","null","*****","*****","721151","4073","null","null","247664","4073","null","null",
"0500000US36121","Wyoming County, New York","40565","null","*****","*****","39735","169","null","null","830","169","null","null",
"0500000US36123","Yates County, New York","25009","null","*****","*****","24637","102","null","null","372","102","null","null",
"0500000US37001","Alamance County, North Carolina","160576","null","*****","*****","147921","670","null","null","12655","670","null","null",
"0500000US37003","Alexander County, North Carolina","37119","null","*****","*****","35809","227","null","null","1310","227","null","null",
"0500000US37005","Alleghany County, North Carolina","10973","null","*****","*****","10439","78","null","null","534","78","null","null",
"0500000US37007","Anson County, North Carolina","25306","null","*****","*****","24553","218","null","null","753","218","null","null",
"0500000US37009","Ashe County, North Carolina","26786","null","*****","*****","25838","157","null","null","948","157","null","null",
"0500000US37011","Avery County, North Carolina","17501","null","*****","*****","16926","147","null","null","575","147","null","null",
"0500000US37013","Beaufort County, North Carolina","47243","null","*****","*****","45840","273","null","null","1403","273","null","null",
"0500000US37015","Bertie County, North Carolina","19644","null","*****","*****","19470","63","null","null","174","63","null","null",
"0500000US37017","Bladen County, North Carolina","33778","null","*****","*****","32364","187","null","null","1414","187","null","null",
"0500000US37019","Brunswick County, North Carolina","126860","null","*****","*****","121798","445","null","null","5062","445","null","null",
"0500000US37021","Buncombe County, North Carolina","254474","null","*****","*****","239920","1060","null","null","14554","1060","null","null",
"0500000US37023","Burke County, North Carolina","89712","null","*****","*****","85764","360","null","null","3948","360","null","null",
"0500000US37025","Cabarrus County, North Carolina","201448","null","*****","*****","185416","1036","null","null","16032","1036","null","null",
"0500000US37027","Caldwell County, North Carolina","81779","null","*****","*****","78949","334","null","null","2830","334","null","null",
