"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003M","B05012_003MA","B05012_003EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!Native","Annotation of Estimate!!Total:!!Native","Margin of Error!!Total:!!Native","Annotation of Margin of Error!!Total:!!Native","Estimate!!Total:!!Foreign-Born","Margin of Error!!Total:!!Foreign-Born","Annotation of Margin of Error!!Total:!!Foreign-Born","Annotation of Estimate!!Total:!!Foreign-Born",
"0500000US29171","Putnam County, Missouri","4715","*****","*****","null","4704","null","16","null","11","16","null","null",
"0500000US29173","Ralls County, Missouri","10318","*****","*****","null","10243","null","63","null","75","63","null","null",
"0500000US29175","Randolph County, Missouri","24880","*****","*****","null","24606","null","132","null","274","132","null","null",
"0500000US29177","Ray County, Missouri","23080","*****","*****","null","22850","null","106","null","230","106","null","null",
"0500000US29179","Reynolds County, Missouri","6138","*****","*****","null","6134","null","8","null","4","8","null","null",
"0500000US29181","Ripley County, Missouri","11032","*****","*****","null","10926","null","65","null","106","65","null","null",
"0500000US29183","St. Charles County, Missouri","402377","*****","*****","null","386118","null","911","null","16259","911","null","null",
"0500000US29185","St. Clair County, Missouri","9235","*****","*****","null","9111","null","65","null","124","65","null","null",
"0500000US29186","Ste. Genevieve County, Missouri","18406","*****","*****","null","18238","null","103","null","168","103","null","null",
"0500000US29187","St. Francois County, Missouri","67168","*****","*****","null","66023","null","388","null","1145","388","null","null",
"0500000US29189","St. Louis County, Missouri","1001982","*****","*****","null","925708","null","2879","null","76274","2879","null","null",
"0500000US29195","Saline County, Missouri","23278","*****","*****","null","22041","null","311","null","1237","311","null","null",
"0500000US29197","Schuyler County, Missouri","4094","*****","*****","null","4086","null","9","null","8","8","null","null",
"0500000US29199","Scotland County, Missouri","4760","*****","*****","null","4679","null","57","null","81","57","null","null",
"0500000US29201","Scott County, Missouri","38161","*****","*****","null","37769","null","149","null","392","149","null","null",
"0500000US29203","Shannon County, Missouri","7185","*****","*****","null","7165","null","20","null","20","20","null","null",
"0500000US29205","Shelby County, Missouri","6087","*****","*****","null","6007","null","52","null","80","52","null","null",
"0500000US29207","Stoddard County, Missouri","28812","*****","*****","null","28744","null","51","null","68","51","null","null",
"0500000US29209","Stone County, Missouri","31018","*****","*****","null","30479","null","164","null","539","164","null","null",
"0500000US29211","Sullivan County, Missouri","6045","*****","*****","null","5511","null","103","null","534","103","null","null",
"0500000US29213","Taney County, Missouri","55854","*****","*****","null","54335","null","364","null","1519","364","null","null",
"0500000US29215","Texas County, Missouri","24866","*****","*****","null","24596","null","133","null","270","133","null","null",
"0500000US29217","Vernon County, Missouri","19831","*****","*****","null","19603","null","99","null","228","99","null","null",
"0500000US29219","Warren County, Missouri","35033","*****","*****","null","34549","null","199","null","484","199","null","null",
"0500000US29221","Washington County, Missouri","23791","*****","*****","null","23641","null","97","null","150","97","null","null",
"0500000US29223","Wayne County, Missouri","11298","*****","*****","null","11233","null","58","null","65","58","null","null",
"0500000US29225","Webster County, Missouri","38978","*****","*****","null","38346","null","210","null","632","210","null","null",
"0500000US29227","Worth County, Missouri","2004","*****","*****","null","1990","null","15","null","14","12","null","null",
"0500000US29229","Wright County, Missouri","18244","*****","*****","null","18110","null","87","null","134","87","null","null",
"0500000US29510","St. Louis city, Missouri","302787","*****","*****","null","282206","null","1371","null","20581","1371","null","null",
"0500000US30001","Beaverhead County, Montana","9391","*****","*****","null","9189","null","112","null","202","112","null","null",
"0500000US30003","Big Horn County, Montana","13198","*****","*****","null","13155","null","37","null","43","37","null","null",
"0500000US30005","Blaine County, Montana","7051","*****","*****","null","7008","null","34","null","43","34","null","null",
"0500000US30007","Broadwater County, Montana","6641","*****","*****","null","6553","null","57","null","88","57","null","null",
"0500000US30009","Carbon County, Montana","10488","*****","*****","null","10395","null","51","null","93","51","null","null",
"0500000US30011","Carter County, Montana","1349","119","null","null","1344","null","119","null","5","5","null","null",
"0500000US30013","Cascade County, Montana","84178","*****","*****","null","82609","null","286","null","1569","286","null","null",
"0500000US30015","Chouteau County, Montana","5896","*****","*****","null","5844","null","29","null","52","29","null","null",
"0500000US30017","Custer County, Montana","11968","*****","*****","null","11755","null","89","null","213","89","null","null",
"0500000US30019","Daniels County, Montana","1739","192","null","null","1713","null","192","null","26","17","null","null",
"0500000US30021","Dawson County, Montana","9003","*****","*****","null","8857","null","92","null","146","92","null","null",
"0500000US30023","Deer Lodge County, Montana","9380","*****","*****","null","9178","null","131","null","202","132","null","null",
"0500000US30025","Fallon County, Montana","3074","192","null","null","3054","null","193","null","20","20","null","null",
"0500000US30027","Fergus County, Montana","11464","*****","*****","null","11238","null","146","null","226","146","null","null",
"0500000US30029","Flathead County, Montana","103400","*****","*****","null","100612","null","441","null","2788","441","null","null",
"0500000US30031","Gallatin County, Montana","116725","*****","*****","null","112698","null","570","null","4027","570","null","null",
"0500000US30033","Garfield County, Montana","972","125","null","null","972","null","125","null","0","11","null","null",
"0500000US30035","Glacier County, Montana","13827","*****","*****","null","13648","null","137","null","179","137","null","null",
"0500000US30037","Golden Valley County, Montana","820","138","null","null","805","null","139","null","15","12","null","null",
"0500000US30039","Granite County, Montana","3333","*****","*****","null","3275","null","37","null","58","37","null","null",
"0500000US30041","Hill County, Montana","16297","*****","*****","null","16081","null","88","null","216","88","null","null",
"0500000US30043","Jefferson County, Montana","12057","*****","*****","null","11855","null","73","null","202","73","null","null",
"0500000US30045","Judith Basin County, Montana","2004","*****","*****","null","1983","null","16","null","21","16","null","null",
