"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003M","B05012_003MA","B05012_003EA",
"0500000US31015","Boyd County, Nebraska","2093","105","null","null","2089","null","105","null","4","6","null","null",
"0500000US31017","Brown County, Nebraska","3167","83","null","null","3137","null","91","null","30","30","null","null",
"0500000US31019","Buffalo County, Nebraska","46885","*****","*****","null","44946","null","239","null","1939","239","null","null",
"0500000US31021","Burt County, Nebraska","6748","*****","*****","null","6710","null","25","null","38","25","null","null",
"0500000US31023","Butler County, Nebraska","8334","*****","*****","null","8226","null","43","null","108","43","null","null",
"0500000US31025","Cass County, Nebraska","25222","*****","*****","null","24893","null","81","null","329","81","null","null",
"0500000US31027","Cedar County, Nebraska","8790","*****","*****","null","8746","null","29","null","44","29","null","null",
"0500000US31029","Chase County, Nebraska","3984","*****","*****","null","3737","null","80","null","247","80","null","null",
"0500000US31031","Cherry County, Nebraska","5735","*****","*****","null","5646","null","55","null","89","55","null","null",
"0500000US31033","Cheyenne County, Nebraska","10022","*****","*****","null","9753","null","88","null","269","88","null","null",
"0500000US31035","Clay County, Nebraska","6469","*****","*****","null","6223","null","56","null","246","56","null","null",
"0500000US31037","Colfax County, Nebraska","10495","*****","*****","null","8153","null","185","null","2342","185","null","null",
"0500000US31039","Cuming County, Nebraska","9095","*****","*****","null","8685","null","127","null","410","127","null","null",
"0500000US31041","Custer County, Nebraska","10872","*****","*****","null","10800","null","28","null","72","28","null","null",
"0500000US31043","Dakota County, Nebraska","20920","*****","*****","null","16673","null","386","null","4247","386","null","null",
"0500000US31045","Dawes County, Nebraska","9172","*****","*****","null","8836","null","131","null","336","131","null","null",
"0500000US31047","Dawson County, Nebraska","24256","*****","*****","null","19865","null","295","null","4391","295","null","null",
"0500000US31049","Deuel County, Nebraska","1952","*****","*****","null","1916","null","32","null","36","32","null","null",
"0500000US31051","Dixon County, Nebraska","5953","*****","*****","null","5632","null","58","null","321","58","null","null",
"0500000US31053","Dodge County, Nebraska","36675","*****","*****","null","34694","null","204","null","1981","204","null","null",
"0500000US31055","Douglas County, Nebraska","524697","*****","*****","null","477978","null","1475","null","46719","1475","null","null",
"0500000US31057","Dundy County, Nebraska","1994","*****","*****","null","1924","null","64","null","70","64","null","null",
"0500000US31059","Fillmore County, Nebraska","5818","*****","*****","null","5762","null","23","null","56","23","null","null",
"0500000US31061","Franklin County, Nebraska","3181","*****","*****","null","3152","null","12","null","29","12","null","null",
"0500000US31063","Frontier County, Nebraska","2568","103","null","null","2542","null","101","null","26","18","null","null",
"0500000US31065","Furnas County, Nebraska","4920","*****","*****","null","4886","null","30","null","34","30","null","null",
"0500000US31067","Gage County, Nebraska","22055","*****","*****","null","21890","null","67","null","165","67","null","null",
"0500000US31069","Garden County, Nebraska","1966","114","null","null","1936","null","114","null","30","14","null","null",
"0500000US31071","Garfield County, Nebraska","1947","91","null","null","1944","null","91","null","3","5","null","null",
"0500000US31073","Gosper County, Nebraska","2005","*****","*****","null","2002","null","4","null","3","4","null","null",
"0500000US31075","Grant County, Nebraska","614","96","null","null","610","null","96","null","4","5","null","null",
"0500000US31077","Greeley County, Nebraska","2507","*****","*****","null","2490","null","11","null","17","11","null","null",
"0500000US31079","Hall County, Nebraska","59431","*****","*****","null","51504","null","623","null","7927","623","null","null",
"0500000US31081","Hamilton County, Nebraska","9090","*****","*****","null","9006","null","34","null","84","34","null","null",
"0500000US31083","Harlan County, Nebraska","3445","*****","*****","null","3423","null","14","null","22","14","null","null",
"0500000US31085","Hayes County, Nebraska","1142","103","null","null","1100","null","103","null","42","14","null","null",
"0500000US31087","Hitchcock County, Nebraska","2884","*****","*****","null","2848","null","27","null","36","27","null","null",
"0500000US31089","Holt County, Nebraska","10435","*****","*****","null","10230","null","73","null","205","73","null","null",
"0500000US31091","Hooker County, Nebraska","703","91","null","null","695","null","92","null","8","8","null","null",
"0500000US31093","Howard County, Nebraska","6308","*****","*****","null","6266","null","21","null","42","21","null","null",
"0500000US31095","Jefferson County, Nebraska","7563","*****","*****","null","7514","null","35","null","49","35","null","null",
"0500000US31097","Johnson County, Nebraska","5182","*****","*****","null","4907","null","94","null","275","94","null","null",
"0500000US31099","Kearney County, Nebraska","6518","*****","*****","null","6360","null","55","null","158","55","null","null",
"0500000US31101","Keith County, Nebraska","8247","*****","*****","null","8102","null","59","null","145","59","null","null",
"0500000US31103","Keya Paha County, Nebraska","698","83","null","null","697","null","82","null","1","5","null","null",
"0500000US31105","Kimball County, Nebraska","3779","*****","*****","null","3695","null","36","null","84","36","null","null",
"0500000US31107","Knox County, Nebraska","8617","*****","*****","null","8563","null","24","null","54","24","null","null",
"0500000US31109","Lancaster County, Nebraska","289873","*****","*****","null","269481","null","1192","null","20392","1192","null","null",
"0500000US31111","Lincoln County, Nebraska","36128","*****","*****","null","35455","null","200","null","673","200","null","null",
"0500000US31113","Logan County, Nebraska","787","83","null","null","787","null","83","null","0","9","null","null",
"0500000US31115","Loup County, Nebraska","581","74","null","null","580","null","74","null","1","2","null","null",
"0500000US31117","McPherson County, Nebraska","382","71","null","null","382","null","71","null","0","9","null","null",
"0500000US31119","Madison County, Nebraska","34995","*****","*****","null","32569","null","243","null","2426","243","null","null",
"0500000US31121","Merrick County, Nebraska","7802","*****","*****","null","7697","null","50","null","105","50","null","null",
"0500000US31123","Morrill County, Nebraska","4958","*****","*****","null","4710","null","65","null","248","65","null","null",
"0500000US31125","Nance County, Nebraska","3707","*****","*****","null","3698","null","10","null","9","10","null","null",
"0500000US31127","Nemaha County, Nebraska","7207","*****","*****","null","7107","null","51","null","100","51","null","null",
"0500000US31129","Nuckolls County, Nebraska","4462","*****","*****","null","4420","null","22","null","42","22","null","null",
"0500000US31131","Otoe County, Nebraska","15727","*****","*****","null","15260","null","120","null","467","120","null","null",
"0500000US31133","Pawnee County, Nebraska","2759","*****","*****","null","2733","null","18","null","26","18","null","null",
"0500000US31135","Perkins County, Nebraska","2949","*****","*****","null","2928","null","19","null","21","19","null","null",
"0500000US31137","Phelps County, Nebraska","9186","*****","*****","null","9013","null","86","null","173","86","null","null",
"0500000US31139","Pierce County, Nebraska","7211","*****","*****","null","7172","null","26","null","39","26","null","null",
"0500000US31141","Platte County, Nebraska","32350","*****","*****","null","30150","null","251","null","2200","251","null","null",
"0500000US31143","Polk County, Nebraska","5342","*****","*****","null","5208","null","30","null","134","30","null","null",
"0500000US31145","Red Willow County, Nebraska","11015","*****","*****","null","10864","null","104","null","151","104","null","null",
"0500000US31147","Richardson County, Nebraska","8289","*****","*****","null","8259","null","24","null","30","24","null","null",
"0500000US31149","Rock County, Nebraska","1436","105","null","null","1432","null","105","null","4","7","null","null",
"0500000US31151","Saline County, Nebraska","14348","*****","*****","null","12735","null","319","null","1613","319","null","null",
"0500000US31153","Sarpy County, Nebraska","162728","*****","*****","null","153924","null","712","null","8804","712","null","null",
"0500000US31155","Saunders County, Nebraska","20800","*****","*****","null","20527","null","85","null","273","85","null","null",
"0500000US31157","Scotts Bluff County, Nebraska","36883","*****","*****","null","35301","null","325","null","1582","325","null","null",
"0500000US31159","Seward County, Nebraska","16824","*****","*****","null","16619","null","62","null","205","62","null","null",
"0500000US31161","Sheridan County, Nebraska","5390","*****","*****","null","5312","null","45","null","78","45","null","null",
"0500000US31163","Sherman County, Nebraska","3129","*****","*****","null","3118","null","10","null","11","10","null","null",
"0500000US31165","Sioux County, Nebraska","1229","69","null","null","1197","null","70","null","32","15","null","null",
"0500000US31167","Stanton County, Nebraska","6148","*****","*****","null","6047","null","58","null","101","58","null","null",
"0500000US31169","Thayer County, Nebraska","5187","*****","*****","null","5138","null","26","null","49","26","null","null",
"0500000US31171","Thomas County, Nebraska","734","68","null","null","710","null","69","null","24","15","null","null",
"0500000US31173","Thurston County, Nebraska","6915","*****","*****","null","6843","null","21","null","72","21","null","null",
"0500000US31175","Valley County, Nebraska","4256","74","null","null","4187","null","75","null","69","46","null","null",
"0500000US31177","Washington County, Nebraska","20234","*****","*****","null","20022","null","86","null","212","86","null","null",
"0500000US31179","Wayne County, Nebraska","9499","*****","*****","null","9166","null","128","null","333","128","null","null",
"0500000US31181","Webster County, Nebraska","3762","*****","*****","null","3698","null","20","null","64","20","null","null",
"0500000US31183","Wheeler County, Nebraska","869","91","null","null","855","null","85","null","14","17","null","null",
"0500000US31185","York County, Nebraska","13762","*****","*****","null","13541","null","93","null","221","93","null","null",
"0500000US32001","Churchill County, Nevada","24572","*****","*****","null","23116","null","280","null","1456","280","null","null",
"0500000US32003","Clark County, Nevada","1976925","*****","*****","null","1545338","null","4090","null","431587","4090","null","null",
"0500000US32005","Douglas County, Nevada","47035","*****","*****","null","44061","null","404","null","2974","404","null","null",
"0500000US32007","Elko County, Nevada","50023","*****","*****","null","45393","null","443","null","4630","443","null","null",
"0500000US32009","Esmeralda County, Nevada","979","173","null","null","851","null","152","null","128","68","null","null",
"0500000US32011","Eureka County, Nevada","1804","173","null","null","1775","null","176","null","29","29","null","null",
"0500000US32013","Humboldt County, Nevada","16800","*****","*****","null","14680","null","281","null","2120","281","null","null",
"0500000US32015","Lander County, Nevada","5844","*****","*****","null","5188","null","210","null","656","210","null","null",
"0500000US32017","Lincoln County, Nevada","5296","*****","*****","null","5139","null","139","null","157","139","null","null",
"0500000US32019","Lyon County, Nevada","51648","*****","*****","null","47933","null","508","null","3715","508","null","null",
"0500000US32021","Mineral County, Nevada","4700","*****","*****","null","4480","null","100","null","220","100","null","null",
"0500000US32023","Nye County, Nevada","43368","*****","*****","null","39891","null","407","null","3477","407","null","null",
"0500000US32027","Pershing County, Nevada","6752","*****","*****","null","6002","null","117","null","750","117","null","null",
"0500000US32029","Storey County, Nevada","3981","*****","*****","null","3825","null","83","null","156","83","null","null",
"0500000US32031","Washoe County, Nevada","425495","*****","*****","null","361911","null","1593","null","63584","1593","null","null",
"0500000US32033","White Pine County, Nevada","10023","*****","*****","null","9783","null","82","null","240","82","null","null",
"0500000US32510","Carson City, Nevada","54821","*****","*****","null","48769","null","501","null","6052","501","null","null",
"0500000US33001","Belknap County, New Hampshire","60216","*****","*****","null","58298","null","336","null","1918","336","null","null",
"0500000US33003","Carroll County, New Hampshire","47694","*****","*****","null","46280","null","281","null","1414","281","null","null",
"0500000US33005","Cheshire County, New Hampshire","76896","*****","*****","null","74738","null","294","null","2158","294","null","null",
"0500000US33007","Coos County, New Hampshire","32520","*****","*****","null","31466","null","205","null","1054","205","null","null",
"0500000US33009","Grafton County, New Hampshire","89166","*****","*****","null","84016","null","579","null","5150","579","null","null",
"0500000US33011","Hillsborough County, New Hampshire","402017","*****","*****","null","367892","null","1325","null","34125","1325","null","null",
"0500000US33013","Merrimack County, New Hampshire","146710","*****","*****","null","141029","null","471","null","5681","471","null","null",
"0500000US33015","Rockingham County, New Hampshire","296718","*****","*****","null","283473","null","807","null","13245","807","null","null",
"0500000US33017","Strafford County, New Hampshire","123836","*****","*****","null","118152","null","519","null","5684","519","null","null",
"0500000US33019","Sullivan County, New Hampshire","43398","*****","*****","null","42269","null","273","null","1129","273","null","null",
"0500000US34001","Atlantic County, New Jersey","274960","*****","*****","null","230049","null","1373","null","44911","1373","null","null",
"0500000US34003","Bergen County, New Jersey","912795","*****","*****","null","642294","null","3515","null","270501","3515","null","null",
"0500000US34005","Burlington County, New Jersey","449964","*****","*****","null","407115","null","1463","null","42849","1463","null","null",
"0500000US34007","Camden County, New Jersey","513512","*****","*****","null","459743","null","1765","null","53769","1765","null","null",
"0500000US34009","Cape May County, New Jersey","96684","*****","*****","null","91438","null","548","null","5246","548","null","null",
"0500000US34011","Cumberland County, New Jersey","157342","*****","*****","null","140874","null","969","null","16468","969","null","null",
"0500000US34013","Essex County, New Jersey","785853","*****","*****","null","591299","null","2678","null","194554","2678","null","null",
"0500000US34015","Gloucester County, New Jersey","289098","*****","*****","null","273647","null","1043","null","15451","1043","null","null",
"0500000US34017","Hudson County, New Jersey","644605","*****","*****","null","378753","null","3451","null","265852","3451","null","null",
"0500000US34019","Hunterdon County, New Jersey","127047","*****","*****","null","116380","null","652","null","10667","652","null","null",
"0500000US34021","Mercer County, New Jersey","368094","*****","*****","null","291290","null","1536","null","76804","1536","null","null",
"0500000US34023","Middlesex County, New Jersey","817026","*****","*****","null","564097","null","2925","null","252929","2925","null","null",
"0500000US34025","Monmouth County, New Jersey","629735","*****","*****","null","546614","null","1930","null","83121","1930","null","null",
"0500000US34027","Morris County, New Jersey","495261","*****","*****","null","403870","null","2082","null","91391","2082","null","null",
"0500000US34029","Ocean County, New Jersey","578902","*****","*****","null","534535","null","1456","null","44367","1456","null","null",
"0500000US34031","Passaic County, New Jersey","502854","*****","*****","null","360154","null","2684","null","142700","2684","null","null",
"0500000US34033","Salem County, New Jersey","65825","*****","*****","null","62882","null","377","null","2943","377","null","null",
"0500000US34035","Somerset County, New Jersey","326207","*****","*****","null","250281","null","1485","null","75926","1485","null","null",
"0500000US34037","Sussex County, New Jersey","147924","*****","*****","null","137076","null","757","null","10848","757","null","null",
"0500000US34039","Union County, New Jersey","540568","*****","*****","null","382813","null","2677","null","157755","2677","null","null",
"0500000US34041","Warren County, New Jersey","108150","*****","*****","null","98390","null","728","null","9760","728","null","null",
"0500000US35001","Bernalillo County, New Mexico","667092","*****","*****","null","594318","null","3352","null","72774","3352","null","null",
"0500000US35003","Catron County, New Mexico","3683","*****","*****","null","3625","null","55","null","58","55","null","null",
"0500000US35005","Chaves County, New Mexico","65627","*****","*****","null","56428","null","791","null","9199","791","null","null",
"0500000US35006","Cibola County, New Mexico","27296","*****","*****","null","25871","null","313","null","1425","313","null","null",
"0500000US35007","Colfax County, New Mexico","13485","*****","*****","null","12893","null","191","null","592","191","null","null",
"0500000US35009","Curry County, New Mexico","49302","*****","*****","null","45244","null","576","null","4058","576","null","null",
"0500000US35011","De Baca County, New Mexico","1975","105","null","null","1884","null","122","null","91","52","null","null",
"0500000US35013","Doña Ana County, New Mexico","211175","*****","*****","null","174964","null","1687","null","36211","1687","null","null",
"0500000US35015","Eddy County, New Mexico","54284","*****","*****","null","51561","null","333","null","2723","333","null","null",
"0500000US35017","Grant County, New Mexico","29471","*****","*****","null","28131","null","286","null","1340","286","null","null",
"0500000US35019","Guadalupe County, New Mexico","4626","*****","*****","null","4471","null","68","null","155","68","null","null",
"0500000US35021","Harding County, New Mexico","687","105","null","null","673","null","103","null","14","11","null","null",
"0500000US35023","Hidalgo County, New Mexico","4834","*****","*****","null","4548","null","83","null","286","83","null","null",
"0500000US35025","Lea County, New Mexico","65681","*****","*****","null","55471","null","729","null","10210","729","null","null",
"0500000US35027","Lincoln County, New Mexico","20359","*****","*****","null","19004","null","299","null","1355","299","null","null",
"0500000US35028","Los Alamos County, New Mexico","17979","*****","*****","null","16227","null","267","null","1752","267","null","null",
"0500000US35029","Luna County, New Mexico","25001","*****","*****","null","21104","null","404","null","3897","404","null","null",
"0500000US35031","McKinley County, New Mexico","72373","*****","*****","null","70441","null","448","null","1932","448","null","null",
"0500000US35033","Mora County, New Mexico","4788","*****","*****","null","4633","null","130","null","155","130","null","null",
"0500000US35035","Otero County, New Mexico","64767","*****","*****","null","57177","null","787","null","7590","787","null","null",
"0500000US35037","Quay County, New Mexico","8890","*****","*****","null","8798","null","39","null","92","39","null","null",
"0500000US35039","Rio Arriba County, New Mexico","40218","*****","*****","null","37816","null","470","null","2402","470","null","null",
"0500000US35041","Roosevelt County, New Mexico","19984","*****","*****","null","18263","null","313","null","1721","313","null","null",
"0500000US35043","Sandoval County, New Mexico","133503","*****","*****","null","126128","null","852","null","7375","852","null","null",
"0500000US35045","San Juan County, New Mexico","128476","*****","*****","null","123798","null","572","null","4678","572","null","null",
"0500000US35047","San Miguel County, New Mexico","29093","*****","*****","null","27919","null","309","null","1174","309","null","null",
"0500000US35049","Santa Fe County, New Mexico","145400","*****","*****","null","125752","null","1236","null","19648","1236","null","null",
"0500000US35051","Sierra County, New Mexico","11898","*****","*****","null","11313","null","216","null","585","216","null","null",
"0500000US35053","Socorro County, New Mexico","17756","*****","*****","null","16753","null","258","null","1003","258","null","null",
"0500000US35055","Taos County, New Mexico","32899","*****","*****","null","31259","null","434","null","1640","434","null","null",
"0500000US35057","Torrance County, New Mexico","16185","*****","*****","null","15090","null","261","null","1095","261","null","null",
"0500000US35059","Union County, New Mexico","4458","*****","*****","null","4234","null","102","null","224","102","null","null",
"0500000US35061","Valencia County, New Mexico","76461","*****","*****","null","70383","null","705","null","6078","705","null","null",
"0500000US36001","Albany County, New York","305279","*****","*****","null","277359","null","1223","null","27920","1223","null","null",
"0500000US36003","Allegany County, New York","48618","*****","*****","null","47581","null","146","null","1037","146","null","null",
"0500000US36005","Bronx County, New York","1397315","*****","*****","null","926762","null","5987","null","470553","5987","null","null",
"0500000US36007","Broome County, New York","199298","*****","*****","null","187365","null","670","null","11933","670","null","null",
"0500000US36009","Cattaraugus County, New York","79735","*****","*****","null","78327","null","183","null","1408","183","null","null",
"0500000US36011","Cayuga County, New York","79767","*****","*****","null","77878","null","257","null","1889","257","null","null",
"0500000US36013","Chautauqua County, New York","134156","*****","*****","null","131505","null","318","null","2651","318","null","null",
"0500000US36015","Chemung County, New York","88876","*****","*****","null","86521","null","330","null","2355","330","null","null",
"0500000US36017","Chenango County, New York","50121","*****","*****","null","49184","null","155","null","937","155","null","null",
"0500000US36019","Clinton County, New York","81865","*****","*****","null","77944","null","415","null","3921","415","null","null",
"0500000US36021","Columbia County, New York","62674","*****","*****","null","59114","null","413","null","3560","413","null","null",
"0500000US36023","Cortland County, New York","49271","*****","*****","null","48214","null","173","null","1057","173","null","null",
"0500000US36025","Delaware County, New York","47491","*****","*****","null","45783","null","210","null","1708","210","null","null",
"0500000US36027","Dutchess County, New York","297385","*****","*****","null","262359","null","1369","null","35026","1369","null","null",
"0500000US36029","Erie County, New York","919230","*****","*****","null","860422","null","1921","null","58808","1921","null","null",
"0500000US36031","Essex County, New York","39181","*****","*****","null","37256","null","298","null","1925","298","null","null",
"0500000US36033","Franklin County, New York","51676","*****","*****","null","49441","null","334","null","2235","334","null","null",
"0500000US36035","Fulton County, New York","55165","*****","*****","null","53898","null","281","null","1267","281","null","null",
"0500000US36037","Genesee County, New York","59872","*****","*****","null","58120","null","340","null","1752","340","null","null",
"0500000US36039","Greene County, New York","48928","*****","*****","null","46149","null","386","null","2779","386","null","null",
"0500000US36041","Hamilton County, New York","4813","*****","*****","null","4721","null","45","null","92","45","null","null",
"0500000US36043","Herkimer County, New York","64428","*****","*****","null","62012","null","387","null","2416","387","null","null",
"0500000US36045","Jefferson County, New York","118073","*****","*****","null","113001","null","517","null","5072","517","null","null",
"0500000US36047","Kings County, New York","2539789","*****","*****","null","1587313","null","6253","null","952476","6253","null","null",
"0500000US36049","Lewis County, New York","27108","*****","*****","null","26635","null","98","null","473","98","null","null",
"0500000US36051","Livingston County, New York","65087","*****","*****","null","63182","null","218","null","1905","218","null","null",
"0500000US36053","Madison County, New York","72839","*****","*****","null","71420","null","183","null","1419","183","null","null",
"0500000US36055","Monroe County, New York","746548","*****","*****","null","685389","null","1883","null","61159","1883","null","null",
"0500000US36057","Montgomery County, New York","50019","*****","*****","null","48281","null","291","null","1738","291","null","null",
"0500000US36059","Nassau County, New York","1343765","*****","*****","null","1057055","null","3611","null","286710","3611","null","null",
"0500000US36061","New York County, New York","1605272","*****","*****","null","1147412","null","6468","null","457860","6468","null","null",
"0500000US36063","Niagara County, New York","215465","*****","*****","null","207366","null","612","null","8099","612","null","null",
"0500000US36065","Oneida County, New York","234206","*****","*****","null","216821","null","909","null","17385","909","null","null",
"0500000US36067","Onondaga County, New York","467202","*****","*****","null","433889","null","1209","null","33313","1209","null","null",
"0500000US36069","Ontario County, New York","108311","*****","*****","null","104392","null","497","null","3919","497","null","null",
"0500000US36071","Orange County, New York","373902","*****","*****","null","331780","null","1580","null","42122","1580","null","null",
"0500000US36073","Orleans County, New York","42663","*****","*****","null","41159","null","280","null","1504","280","null","null",
"0500000US36075","Oswego County, New York","121797","*****","*****","null","119300","null","314","null","2497","314","null","null",
"0500000US36077","Otsego County, New York","62029","*****","*****","null","59915","null","257","null","2114","257","null","null",
"0500000US36079","Putnam County, New York","99718","*****","*****","null","87451","null","818","null","12267","818","null","null",
"0500000US36081","Queens County, New York","2256400","*****","*****","null","1177888","null","5978","null","1078512","5978","null","null",
"0500000US36083","Rensselaer County, New York","159565","*****","*****","null","151353","null","654","null","8212","654","null","null",
"0500000US36085","Richmond County, New York","470223","*****","*****","null","370590","null","2687","null","99633","2687","null","null",
"0500000US36087","Rockland County, New York","315069","*****","*****","null","245878","null","1726","null","69191","1726","null","null",
"0500000US36089","St. Lawrence County, New York","112097","*****","*****","null","107593","null","454","null","4504","454","null","null",
"0500000US36091","Saratoga County, New York","221169","*****","*****","null","210915","null","962","null","10254","962","null","null",
"0500000US36093","Schenectady County, New York","154821","*****","*****","null","141528","null","1054","null","13293","1054","null","null",
"0500000US36095","Schoharie County, New York","32404","*****","*****","null","31611","null","122","null","793","122","null","null",
"0500000US36097","Schuyler County, New York","18432","*****","*****","null","18067","null","123","null","365","123","null","null",
"0500000US36099","Seneca County, New York","35359","*****","*****","null","34654","null","115","null","705","115","null","null",
"0500000US36101","Steuben County, New York","98951","*****","*****","null","96488","null","253","null","2463","253","null","null",
"0500000US36103","Suffolk County, New York","1495803","*****","*****","null","1279214","null","4033","null","216589","4033","null","null",
"0500000US36105","Sullivan County, New York","77134","*****","*****","null","69602","null","665","null","7532","665","null","null",
"0500000US36107","Tioga County, New York","50789","*****","*****","null","49703","null","205","null","1086","205","null","null",
"0500000US36109","Tompkins County, New York","102270","*****","*****","null","89366","null","796","null","12904","796","null","null",
"0500000US36111","Ulster County, New York","182086","*****","*****","null","168665","null","1030","null","13421","1030","null","null",
"0500000US36113","Warren County, New York","65584","*****","*****","null","63587","null","275","null","1997","275","null","null",
"0500000US36115","Washington County, New York","63237","*****","*****","null","61806","null","230","null","1431","230","null","null",
"0500000US36117","Wayne County, New York","93224","*****","*****","null","90607","null","341","null","2617","341","null","null",
"0500000US36119","Westchester County, New York","956283","*****","*****","null","717636","null","4203","null","238647","4203","null","null",
"0500000US36121","Wyoming County, New York","41923","*****","*****","null","41052","null","164","null","871","164","null","null",
"0500000US36123","Yates County, New York","25293","*****","*****","null","24871","null","134","null","422","134","null","null",
"0500000US37001","Alamance County, North Carolina","152472","*****","*****","null","140873","null","628","null","11599","628","null","null",
"0500000US37003","Alexander County, North Carolina","37071","*****","*****","null","36098","null","196","null","973","196","null","null",
"0500000US37005","Alleghany County, North Carolina","11046","*****","*****","null","10382","null","98","null","664","98","null","null",
"0500000US37007","Anson County, North Carolina","26569","*****","*****","null","25767","null","69","null","802","69","null","null",
"0500000US37009","Ashe County, North Carolina","27180","*****","*****","null","26038","null","138","null","1142","138","null","null",
"0500000US37011","Avery County, North Carolina","17756","*****","*****","null","17151","null","119","null","605","119","null","null",
"0500000US37013","Beaufort County, North Carolina","47575","*****","*****","null","45371","null","244","null","2204","244","null","null",
"0500000US37015","Bertie County, North Carolina","20879","*****","*****","null","20676","null","127","null","203","127","null","null",
"0500000US37017","Bladen County, North Carolina","34969","*****","*****","null","33346","null","209","null","1623","209","null","null",
"0500000US37019","Brunswick County, North Carolina","110324","*****","*****","null","105717","null","515","null","4607","515","null","null",
"0500000US37021","Buncombe County, North Carolina","241801","*****","*****","null","227955","null","1443","null","13846","1443","null","null",
"0500000US37023","Burke County, North Carolina","90591","*****","*****","null","85952","null","333","null","4639","333","null","null",
"0500000US37025","Cabarrus County, North Carolina","181415","*****","*****","null","167641","null","828","null","13774","828","null","null",
"0500000US37027","Caldwell County, North Carolina","82407","*****","*****","null","80205","null","437","null","2202","437","null","null",
"0500000US37029","Camden County, North Carolina","10037","*****","*****","null","9724","null","99","null","313","99","null","null",
"0500000US37031","Carteret County, North Carolina","67198","*****","*****","null","64917","null","269","null","2281","269","null","null",
"0500000US37033","Caswell County, North Carolina","23462","*****","*****","null","23069","null","76","null","393","76","null","null",
"0500000US37035","Catawba County, North Carolina","154432","*****","*****","null","143444","null","682","null","10988","682","null","null",
"0500000US37037","Chatham County, North Carolina","64886","*****","*****","null","58428","null","423","null","6458","423","null","null",
"0500000US37039","Cherokee County, North Carolina","27243","*****","*****","null","26520","null","224","null","723","224","null","null",
"0500000US37041","Chowan County, North Carolina","14782","*****","*****","null","14125","null","274","null","657","274","null","null",
"0500000US37043","Clay County, North Carolina","10599","*****","*****","null","10234","null","128","null","365","128","null","null",
"0500000US37045","Cleveland County, North Carolina","97670","*****","*****","null","95287","null","348","null","2383","348","null","null",
"0500000US37047","Columbus County, North Carolina","57761","*****","*****","null","56048","null","240","null","1713","240","null","null",
"0500000US37049","Craven County, North Carolina","104041","*****","*****","null","99113","null","510","null","4928","510","null","null",
"0500000US37051","Cumberland County, North Carolina","322033","*****","*****","null","303943","null","921","null","18090","921","null","null",
"0500000US37053","Currituck County, North Carolina","23880","*****","*****","null","23136","null","192","null","744","192","null","null",
"0500000US37055","Dare County, North Carolina","34289","*****","*****","null","32263","null","238","null","2026","238","null","null",
"0500000US37057","Davidson County, North Carolina","162975","*****","*****","null","155553","null","543","null","7422","543","null","null",
"0500000US37059","Davie County, North Carolina","41339","*****","*****","null","39592","null","229","null","1747","229","null","null",
"0500000US37061","Duplin County, North Carolina","59169","*****","*****","null","51647","null","387","null","7522","387","null","null",
"0500000US37063","Durham County, North Carolina","276494","*****","*****","null","238169","null","1217","null","38325","1217","null","null",
"0500000US37065","Edgecombe County, North Carolina","56049","*****","*****","null","54665","null","267","null","1384","267","null","null",
"0500000US37067","Forsyth County, North Carolina","354656","*****","*****","null","321977","null","1202","null","32679","1202","null","null",
"0500000US37069","Franklin County, North Carolina","61154","*****","*****","null","58367","null","374","null","2787","374","null","null",
"0500000US37071","Gaston County, North Carolina","207263","*****","*****","null","196948","null","652","null","10315","652","null","null",
"0500000US37073","Gates County, North Carolina","11982","*****","*****","null","11859","null","80","null","123","80","null","null",
"0500000US37075","Graham County, North Carolina","8762","*****","*****","null","8604","null","78","null","158","78","null","null",
"0500000US37077","Granville County, North Carolina","58188","*****","*****","null","55832","null","353","null","2356","353","null","null",
"0500000US37079","Greene County, North Carolina","21382","*****","*****","null","19627","null","362","null","1755","362","null","null",
"0500000US37081","Guilford County, North Carolina","495326","*****","*****","null","447423","null","1654","null","47903","1654","null","null",
"0500000US37083","Halifax County, North Carolina","54251","*****","*****","null","53323","null","226","null","928","226","null","null",
"0500000US37085","Harnett County, North Carolina","118793","*****","*****","null","112153","null","559","null","6640","559","null","null",
"0500000US37087","Haywood County, North Carolina","58951","*****","*****","null","57400","null","298","null","1551","298","null","null",
"0500000US37089","Henderson County, North Carolina","107583","*****","*****","null","99311","null","614","null","8272","614","null","null",
"0500000US37091","Hertford County, North Carolina","24516","*****","*****","null","23477","null","125","null","1039","125","null","null",
"0500000US37093","Hoke County, North Carolina","48842","*****","*****","null","46039","null","458","null","2803","458","null","null",
"0500000US37095","Hyde County, North Carolina","5771","*****","*****","null","5607","null","140","null","164","140","null","null",
"0500000US37097","Iredell County, North Carolina","161297","*****","*****","null","152156","null","702","null","9141","702","null","null",
"0500000US37099","Jackson County, North Carolina","40362","*****","*****","null","38495","null","446","null","1867","446","null","null",
"0500000US37101","Johnston County, North Carolina","172321","*****","*****","null","159249","null","815","null","13072","815","null","null",
"0500000US37103","Jones County, North Carolina","10194","*****","*****","null","9782","null","77","null","412","77","null","null",
"0500000US37105","Lee County, North Carolina","58735","*****","*****","null","52116","null","457","null","6619","457","null","null",
"0500000US37107","Lenoir County, North Carolina","59277","*****","*****","null","57066","null","272","null","2211","272","null","null",
