"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002M","B05012_002MA","B05012_002EA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Annotation of Estimate!!Total!!Native","Estimate!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born",
"0500000US27137","St. Louis County, Minnesota","200150","*****","*****","null","195918","406","null","null","4232","null","406","null",
"0500000US27139","Scott County, Minnesota","130689","*****","*****","null","119574","740","null","null","11115","null","740","null",
"0500000US27141","Sherburne County, Minnesota","88558","*****","*****","null","86112","392","null","null","2446","null","392","null",
"0500000US27143","Sibley County, Minnesota","15189","*****","*****","null","14587","139","null","null","602","null","139","null",
"0500000US27145","Stearns County, Minnesota","150307","*****","*****","null","143791","616","null","null","6516","null","616","null",
"0500000US27147","Steele County, Minnesota","36524","*****","*****","null","35201","209","null","null","1323","null","209","null",
"0500000US27149","Stevens County, Minnesota","9712","*****","*****","null","9379","70","null","null","333","null","70","null",
"0500000US27151","Swift County, Minnesota","9764","*****","*****","null","9564","55","null","null","200","null","55","null",
"0500000US27153","Todd County, Minnesota","24783","*****","*****","null","23892","99","null","null","891","null","99","null",
"0500000US27155","Traverse County, Minnesota","3549","*****","*****","null","3505","24","null","null","44","null","24","null",
"0500000US27157","Wabasha County, Minnesota","21636","*****","*****","null","21352","80","null","null","284","null","80","null",
"0500000US27159","Wadena County, Minnesota","13808","*****","*****","null","13682","59","null","null","126","null","59","null",
"0500000US27161","Waseca County, Minnesota","19089","*****","*****","null","18560","130","null","null","529","null","130","null",
"0500000US27163","Washington County, Minnesota","238721","*****","*****","null","224399","759","null","null","14322","null","759","null",
"0500000US27165","Watonwan County, Minnesota","11177","*****","*****","null","9931","148","null","null","1246","null","148","null",
"0500000US27167","Wilkin County, Minnesota","6584","*****","*****","null","6544","34","null","null","40","null","34","null",
"0500000US27169","Winona County, Minnesota","51481","*****","*****","null","49786","227","null","null","1695","null","227","null",
"0500000US27171","Wright County, Minnesota","124737","*****","*****","null","121705","345","null","null","3032","null","345","null",
"0500000US27173","Yellow Medicine County, Minnesota","10357","*****","*****","null","10184","43","null","null","173","null","43","null",
"0500000US28001","Adams County, Mississippi","32391","*****","*****","null","31435","171","null","null","956","null","171","null",
"0500000US28003","Alcorn County, Mississippi","37027","*****","*****","null","36488","190","null","null","539","null","190","null",
"0500000US28005","Amite County, Mississippi","13139","*****","*****","null","13091","61","null","null","48","null","61","null",
"0500000US28007","Attala County, Mississippi","19454","*****","*****","null","19182","74","null","null","272","null","74","null",
"0500000US28009","Benton County, Mississippi","8725","*****","*****","null","8639","52","null","null","86","null","52","null",
"0500000US28011","Bolivar County, Mississippi","34239","*****","*****","null","33972","98","null","null","267","null","98","null",
"0500000US28013","Calhoun County, Mississippi","14903","*****","*****","null","14433","59","null","null","470","null","59","null",
"0500000US28015","Carroll County, Mississippi","10553","*****","*****","null","10553","19","null","null","0","null","19","null",
"0500000US28017","Chickasaw County, Mississippi","17458","*****","*****","null","17268","86","null","null","190","null","86","null",
"0500000US28019","Choctaw County, Mississippi","8506","*****","*****","null","8492","14","null","null","14","null","14","null",
"0500000US28021","Claiborne County, Mississippi","9681","*****","*****","null","9604","83","null","null","77","null","83","null",
"0500000US28023","Clarke County, Mississippi","16688","*****","*****","null","16627","40","null","null","61","null","40","null",
"0500000US28025","Clay County, Mississippi","20633","*****","*****","null","20589","46","null","null","44","null","46","null",
"0500000US28027","Coahoma County, Mississippi","26099","*****","*****","null","25859","150","null","null","240","null","150","null",
"0500000US28029","Copiah County, Mississippi","29324","*****","*****","null","28754","200","null","null","570","null","200","null",
"0500000US28031","Covington County, Mississippi","19571","*****","*****","null","19504","47","null","null","67","null","47","null",
"0500000US28033","DeSoto County, Mississippi","161536","*****","*****","null","155915","468","null","null","5621","null","468","null",
"0500000US28035","Forrest County, Mississippi","75378","*****","*****","null","73266","233","null","null","2112","null","233","null",
"0500000US28037","Franklin County, Mississippi","8055","*****","*****","null","8011","38","null","null","44","null","38","null",
"0500000US28039","George County, Mississippi","22579","*****","*****","null","22125","158","null","null","454","null","158","null",
"0500000US28041","Greene County, Mississippi","14352","*****","*****","null","14248","77","null","null","104","null","77","null",
"0500000US28043","Grenada County, Mississippi","21886","*****","*****","null","21784","98","null","null","102","null","98","null",
"0500000US28045","Hancock County, Mississippi","44044","*****","*****","null","42338","405","null","null","1706","null","405","null",
"0500000US28047","Harrison County, Mississippi","188110","*****","*****","null","179616","693","null","null","8494","null","693","null",
"0500000US28049","Hinds County, Mississippi","246335","*****","*****","null","241357","573","null","null","4978","null","573","null",
"0500000US28051","Holmes County, Mississippi","19207","*****","*****","null","19184","24","null","null","23","null","24","null",
"0500000US28053","Humphreys County, Mississippi","9399","*****","*****","null","9372","32","null","null","27","null","32","null",
"0500000US28055","Issaquena County, Mississippi","1556","188","null","null","1551","188","null","null","5","null","10","null",
"0500000US28057","Itawamba County, Mississippi","23362","*****","*****","null","23327","29","null","null","35","null","29","null",
"0500000US28059","Jackson County, Mississippi","139430","*****","*****","null","134270","629","null","null","5160","null","629","null",
"0500000US28061","Jasper County, Mississippi","17033","*****","*****","null","16920","92","null","null","113","null","92","null",
"0500000US28063","Jefferson County, Mississippi","7743","*****","*****","null","7737","12","null","null","6","null","12","null",
"0500000US28065","Jefferson Davis County, Mississippi","12364","*****","*****","null","12296","69","null","null","68","null","69","null",
"0500000US28067","Jones County, Mississippi","67868","*****","*****","null","65603","290","null","null","2265","null","290","null",
"0500000US28069","Kemper County, Mississippi","10391","*****","*****","null","10304","83","null","null","87","null","83","null",
"0500000US28071","Lafayette County, Mississippi","47586","*****","*****","null","46176","289","null","null","1410","null","289","null",
"0500000US28073","Lamar County, Mississippi","55580","*****","*****","null","54295","296","null","null","1285","null","296","null",
"0500000US28075","Lauderdale County, Mississippi","80204","*****","*****","null","78601","304","null","null","1603","null","304","null",
"0500000US28077","Lawrence County, Mississippi","12832","*****","*****","null","12801","22","null","null","31","null","22","null",
"0500000US28079","Leake County, Mississippi","23563","*****","*****","null","22992","99","null","null","571","null","99","null",
"0500000US28081","Lee County, Mississippi","83235","*****","*****","null","81715","311","null","null","1520","null","311","null",
"0500000US28083","Leflore County, Mississippi","32196","*****","*****","null","31183","354","null","null","1013","null","354","null",
"0500000US28085","Lincoln County, Mississippi","34850","*****","*****","null","34570","165","null","null","280","null","165","null",
"0500000US28087","Lowndes County, Mississippi","59584","*****","*****","null","58700","173","null","null","884","null","173","null",
"0500000US28089","Madison County, Mississippi","95481","*****","*****","null","91667","478","null","null","3814","null","478","null",
"0500000US28091","Marion County, Mississippi","26810","*****","*****","null","26726","72","null","null","84","null","72","null",
"0500000US28093","Marshall County, Mississippi","37019","*****","*****","null","36318","133","null","null","701","null","133","null",
"0500000US28095","Monroe County, Mississippi","36912","*****","*****","null","36811","48","null","null","101","null","48","null",
"0500000US28097","Montgomery County, Mississippi","10866","*****","*****","null","10844","20","null","null","22","null","20","null",
"0500000US28099","Neshoba County, Mississippi","29682","*****","*****","null","29362","115","null","null","320","null","115","null",
"0500000US28101","Newton County, Mississippi","21687","*****","*****","null","21372","189","null","null","315","null","189","null",
"0500000US28103","Noxubee County, Mississippi","11511","*****","*****","null","11390","98","null","null","121","null","98","null",
"0500000US28105","Oktibbeha County, Mississippi","47486","*****","*****","null","46148","200","null","null","1338","null","200","null",
"0500000US28107","Panola County, Mississippi","34675","*****","*****","null","34443","143","null","null","232","null","143","null",
"0500000US28109","Pearl River County, Mississippi","55886","*****","*****","null","55074","272","null","null","812","null","272","null",
"0500000US28111","Perry County, Mississippi","12217","*****","*****","null","12203","31","null","null","14","null","31","null",
"0500000US28113","Pike County, Mississippi","40300","*****","*****","null","39857","114","null","null","443","null","114","null",
"0500000US28115","Pontotoc County, Mississippi","29962","*****","*****","null","29022","286","null","null","940","null","286","null",
"0500000US28117","Prentiss County, Mississippi","25384","*****","*****","null","25165","221","null","null","219","null","221","null",
"0500000US28119","Quitman County, Mississippi","8171","*****","*****","null","8105","70","null","null","66","null","70","null",
"0500000US28121","Rankin County, Mississippi","142136","*****","*****","null","139142","457","null","null","2994","null","457","null",
"0500000US28123","Scott County, Mississippi","28207","*****","*****","null","26310","272","null","null","1897","null","272","null",
"0500000US28125","Sharkey County, Mississippi","4835","188","null","null","4825","187","null","null","10","null","15","null",
"0500000US28127","Simpson County, Mississippi","27476","*****","*****","null","27051","233","null","null","425","null","233","null",
"0500000US28129","Smith County, Mississippi","16425","*****","*****","null","16315","50","null","null","110","null","50","null",
"0500000US28131","Stone County, Mississippi","17657","*****","*****","null","17450","108","null","null","207","null","108","null",
"0500000US28133","Sunflower County, Mississippi","29230","*****","*****","null","29097","63","null","null","133","null","63","null",
"0500000US28135","Tallahatchie County, Mississippi","15262","*****","*****","null","14659","189","null","null","603","null","189","null",
"0500000US28137","Tate County, Mississippi","28580","*****","*****","null","28192","222","null","null","388","null","222","null",
"0500000US28139","Tippah County, Mississippi","22095","*****","*****","null","21573","167","null","null","522","null","167","null",
"0500000US28141","Tishomingo County, Mississippi","19573","*****","*****","null","19173","69","null","null","400","null","69","null",
"0500000US28143","Tunica County, Mississippi","10716","*****","*****","null","10330","116","null","null","386","null","116","null",
"0500000US28145","Union County, Mississippi","27175","*****","*****","null","26396","148","null","null","779","null","148","null",
"0500000US28147","Walthall County, Mississippi","15405","*****","*****","null","15348","68","null","null","57","null","68","null",
"0500000US28149","Warren County, Mississippi","48419","*****","*****","null","47563","191","null","null","856","null","191","null",
"0500000US28151","Washington County, Mississippi","51010","*****","*****","null","50301","188","null","null","709","null","188","null",
"0500000US28153","Wayne County, Mississippi","20754","*****","*****","null","20689","76","null","null","65","null","76","null",
"0500000US28155","Webster County, Mississippi","10162","*****","*****","null","10087","47","null","null","75","null","47","null",
"0500000US28157","Wilkinson County, Mississippi","9778","*****","*****","null","9764","28","null","null","14","null","28","null",
"0500000US28159","Winston County, Mississippi","19160","*****","*****","null","19118","39","null","null","42","null","39","null",
"0500000US28161","Yalobusha County, Mississippi","12647","*****","*****","null","12622","32","null","null","25","null","32","null",
"0500000US28163","Yazoo County, Mississippi","28220","*****","*****","null","27043","494","null","null","1177","null","494","null",
"0500000US29001","Adair County, Missouri","25542","*****","*****","null","24799","161","null","null","743","null","161","null",
"0500000US29003","Andrew County, Missouri","17205","*****","*****","null","17104","59","null","null","101","null","59","null",
"0500000US29005","Atchison County, Missouri","5664","*****","*****","null","5652","9","null","null","12","null","9","null",
"0500000US29007","Audrain County, Missouri","25617","*****","*****","null","25284","93","null","null","333","null","93","null",
"0500000US29009","Barry County, Missouri","35680","*****","*****","null","34451","173","null","null","1229","null","173","null",
"0500000US29011","Barton County, Missouri","12428","*****","*****","null","12211","111","null","null","217","null","111","null",
"0500000US29013","Bates County, Missouri","17003","*****","*****","null","16794","79","null","null","209","null","79","null",
"0500000US29015","Benton County, Missouri","19021","*****","*****","null","18703","137","null","null","318","null","137","null",
"0500000US29017","Bollinger County, Missouri","12389","*****","*****","null","12337","28","null","null","52","null","28","null",
"0500000US29019","Boone County, Missouri","163266","*****","*****","null","153107","576","null","null","10159","null","576","null",
"0500000US29021","Buchanan County, Missouri","89162","*****","*****","null","86393","418","null","null","2769","null","418","null",
"0500000US29023","Butler County, Missouri","42792","*****","*****","null","42244","154","null","null","548","null","154","null",
"0500000US29025","Caldwell County, Missouri","9302","*****","*****","null","9215","39","null","null","87","null","39","null",
"0500000US29027","Callaway County, Missouri","44157","*****","*****","null","43458","186","null","null","699","null","186","null",
"0500000US29029","Camden County, Missouri","43731","*****","*****","null","42829","197","null","null","902","null","197","null",
"0500000US29031","Cape Girardeau County, Missouri","75690","*****","*****","null","73986","253","null","null","1704","null","253","null",
"0500000US29033","Carroll County, Missouri","9279","*****","*****","null","9131","65","null","null","148","null","65","null",
"0500000US29035","Carter County, Missouri","6225","*****","*****","null","6179","44","null","null","46","null","44","null",
"0500000US29037","Cass County, Missouri","99394","*****","*****","null","97320","296","null","null","2074","null","296","null",
"0500000US29039","Cedar County, Missouri","13941","*****","*****","null","13841","75","null","null","100","null","75","null",
"0500000US29041","Chariton County, Missouri","7759","*****","*****","null","7727","15","null","null","32","null","15","null",
"0500000US29043","Christian County, Missouri","77474","*****","*****","null","75967","296","null","null","1507","null","296","null",
"0500000US29045","Clark County, Missouri","7082","*****","*****","null","7043","24","null","null","39","null","24","null",
"0500000US29047","Clay County, Missouri","222048","*****","*****","null","211138","723","null","null","10910","null","723","null",
"0500000US29049","Clinton County, Missouri","20687","*****","*****","null","20550","68","null","null","137","null","68","null",
"0500000US29051","Cole County, Missouri","75813","*****","*****","null","73691","448","null","null","2122","null","448","null",
"0500000US29053","Cooper County, Missouri","17542","*****","*****","null","17320","75","null","null","222","null","75","null",
"0500000US29055","Crawford County, Missouri","24753","*****","*****","null","24567","95","null","null","186","null","95","null",
"0500000US29057","Dade County, Missouri","7811","*****","*****","null","7741","40","null","null","70","null","40","null",
"0500000US29059","Dallas County, Missouri","16825","*****","*****","null","16711","71","null","null","114","null","71","null",
"0500000US29061","Daviess County, Missouri","8341","*****","*****","null","8245","60","null","null","96","null","60","null",
"0500000US29063","DeKalb County, Missouri","12878","*****","*****","null","12649","96","null","null","229","null","96","null",
"0500000US29065","Dent County, Missouri","15595","*****","*****","null","15343","122","null","null","252","null","122","null",
"0500000US29067","Douglas County, Missouri","13690","*****","*****","null","13624","50","null","null","66","null","50","null",
"0500000US29069","Dunklin County, Missouri","31970","*****","*****","null","31105","178","null","null","865","null","178","null",
"0500000US29071","Franklin County, Missouri","101440","*****","*****","null","100295","232","null","null","1145","null","232","null",
"0500000US29073","Gasconade County, Missouri","15160","*****","*****","null","15016","76","null","null","144","null","76","null",
"0500000US29075","Gentry County, Missouri","6773","*****","*****","null","6728","29","null","null","45","null","29","null",
"0500000US29077","Greene County, Missouri","275671","*****","*****","null","267310","757","null","null","8361","null","757","null",
"0500000US29079","Grundy County, Missouri","10256","*****","*****","null","10157","66","null","null","99","null","66","null",
"0500000US29081","Harrison County, Missouri","8901","*****","*****","null","8807","39","null","null","94","null","39","null",
"0500000US29083","Henry County, Missouri","22234","*****","*****","null","21894","146","null","null","340","null","146","null",
"0500000US29085","Hickory County, Missouri","9554","*****","*****","null","9514","43","null","null","40","null","43","null",
"0500000US29087","Holt County, Missouri","4840","*****","*****","null","4819","8","null","null","21","null","8","null",
"0500000US29089","Howard County, Missouri","10160","*****","*****","null","10028","82","null","null","132","null","82","null",
"0500000US29091","Howell County, Missouri","40330","*****","*****","null","39653","211","null","null","677","null","211","null",
"0500000US29093","Iron County, Missouri","10563","*****","*****","null","10488","54","null","null","75","null","54","null",
"0500000US29095","Jackson County, Missouri","672784","*****","*****","null","635062","1729","null","null","37722","null","1729","null",
"0500000US29097","Jasper County, Missouri","116493","*****","*****","null","111842","433","null","null","4651","null","433","null",
"0500000US29099","Jefferson County, Missouri","218628","*****","*****","null","214866","566","null","null","3762","null","566","null",
"0500000US29101","Johnson County, Missouri","52964","*****","*****","null","51575","294","null","null","1389","null","294","null",
"0500000US29103","Knox County, Missouri","4111","*****","*****","null","4073","23","null","null","38","null","23","null",
"0500000US29105","Laclede County, Missouri","35507","*****","*****","null","35029","146","null","null","478","null","146","null",
"0500000US29107","Lafayette County, Missouri","33278","*****","*****","null","32943","120","null","null","335","null","120","null",
"0500000US29109","Lawrence County, Missouri","38559","*****","*****","null","37425","206","null","null","1134","null","206","null",
"0500000US29111","Lewis County, Missouri","10203","*****","*****","null","10059","40","null","null","144","null","40","null",
"0500000US29113","Lincoln County, Missouri","52637","*****","*****","null","51781","231","null","null","856","null","231","null",
"0500000US29115","Linn County, Missouri","12668","*****","*****","null","12502","87","null","null","166","null","87","null",
"0500000US29117","Livingston County, Missouri","15068","*****","*****","null","15009","42","null","null","59","null","42","null",
"0500000US29119","McDonald County, Missouri","22970","*****","*****","null","21287","192","null","null","1683","null","192","null",
"0500000US29121","Macon County, Missouri","15532","*****","*****","null","15491","27","null","null","41","null","27","null",
"0500000US29123","Madison County, Missouri","12334","*****","*****","null","12125","91","null","null","209","null","91","null",
"0500000US29125","Maries County, Missouri","9140","*****","*****","null","9036","60","null","null","104","null","60","null",
"0500000US29127","Marion County, Missouri","28703","*****","*****","null","28388","97","null","null","315","null","97","null",
"0500000US29129","Mercer County, Missouri","3763","*****","*****","null","3709","31","null","null","54","null","31","null",
"0500000US29131","Miller County, Missouri","24822","*****","*****","null","24474","157","null","null","348","null","157","null",
"0500000US29133","Mississippi County, Missouri","14231","*****","*****","null","14122","78","null","null","109","null","78","null",
"0500000US29135","Moniteau County, Missouri","15587","*****","*****","null","15236","113","null","null","351","null","113","null",
"0500000US29137","Monroe County, Missouri","8876","*****","*****","null","8817","30","null","null","59","null","30","null",
"0500000US29139","Montgomery County, Missouri","12181","*****","*****","null","12102","37","null","null","79","null","37","null",
"0500000US29141","Morgan County, Missouri","20479","*****","*****","null","20230","122","null","null","249","null","122","null",
"0500000US29143","New Madrid County, Missouri","18780","*****","*****","null","18644","64","null","null","136","null","64","null",
"0500000US29145","Newton County, Missouri","58314","*****","*****","null","56250","261","null","null","2064","null","261","null",
"0500000US29147","Nodaway County, Missouri","23305","*****","*****","null","23010","95","null","null","295","null","95","null",
"0500000US29149","Oregon County, Missouri","10885","*****","*****","null","10720","81","null","null","165","null","81","null",
"0500000US29151","Osage County, Missouri","13857","*****","*****","null","13805","34","null","null","52","null","34","null",
"0500000US29153","Ozark County, Missouri","9672","*****","*****","null","9611","40","null","null","61","null","40","null",
"0500000US29155","Pemiscot County, Missouri","18288","*****","*****","null","18114","55","null","null","174","null","55","null",
"0500000US29157","Perry County, Missouri","18986","*****","*****","null","18650","80","null","null","336","null","80","null",
"0500000US29159","Pettis County, Missouri","42044","*****","*****","null","39316","341","null","null","2728","null","341","null",
"0500000US29161","Phelps County, Missouri","44825","*****","*****","null","43162","214","null","null","1663","null","214","null",
"0500000US29163","Pike County, Missouri","18574","*****","*****","null","18324","69","null","null","250","null","69","null",
"0500000US29165","Platte County, Missouri","89567","*****","*****","null","84662","522","null","null","4905","null","522","null",
"0500000US29167","Polk County, Missouri","31035","*****","*****","null","30652","165","null","null","383","null","165","null",
"0500000US29169","Pulaski County, Missouri","51620","*****","*****","null","48930","381","null","null","2690","null","381","null",
"0500000US29171","Putnam County, Missouri","4976","*****","*****","null","4939","24","null","null","37","null","24","null",
"0500000US29173","Ralls County, Missouri","10198","*****","*****","null","10179","17","null","null","19","null","17","null",
"0500000US29175","Randolph County, Missouri","25388","*****","*****","null","25172","89","null","null","216","null","89","null",
"0500000US29177","Ray County, Missouri","23422","*****","*****","null","23091","123","null","null","331","null","123","null",
"0500000US29179","Reynolds County, Missouri","6682","*****","*****","null","6670","12","null","null","12","null","12","null",
"0500000US29181","Ripley County, Missouri","14070","*****","*****","null","13917","100","null","null","153","null","100","null",
"0500000US29183","St. Charles County, Missouri","360695","*****","*****","null","347689","773","null","null","13006","null","773","null",
"0500000US29185","St. Clair County, Missouri","9693","*****","*****","null","9615","37","null","null","78","null","37","null",
"0500000US29186","Ste. Genevieve County, Missouri","18066","*****","*****","null","17839","162","null","null","227","null","162","null",
"0500000US29187","St. Francois County, Missouri","65246","*****","*****","null","64594","284","null","null","652","null","284","null",
"0500000US29189","St. Louis County, Missouri","999147","*****","*****","null","932266","1766","null","null","66881","null","1766","null",
"0500000US29195","Saline County, Missouri","23232","*****","*****","null","21954","203","null","null","1278","null","203","null",
"0500000US29197","Schuyler County, Missouri","4397","*****","*****","null","4306","83","null","null","91","null","83","null",
"0500000US29199","Scotland County, Missouri","4843","*****","*****","null","4824","15","null","null","19","null","15","null",
"0500000US29201","Scott County, Missouri","39192","*****","*****","null","38836","106","null","null","356","null","106","null",
"0500000US29203","Shannon County, Missouri","8407","*****","*****","null","8363","37","null","null","44","null","37","null",
"0500000US29205","Shelby County, Missouri","6328","*****","*****","null","6263","38","null","null","65","null","38","null",
"0500000US29207","Stoddard County, Missouri","29902","*****","*****","null","29755","80","null","null","147","null","80","null",
"0500000US29209","Stone County, Missouri","31968","*****","*****","null","31580","132","null","null","388","null","132","null",
"0500000US29211","Sullivan County, Missouri","6667","*****","*****","null","6146","67","null","null","521","null","67","null",
"0500000US29213","Taney County, Missouri","51596","*****","*****","null","49387","625","null","null","2209","null","625","null",
"0500000US29215","Texas County, Missouri","25840","*****","*****","null","25578","97","null","null","262","null","97","null",
"0500000US29217","Vernon County, Missouri","20958","*****","*****","null","20679","233","null","null","279","null","233","null",
"0500000US29219","Warren County, Missouri","32440","*****","*****","null","31795","173","null","null","645","null","173","null",
"0500000US29221","Washington County, Missouri","25120","*****","*****","null","24988","77","null","null","132","null","77","null",
"0500000US29223","Wayne County, Missouri","13444","*****","*****","null","13390","58","null","null","54","null","58","null",
"0500000US29225","Webster County, Missouri","36183","*****","*****","null","35993","88","null","null","190","null","88","null",
"0500000US29227","Worth County, Missouri","2146","*****","*****","null","2140","10","null","null","6","null","10","null",
"0500000US29229","Wright County, Missouri","18732","*****","*****","null","18393","168","null","null","339","null","168","null",
"0500000US29510","St. Louis city, Missouri","318527","*****","*****","null","296786","1362","null","null","21741","null","1362","null",
"0500000US30001","Beaverhead County, Montana","9228","*****","*****","null","9113","64","null","null","115","null","64","null",
"0500000US30003","Big Horn County, Montana","12872","*****","*****","null","12735","73","null","null","137","null","73","null",
"0500000US30005","Blaine County, Montana","6514","*****","*****","null","6464","23","null","null","50","null","23","null",
"0500000US30007","Broadwater County, Montana","5575","*****","*****","null","5497","56","null","null","78","null","56","null",
"0500000US30009","Carbon County, Montana","10057","*****","*****","null","9813","81","null","null","244","null","81","null",
"0500000US30011","Carter County, Montana","1276","103","null","null","1275","104","null","null","1","null","2","null",
"0500000US30013","Cascade County, Montana","81248","*****","*****","null","79485","249","null","null","1763","null","249","null",
"0500000US30015","Chouteau County, Montana","5811","*****","*****","null","5705","67","null","null","106","null","67","null",
"0500000US30017","Custer County, Montana","11706","*****","*****","null","11479","84","null","null","227","null","84","null",
"0500000US30019","Daniels County, Montana","1734","154","null","null","1705","152","null","null","29","null","23","null",
"0500000US30021","Dawson County, Montana","9022","*****","*****","null","8957","36","null","null","65","null","36","null",
"0500000US30023","Deer Lodge County, Montana","9277","*****","*****","null","9141","67","null","null","136","null","67","null",
"0500000US30025","Fallon County, Montana","3051","144","null","null","3034","143","null","null","17","null","13","null",
"0500000US30027","Fergus County, Montana","11507","*****","*****","null","11394","80","null","null","113","null","80","null",
"0500000US30029","Flathead County, Montana","90967","*****","*****","null","88838","406","null","null","2129","null","406","null",
"0500000US30031","Gallatin County, Montana","90339","*****","*****","null","87727","359","null","null","2612","null","359","null",
"0500000US30033","Garfield County, Montana","1100","110","null","null","1098","110","null","null","2","null","3","null",
"0500000US30035","Glacier County, Montana","13422","*****","*****","null","13114","129","null","null","308","null","129","null",
"0500000US30037","Golden Valley County, Montana","769","101","null","null","767","100","null","null","2","null","3","null",
"0500000US30039","Granite County, Montana","3083","*****","*****","null","3036","32","null","null","47","null","32","null",
"0500000US30041","Hill County, Montana","16157","*****","*****","null","15914","86","null","null","243","null","86","null",
"0500000US30043","Jefferson County, Montana","11360","*****","*****","null","11154","80","null","null","206","null","80","null",
"0500000US30045","Judith Basin County, Montana","2052","*****","*****","null","2042","10","null","null","10","null","10","null",
"0500000US30047","Lake County, Montana","28794","*****","*****","null","28396","143","null","null","398","null","143","null",
"0500000US30049","Lewis and Clark County, Montana","63432","*****","*****","null","62423","177","null","null","1009","null","177","null",
"0500000US30051","Liberty County, Montana","2326","*****","*****","null","2230","48","null","null","96","null","48","null",
"0500000US30053","Lincoln County, Montana","19594","*****","*****","null","19172","130","null","null","422","null","130","null",
"0500000US30055","McCone County, Montana","1808","144","null","null","1806","143","null","null","2","null","3","null",
"0500000US30057","Madison County, Montana","7688","*****","*****","null","7507","75","null","null","181","null","75","null",
"0500000US30059","Meagher County, Montana","1900","*****","*****","null","1831","70","null","null","69","null","70","null",
"0500000US30061","Mineral County, Montana","4203","*****","*****","null","4176","23","null","null","27","null","23","null",
"0500000US30063","Missoula County, Montana","109402","*****","*****","null","106620","335","null","null","2782","null","335","null",
"0500000US30065","Musselshell County, Montana","4597","121","null","null","4503","128","null","null","94","null","49","null",
"0500000US30067","Park County, Montana","15655","*****","*****","null","15303","97","null","null","352","null","97","null",
"0500000US30069","Petroleum County, Montana","566","87","null","null","564","88","null","null","2","null","4","null",
"0500000US30071","Phillips County, Montana","4203","*****","*****","null","4153","56","null","null","50","null","56","null",
"0500000US30073","Pondera County, Montana","6147","*****","*****","null","5926","95","null","null","221","null","95","null",
"0500000US30075","Powder River County, Montana","1639","103","null","null","1634","104","null","null","5","null","9","null",
"0500000US30077","Powell County, Montana","7067","*****","*****","null","7029","18","null","null","38","null","18","null",
"0500000US30079","Prairie County, Montana","1193","134","null","null","1173","135","null","null","20","null","13","null",
"0500000US30081","Ravalli County, Montana","40311","*****","*****","null","39491","226","null","null","820","null","226","null",
"0500000US30083","Richland County, Montana","9961","*****","*****","null","9795","92","null","null","166","null","92","null",
"0500000US30085","Roosevelt County, Montana","10477","*****","*****","null","10399","46","null","null","78","null","46","null",
"0500000US30087","Rosebud County, Montana","9261","*****","*****","null","9146","53","null","null","115","null","53","null",
"0500000US30089","Sanders County, Montana","11421","*****","*****","null","11283","69","null","null","138","null","69","null",
"0500000US30091","Sheridan County, Montana","3447","154","null","null","3411","154","null","null","36","null","21","null",
"0500000US30093","Silver Bow County, Montana","34164","*****","*****","null","33497","237","null","null","667","null","237","null",
"0500000US30095","Stillwater County, Montana","9096","*****","*****","null","9021","37","null","null","75","null","37","null",
"0500000US30097","Sweet Grass County, Montana","3661","*****","*****","null","3634","15","null","null","27","null","15","null",
"0500000US30099","Teton County, Montana","6082","*****","*****","null","5951","79","null","null","131","null","79","null",
"0500000US30101","Toole County, Montana","5210","*****","*****","null","5063","61","null","null","147","null","61","null",
"0500000US30103","Treasure County, Montana","698","94","null","null","681","93","null","null","17","null","12","null",
"0500000US30105","Valley County, Montana","7423","*****","*****","null","7350","39","null","null","73","null","39","null",
"0500000US30107","Wheatland County, Montana","2142","*****","*****","null","2142","10","null","null","0","null","10","null",
"0500000US30109","Wibaux County, Montana","899","118","null","null","885","117","null","null","14","null","15","null",
"0500000US30111","Yellowstone County, Montana","148191","*****","*****","null","145604","333","null","null","2587","null","333","null",
"0500000US31001","Adams County, Nebraska","31299","*****","*****","null","29828","191","null","null","1471","null","191","null",
"0500000US31003","Antelope County, Nebraska","6655","*****","*****","null","6557","22","null","null","98","null","22","null",
"0500000US31005","Arthur County, Nebraska","490","64","null","null","490","64","null","null","0","null","10","null",
"0500000US31007","Banner County, Nebraska","778","73","null","null","733","71","null","null","45","null","27","null",
"0500000US31009","Blaine County, Nebraska","584","76","null","null","584","76","null","null","0","null","10","null",
"0500000US31011","Boone County, Nebraska","5473","*****","*****","null","5447","18","null","null","26","null","18","null",
"0500000US31013","Box Butte County, Nebraska","11345","*****","*****","null","11111","91","null","null","234","null","91","null",
"0500000US31015","Boyd County, Nebraska","2025","114","null","null","2021","115","null","null","4","null","5","null",
"0500000US31017","Brown County, Nebraska","3183","97","null","null","3146","99","null","null","37","null","29","null",
"0500000US31019","Buffalo County, Nebraska","46330","*****","*****","null","44491","200","null","null","1839","null","200","null",
"0500000US31021","Burt County, Nebraska","6829","*****","*****","null","6782","22","null","null","47","null","22","null",
