"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"0500000US34009","Cape May County, New Jersey","93086","null","*****","*****","88688","null","497","null","4398","null","497","null",
"0500000US34011","Cumberland County, New Jersey","151906","null","*****","*****","136745","null","1076","null","15161","null","1076","null",
"0500000US34013","Essex County, New Jersey","795404","null","*****","*****","579252","null","3673","null","216152","null","3673","null",
"0500000US34015","Gloucester County, New Jersey","291165","null","*****","*****","275130","null","920","null","16035","null","920","null",
"0500000US34017","Hudson County, New Jersey","670046","null","*****","*****","380766","null","3542","null","289280","null","3542","null",
"0500000US34019","Hunterdon County, New Jersey","124823","null","*****","*****","112734","null","677","null","12089","null","677","null",
"0500000US34021","Mercer County, New Jersey","367922","null","*****","*****","283660","null","2297","null","84262","null","2297","null",
"0500000US34023","Middlesex County, New Jersey","825920","null","*****","*****","554669","null","2801","null","271251","null","2801","null",
"0500000US34025","Monmouth County, New Jersey","621659","null","*****","*****","536814","null","2340","null","84845","null","2340","null",
"0500000US34027","Morris County, New Jersey","493379","null","*****","*****","398068","null","1997","null","95311","null","1997","null",
"0500000US34029","Ocean County, New Jersey","596415","null","*****","*****","550033","null","1840","null","46382","null","1840","null",
"0500000US34031","Passaic County, New Jersey","503637","null","*****","*****","349367","null","3041","null","154270","null","3041","null",
"0500000US34033","Salem County, New Jersey","62990","null","*****","*****","60619","null","367","null","2371","null","367","null",
"0500000US34035","Somerset County, New Jersey","329838","null","*****","*****","247095","null","1818","null","82743","null","1818","null",
"0500000US34037","Sussex County, New Jersey","141483","null","*****","*****","130680","null","724","null","10803","null","724","null",
"0500000US34039","Union County, New Jersey","554033","null","*****","*****","387274","null","2869","null","166759","null","2869","null",
"0500000US34041","Warren County, New Jersey","105862","null","*****","*****","95528","null","613","null","10334","null","613","null",
"0500000US35001","Bernalillo County, New Mexico","677858","null","*****","*****","609691","null","2888","null","68167","null","2888","null",
"0500000US35003","Catron County, New Mexico","3526","null","*****","*****","3438","null","78","null","88","null","78","null",
"0500000US35005","Chaves County, New Mexico","65144","null","*****","*****","56927","null","799","null","8217","null","799","null",
"0500000US35006","Cibola County, New Mexico","26891","null","*****","*****","26221","null","217","null","670","null","217","null",
"0500000US35007","Colfax County, New Mexico","12168","null","*****","*****","11780","null","149","null","388","null","149","null",
"0500000US35009","Curry County, New Mexico","49732","null","*****","*****","44912","null","563","null","4820","null","563","null",
"0500000US35011","De Baca County, New Mexico","2040","null","75","null","2014","null","83","null","26","null","21","null",
"0500000US35013","Doña Ana County, New Mexico","216069","null","*****","*****","178960","null","1928","null","37109","null","1928","null",
"0500000US35015","Eddy County, New Mexico","57732","null","*****","*****","53912","null","716","null","3820","null","716","null",
"0500000US35017","Grant County, New Mexico","27669","null","*****","*****","26681","null","253","null","988","null","253","null",
"0500000US35019","Guadalupe County, New Mexico","4353","null","*****","*****","4266","null","70","null","87","null","70","null",
"0500000US35021","Harding County, New Mexico","441","null","75","null","412","null","70","null","29","null","31","null",
"0500000US35023","Hidalgo County, New Mexico","4297","null","*****","*****","3959","null","89","null","338","null","89","null",
"0500000US35025","Lea County, New Mexico","70277","null","*****","*****","58409","null","848","null","11868","null","848","null",
"0500000US35027","Lincoln County, New Mexico","19461","null","*****","*****","17925","null","303","null","1536","null","303","null",
"0500000US35028","Los Alamos County, New Mexico","18625","null","*****","*****","16801","null","293","null","1824","null","293","null",
"0500000US35029","Luna County, New Mexico","24083","null","*****","*****","19804","null","469","null","4279","null","469","null",
"0500000US35031","McKinley County, New Mexico","72438","null","*****","*****","70830","null","313","null","1608","null","313","null",
"0500000US35033","Mora County, New Mexico","4536","null","*****","*****","4490","null","58","null","46","null","58","null",
"0500000US35035","Otero County, New Mexico","66137","null","*****","*****","58645","null","594","null","7492","null","594","null",
"0500000US35037","Quay County, New Mexico","8326","null","*****","*****","8053","null","143","null","273","null","143","null",
"0500000US35039","Rio Arriba County, New Mexico","39159","null","*****","*****","37517","null","493","null","1642","null","493","null",
"0500000US35041","Roosevelt County, New Mexico","18888","null","*****","*****","16793","null","407","null","2095","null","407","null",
"0500000US35043","Sandoval County, New Mexico","142704","null","*****","*****","135129","null","765","null","7575","null","765","null",
"0500000US35045","San Juan County, New Mexico","126515","null","*****","*****","122928","null","515","null","3587","null","515","null",
"0500000US35047","San Miguel County, New Mexico","27738","null","*****","*****","26733","null","289","null","1005","null","289","null",
"0500000US35049","Santa Fe County, New Mexico","149293","null","*****","*****","131393","null","1202","null","17900","null","1202","null",
"0500000US35051","Sierra County, New Mexico","11031","null","*****","*****","10531","null","149","null","500","null","149","null",
"0500000US35053","Socorro County, New Mexico","16858","null","*****","*****","15701","null","336","null","1157","null","336","null",
"0500000US35055","Taos County, New Mexico","32786","null","*****","*****","30786","null","508","null","2000","null","508","null",
"0500000US35057","Torrance County, New Mexico","15519","null","*****","*****","14853","null","257","null","666","null","257","null",
"0500000US35059","Union County, New Mexico","4133","null","*****","*****","3903","null","114","null","230","null","114","null",
"0500000US35061","Valencia County, New Mexico","76027","null","*****","*****","70893","null","874","null","5134","null","874","null",
"0500000US36001","Albany County, New York","306968","null","*****","*****","273428","null","1397","null","33540","null","1397","null",
"0500000US36003","Allegany County, New York","46688","null","*****","*****","45528","null","128","null","1160","null","128","null",
"0500000US36005","Bronx County, New York","1435068","null","*****","*****","928637","null","5996","null","506431","null","5996","null",
"0500000US36007","Broome County, New York","193188","null","*****","*****","179660","null","867","null","13528","null","867","null",
"0500000US36009","Cattaraugus County, New York","77121","null","*****","*****","75649","null","207","null","1472","null","207","null",
"0500000US36011","Cayuga County, New York","77425","null","*****","*****","75699","null","234","null","1726","null","234","null",
"0500000US36013","Chautauqua County, New York","128496","null","*****","*****","125606","null","389","null","2890","null","389","null",
"0500000US36015","Chemung County, New York","84895","null","*****","*****","82328","null","295","null","2567","null","295","null",
"0500000US36017","Chenango County, New York","47909","null","*****","*****","47156","null","127","null","753","null","127","null",
"0500000US36019","Clinton County, New York","80583","null","*****","*****","77140","null","308","null","3443","null","308","null",
"0500000US36021","Columbia County, New York","60371","null","*****","*****","56322","null","371","null","4049","null","371","null",
"0500000US36023","Cortland County, New York","47865","null","*****","*****","46940","null","200","null","925","null","200","null",
"0500000US36025","Delaware County, New York","44995","null","*****","*****","43011","null","263","null","1984","null","263","null",
"0500000US36027","Dutchess County, New York","293754","null","*****","*****","260060","null","1513","null","33694","null","1513","null",
"0500000US36029","Erie County, New York","919355","null","*****","*****","853560","null","1996","null","65795","null","1996","null",
"0500000US36031","Essex County, New York","37459","null","*****","*****","36058","null","275","null","1401","null","275","null",
"0500000US36033","Franklin County, New York","50477","null","*****","*****","48962","null","265","null","1515","null","265","null",
"0500000US36035","Fulton County, New York","53646","null","*****","*****","52666","null","217","null","980","null","217","null",
"0500000US36037","Genesee County, New York","57808","null","*****","*****","56703","null","160","null","1105","null","160","null",
"0500000US36039","Greene County, New York","47424","null","*****","*****","44424","null","430","null","3000","null","430","null",
"0500000US36041","Hamilton County, New York","4515","null","*****","*****","4436","null","59","null","79","null","59","null",
"0500000US36043","Herkimer County, New York","62057","null","*****","*****","60448","null","268","null","1609","null","268","null",
"0500000US36045","Jefferson County, New York","112842","null","*****","*****","108319","null","460","null","4523","null","460","null",
"0500000US36047","Kings County, New York","2589974","null","*****","*****","1655603","null","6249","null","934371","null","6249","null",
"0500000US36049","Lewis County, New York","26572","null","*****","*****","26157","null","100","null","415","null","100","null",
"0500000US36051","Livingston County, New York","63591","null","*****","*****","61314","null","305","null","2277","null","305","null",
"0500000US36053","Madison County, New York","71205","null","*****","*****","69339","null","253","null","1866","null","253","null",
"0500000US36055","Monroe County, New York","743341","null","*****","*****","678660","null","1964","null","64681","null","1964","null",
"0500000US36057","Montgomery County, New York","49302","null","*****","*****","47399","null","269","null","1903","null","269","null",
"0500000US36059","Nassau County, New York","1356509","null","*****","*****","1052864","null","2996","null","303645","null","2996","null",
"0500000US36061","New York County, New York","1631993","null","*****","*****","1163173","null","6250","null","468820","null","6250","null",
"0500000US36063","Niagara County, New York","210820","null","*****","*****","202576","null","638","null","8244","null","638","null",
"0500000US36065","Oneida County, New York","229959","null","*****","*****","212616","null","874","null","17343","null","874","null",
"0500000US36067","Onondaga County, New York","462872","null","*****","*****","425648","null","1494","null","37224","null","1494","null",
"0500000US36069","Ontario County, New York","109511","null","*****","*****","105377","null","434","null","4134","null","434","null",
"0500000US36071","Orange County, New York","380085","null","*****","*****","339128","null","1657","null","40957","null","1657","null",
"0500000US36073","Orleans County, New York","40904","null","*****","*****","39696","null","229","null","1208","null","229","null",
"0500000US36075","Oswego County, New York","118339","null","*****","*****","116013","null","338","null","2326","null","338","null",
"0500000US36077","Otsego County, New York","59972","null","*****","*****","57900","null","267","null","2072","null","267","null",
"0500000US36079","Putnam County, New York","98787","null","*****","*****","86047","null","852","null","12740","null","852","null",
"0500000US36081","Queens County, New York","2287388","null","*****","*****","1206865","null","6935","null","1080523","null","6935","null",
"0500000US36083","Rensselaer County, New York","159185","null","*****","*****","150927","null","554","null","8258","null","554","null",
"0500000US36085","Richmond County, New York","474893","null","*****","*****","364480","null","2684","null","110413","null","2684","null",
"0500000US36087","Rockland County, New York","324422","null","*****","*****","256522","null","2244","null","67900","null","2244","null",
"0500000US36089","St. Lawrence County, New York","108913","null","*****","*****","104788","null","412","null","4125","null","412","null",
"0500000US36091","Saratoga County, New York","228502","null","*****","*****","216275","null","868","null","12227","null","868","null",
"0500000US36093","Schenectady County, New York","154859","null","*****","*****","137670","null","977","null","17189","null","977","null",
"0500000US36095","Schoharie County, New York","31222","null","*****","*****","30289","null","127","null","933","null","127","null",
"0500000US36097","Schuyler County, New York","17920","null","*****","*****","17593","null","75","null","327","null","75","null",
"0500000US36099","Seneca County, New York","34390","null","*****","*****","33515","null","155","null","875","null","155","null",
"0500000US36101","Steuben County, New York","96422","null","*****","*****","93328","null","392","null","3094","null","392","null",
"0500000US36103","Suffolk County, New York","1483832","null","*****","*****","1253022","null","3700","null","230810","null","3700","null",
"0500000US36105","Sullivan County, New York","75116","null","*****","*****","68090","null","650","null","7026","null","650","null",
"0500000US36107","Tioga County, New York","48686","null","*****","*****","47714","null","170","null","972","null","170","null",
"0500000US36109","Tompkins County, New York","102642","null","*****","*****","89355","null","836","null","13287","null","836","null",
"0500000US36111","Ulster County, New York","178665","null","*****","*****","164720","null","797","null","13945","null","797","null",
"0500000US36113","Warren County, New York","64276","null","*****","*****","62072","null","310","null","2204","null","310","null",
"0500000US36115","Washington County, New York","61616","null","*****","*****","60037","null","262","null","1579","null","262","null",
"0500000US36117","Wayne County, New York","90519","null","*****","*****","87821","null","355","null","2698","null","355","null",
"0500000US36119","Westchester County, New York","968890","null","*****","*****","721426","null","3768","null","247464","null","3768","null",
"0500000US36121","Wyoming County, New York","40305","null","*****","*****","39422","null","159","null","883","null","159","null",
"0500000US36123","Yates County, New York","25011","null","*****","*****","24492","null","149","null","519","null","149","null",
"0500000US37001","Alamance County, North Carolina","163324","null","*****","*****","150473","null","623","null","12851","null","623","null",
"0500000US37003","Alexander County, North Carolina","37213","null","*****","*****","35988","null","178","null","1225","null","178","null",
"0500000US37005","Alleghany County, North Carolina","11008","null","*****","*****","10371","null","147","null","637","null","147","null",
"0500000US37007","Anson County, North Carolina","24902","null","*****","*****","24183","null","196","null","719","null","196","null",
"0500000US37009","Ashe County, North Carolina","26863","null","*****","*****","25913","null","169","null","950","null","169","null",
"0500000US37011","Avery County, North Carolina","17506","null","*****","*****","16946","null","110","null","560","null","110","null",
"0500000US37013","Beaufort County, North Carolina","47168","null","*****","*****","45506","null","324","null","1662","null","324","null",
"0500000US37015","Bertie County, North Carolina","19380","null","*****","*****","19166","null","61","null","214","null","61","null",
"0500000US37017","Bladen County, North Carolina","33407","null","*****","*****","32087","null","222","null","1320","null","222","null",
"0500000US37019","Brunswick County, North Carolina","131815","null","*****","*****","126683","null","514","null","5132","null","514","null",
"0500000US37021","Buncombe County, North Carolina","256886","null","*****","*****","240931","null","1282","null","15955","null","1282","null",
"0500000US37023","Burke County, North Carolina","89968","null","*****","*****","85454","null","487","null","4514","null","487","null",
"0500000US37025","Cabarrus County, North Carolina","206615","null","*****","*****","189251","null","918","null","17364","null","918","null",
"0500000US37027","Caldwell County, North Carolina","81884","null","*****","*****","79243","null","408","null","2641","null","408","null",
"0500000US37029","Camden County, North Carolina","10551","null","*****","*****","10274","null","116","null","277","null","116","null",
"0500000US37031","Carteret County, North Carolina","69070","null","*****","*****","66912","null","243","null","2158","null","243","null",
"0500000US37033","Caswell County, North Carolina","22684","null","*****","*****","22089","null","119","null","595","null","119","null",
"0500000US37035","Catawba County, North Carolina","157613","null","*****","*****","146887","null","610","null","10726","null","610","null",
"0500000US37037","Chatham County, North Carolina","71338","null","*****","*****","64762","null","400","null","6576","null","400","null",
"0500000US37039","Cherokee County, North Carolina","27969","null","*****","*****","27214","null","174","null","755","null","174","null",
"0500000US37041","Chowan County, North Carolina","14097","null","*****","*****","13773","null","161","null","324","null","161","null",
"0500000US37043","Clay County, North Carolina","10946","null","*****","*****","10664","null","125","null","282","null","125","null",
"0500000US37045","Cleveland County, North Carolina","97282","null","*****","*****","94900","null","359","null","2382","null","359","null",
"0500000US37047","Columbus County, North Carolina","56068","null","*****","*****","54558","null","384","null","1510","null","384","null",
"0500000US37049","Craven County, North Carolina","102491","null","*****","*****","97686","null","547","null","4805","null","547","null",
"0500000US37051","Cumberland County, North Carolina","332861","null","*****","*****","311723","null","1137","null","21138","null","1137","null",
"0500000US37053","Currituck County, North Carolina","26363","null","*****","*****","25858","null","157","null","505","null","157","null",
"0500000US37055","Dare County, North Carolina","36222","null","*****","*****","34340","null","286","null","1882","null","286","null",
"0500000US37057","Davidson County, North Carolina","165381","null","*****","*****","157275","null","636","null","8106","null","636","null",
"0500000US37059","Davie County, North Carolina","42257","null","*****","*****","40195","null","272","null","2062","null","272","null",
"0500000US37061","Duplin County, North Carolina","58967","null","*****","*****","51770","null","505","null","7197","null","505","null",
"0500000US37063","Durham County, North Carolina","311848","null","*****","*****","267715","null","1595","null","44133","null","1595","null",
"0500000US37065","Edgecombe County, North Carolina","52648","null","*****","*****","51504","null","204","null","1144","null","204","null",
"0500000US37067","Forsyth County, North Carolina","375195","null","*****","*****","342762","null","1016","null","32433","null","1016","null",
"0500000US37069","Franklin County, North Carolina","66362","null","*****","*****","62651","null","444","null","3711","null","444","null",
"0500000US37071","Gaston County, North Carolina","219271","null","*****","*****","207530","null","630","null","11741","null","630","null",
"0500000US37073","Gates County, North Carolina","11548","null","*****","*****","11462","null","51","null","86","null","51","null",
"0500000US37075","Graham County, North Carolina","8509","null","*****","*****","8398","null","72","null","111","null","72","null",
"0500000US37077","Granville County, North Carolina","59328","null","*****","*****","56716","null","344","null","2612","null","344","null",
"0500000US37079","Greene County, North Carolina","21033","null","*****","*****","19423","null","151","null","1610","null","151","null",
"0500000US37081","Guilford County, North Carolina","527868","null","*****","*****","473464","null","2089","null","54404","null","2089","null",
"0500000US37083","Halifax County, North Carolina","51190","null","*****","*****","50199","null","250","null","991","null","250","null",
"0500000US37085","Harnett County, North Carolina","132283","null","*****","*****","124132","null","561","null","8151","null","561","null",
"0500000US37087","Haywood County, North Carolina","61053","null","*****","*****","59599","null","225","null","1454","null","225","null",
"0500000US37089","Henderson County, North Carolina","114913","null","*****","*****","106490","null","723","null","8423","null","723","null",
"0500000US37091","Hertford County, North Carolina","24012","null","*****","*****","23198","null","167","null","814","null","167","null",
"0500000US37093","Hoke County, North Carolina","53957","null","*****","*****","50805","null","366","null","3152","null","366","null",
"0500000US37095","Hyde County, North Carolina","5213","null","*****","*****","4971","null","72","null","242","null","72","null",
"0500000US37097","Iredell County, North Carolina","175538","null","*****","*****","164179","null","724","null","11359","null","724","null",
"0500000US37099","Jackson County, North Carolina","42938","null","*****","*****","41403","null","235","null","1535","null","235","null",
"0500000US37101","Johnston County, North Carolina","196870","null","*****","*****","181776","null","1222","null","15094","null","1222","null",
"0500000US37103","Jones County, North Carolina","9594","null","*****","*****","9363","null","82","null","231","null","82","null",
"0500000US37105","Lee County, North Carolina","60481","null","*****","*****","54724","null","493","null","5757","null","493","null",
"0500000US37107","Lenoir County, North Carolina","56756","null","*****","*****","54285","null","234","null","2471","null","234","null",
"0500000US37109","Lincoln County, North Carolina","82919","null","*****","*****","79058","null","423","null","3861","null","423","null",
"0500000US37111","McDowell County, North Carolina","45227","null","*****","*****","43425","null","308","null","1802","null","308","null",
"0500000US37113","Macon County, North Carolina","34813","null","*****","*****","32918","null","170","null","1895","null","170","null",
"0500000US37115","Madison County, North Carolina","21499","null","*****","*****","21089","null","155","null","410","null","155","null",
"0500000US37117","Martin County, North Carolina","22849","null","*****","*****","22371","null","125","null","478","null","125","null",
"0500000US37119","Mecklenburg County, North Carolina","1074475","null","*****","*****","909389","null","2748","null","165086","null","2748","null",
"0500000US37121","Mitchell County, North Carolina","15004","null","*****","*****","14403","null","164","null","601","null","164","null",
"0500000US37123","Montgomery County, North Carolina","27252","null","*****","*****","24932","null","249","null","2320","null","249","null",
"0500000US37125","Moore County, North Carolina","97294","null","*****","*****","92821","null","383","null","4473","null","383","null",
"0500000US37127","Nash County, North Carolina","94030","null","*****","*****","90131","null","421","null","3899","null","421","null",
"0500000US37129","New Hanover County, North Carolina","227938","null","*****","*****","215781","null","946","null","12157","null","946","null",
"0500000US37131","Northampton County, North Carolina","19946","null","*****","*****","19646","null","137","null","300","null","137","null",
"0500000US37133","Onslow County, North Carolina","195069","null","*****","*****","186966","null","954","null","8103","null","954","null",
"0500000US37135","Orange County, North Carolina","144836","null","*****","*****","125763","null","870","null","19073","null","870","null",
"0500000US37137","Pamlico County, North Carolina","12701","null","*****","*****","12355","null","77","null","346","null","77","null",
"0500000US37139","Pasquotank County, North Carolina","39514","null","*****","*****","38100","null","249","null","1414","null","249","null",
"0500000US37141","Pender County, North Carolina","60399","null","*****","*****","58096","null","349","null","2303","null","349","null",
"0500000US37143","Perquimans County, North Carolina","13430","null","*****","*****","13152","null","107","null","278","null","107","null",
"0500000US37145","Person County, North Carolina","39345","null","*****","*****","38155","null","349","null","1190","null","349","null",
"0500000US37147","Pitt County, North Carolina","178433","null","*****","*****","169890","null","808","null","8543","null","808","null",
"0500000US37149","Polk County, North Carolina","20557","null","*****","*****","19721","null","141","null","836","null","141","null",
"0500000US37151","Randolph County, North Carolina","143118","null","*****","*****","134244","null","474","null","8874","null","474","null",
"0500000US37153","Richmond County, North Carolina","44997","null","*****","*****","43274","null","189","null","1723","null","189","null",
"0500000US37155","Robeson County, North Carolina","132596","null","*****","*****","127040","null","295","null","5556","null","295","null",
"0500000US37157","Rockingham County, North Carolina","91077","null","*****","*****","87621","null","442","null","3456","null","442","null",
"0500000US37159","Rowan County, North Carolina","140296","null","*****","*****","133762","null","476","null","6534","null","476","null",
"0500000US37161","Rutherford County, North Carolina","66599","null","*****","*****","64771","null","313","null","1828","null","313","null",
"0500000US37163","Sampson County, North Carolina","63385","null","*****","*****","57057","null","462","null","6328","null","462","null",
"0500000US37165","Scotland County, North Carolina","35076","null","*****","*****","34239","null","138","null","837","null","138","null",
"0500000US37167","Stanly County, North Carolina","61588","null","*****","*****","59427","null","272","null","2161","null","272","null",
"0500000US37169","Stokes County, North Carolina","45781","null","*****","*****","44989","null","269","null","792","null","269","null",
"0500000US37171","Surry County, North Carolina","71971","null","*****","*****","68148","null","351","null","3823","null","351","null",
"0500000US37173","Swain County, North Carolina","14260","null","*****","*****","13865","null","123","null","395","null","123","null",
"0500000US37175","Transylvania County, North Carolina","33775","null","*****","*****","32806","null","231","null","969","null","231","null",
"0500000US37177","Tyrrell County, North Carolina","4095","null","*****","*****","3967","null","100","null","128","null","100","null",
"0500000US37179","Union County, North Carolina","231053","null","*****","*****","209061","null","1266","null","21992","null","1266","null",
"0500000US37181","Vance County, North Carolina","44479","null","*****","*****","42157","null","328","null","2322","null","328","null",
"0500000US37183","Wake County, North Carolina","1069079","null","*****","*****","924245","null","2936","null","144834","null","2936","null",
"0500000US37185","Warren County, North Carolina","19898","null","*****","*****","19313","null","161","null","585","null","161","null",
"0500000US37187","Washington County, North Carolina","11922","null","*****","*****","11730","null","148","null","192","null","148","null",
"0500000US37189","Watauga County, North Carolina","54925","null","*****","*****","53311","null","225","null","1614","null","225","null",
"0500000US37191","Wayne County, North Carolina","123603","null","*****","*****","114318","null","708","null","9285","null","708","null",
"0500000US37193","Wilkes County, North Carolina","68469","null","*****","*****","65633","null","348","null","2836","null","348","null",
"0500000US37195","Wilson County, North Carolina","81435","null","*****","*****","76234","null","700","null","5201","null","700","null",
"0500000US37197","Yadkin County, North Carolina","37602","null","*****","*****","35756","null","176","null","1846","null","176","null",
"0500000US37199","Yancey County, North Carolina","17760","null","*****","*****","17158","null","146","null","602","null","146","null",
"0500000US38001","Adams County, North Dakota","2311","null","*****","*****","2268","null","39","null","43","null","39","null",
"0500000US38003","Barnes County, North Dakota","10706","null","*****","*****","10483","null","92","null","223","null","92","null",
"0500000US38005","Benson County, North Dakota","6873","null","*****","*****","6849","null","15","null","24","null","15","null",
"0500000US38007","Billings County, North Dakota","922","null","84","null","908","null","82","null","14","null","14","null",
"0500000US38009","Bottineau County, North Dakota","6502","null","*****","*****","6366","null","42","null","136","null","42","null",
"0500000US38011","Bowman County, North Dakota","3148","null","*****","*****","3117","null","23","null","31","null","23","null",
"0500000US38013","Burke County, North Dakota","2182","null","*****","*****","2132","null","23","null","50","null","23","null",
"0500000US38015","Burleigh County, North Dakota","94793","null","*****","*****","92564","null","378","null","2229","null","378","null",
"0500000US38017","Cass County, North Dakota","176975","null","*****","*****","163885","null","1072","null","13090","null","1072","null",
"0500000US38019","Cavalier County, North Dakota","3803","null","*****","*****","3747","null","28","null","56","null","28","null",
"0500000US38021","Dickey County, North Dakota","4938","null","*****","*****","4821","null","53","null","117","null","53","null",
"0500000US38023","Divide County, North Dakota","2335","null","*****","*****","2273","null","34","null","62","null","34","null",
"0500000US38025","Dunn County, North Dakota","4395","null","*****","*****","4294","null","41","null","101","null","41","null",
"0500000US38027","Eddy County, North Dakota","2301","null","*****","*****","2294","null","6","null","7","null","6","null",
"0500000US38029","Emmons County, North Dakota","3310","null","*****","*****","3241","null","26","null","69","null","26","null",
"0500000US38031","Foster County, North Dakota","3260","null","*****","*****","3233","null","29","null","27","null","29","null",
"0500000US38033","Golden Valley County, North Dakota","1845","null","100","null","1833","null","105","null","12","null","22","null",
"0500000US38035","Grand Forks County, North Dakota","70224","null","*****","*****","66293","null","380","null","3931","null","380","null",
"0500000US38037","Grant County, North Dakota","2353","null","*****","*****","2320","null","22","null","33","null","22","null",
"0500000US38039","Griggs County, North Dakota","2409","null","114","null","2377","null","116","null","32","null","22","null",
"0500000US38041","Hettinger County, North Dakota","2547","null","*****","*****","2515","null","16","null","32","null","16","null",
"0500000US38043","Kidder County, North Dakota","2466","null","*****","*****","2429","null","21","null","37","null","21","null",
"0500000US38045","LaMoure County, North Dakota","4125","null","125","null","4060","null","133","null","65","null","31","null",
"0500000US38047","Logan County, North Dakota","1872","null","125","null","1853","null","123","null","19","null","13","null",
"0500000US38049","McHenry County, North Dakota","5878","null","*****","*****","5806","null","33","null","72","null","33","null",
"0500000US38051","McIntosh County, North Dakota","2597","null","*****","*****","2511","null","42","null","86","null","42","null",
"0500000US38053","McKenzie County, North Dakota","13334","null","*****","*****","12981","null","127","null","353","null","127","null",
"0500000US38055","McLean County, North Dakota","9584","null","*****","*****","9465","null","46","null","119","null","46","null",
"0500000US38057","Mercer County, North Dakota","8462","null","*****","*****","8363","null","62","null","99","null","62","null",
"0500000US38059","Morton County, North Dakota","30868","null","*****","*****","30306","null","184","null","562","null","184","null",
"0500000US38061","Mountrail County, North Dakota","10321","null","*****","*****","10012","null","103","null","309","null","103","null",
"0500000US38063","Nelson County, North Dakota","2894","null","*****","*****","2811","null","27","null","83","null","27","null",
"0500000US38065","Oliver County, North Dakota","1842","null","105","null","1821","null","105","null","21","null","15","null",
"0500000US38067","Pembina County, North Dakota","6947","null","*****","*****","6662","null","54","null","285","null","54","null",
"0500000US38069","Pierce County, North Dakota","4126","null","*****","*****","4101","null","18","null","25","null","18","null",
"0500000US38071","Ramsey County, North Dakota","11583","null","*****","*****","11321","null","118","null","262","null","118","null",
"0500000US38073","Ransom County, North Dakota","5314","null","*****","*****","5118","null","75","null","196","null","75","null",
"0500000US38075","Renville County, North Dakota","2442","null","*****","*****","2363","null","51","null","79","null","51","null",
"0500000US38077","Richland County, North Dakota","16254","null","*****","*****","16106","null","68","null","148","null","68","null",
"0500000US38079","Rolette County, North Dakota","14511","null","*****","*****","14455","null","46","null","56","null","46","null",
"0500000US38081","Sargent County, North Dakota","3872","null","*****","*****","3735","null","48","null","137","null","48","null",
"0500000US38083","Sheridan County, North Dakota","1409","null","105","null","1400","null","104","null","9","null","6","null",
"0500000US38085","Sioux County, North Dakota","4373","null","*****","*****","4366","null","9","null","7","null","9","null",
"0500000US38087","Slope County, North Dakota","742","null","83","null","740","null","83","null","2","null","2","null",
"0500000US38089","Stark County, North Dakota","31081","null","*****","*****","30140","null","206","null","941","null","206","null",
"0500000US38091","Steele County, North Dakota","1744","null","114","null","1721","null","111","null","23","null","20","null",
"0500000US38093","Stutsman County, North Dakota","20965","null","*****","*****","20572","null","107","null","393","null","107","null",
"0500000US38095","Towner County, North Dakota","2224","null","*****","*****","2111","null","40","null","113","null","40","null",
"0500000US38097","Traill County, North Dakota","8008","null","*****","*****","7854","null","47","null","154","null","47","null",
"0500000US38099","Walsh County, North Dakota","10751","null","*****","*****","10336","null","98","null","415","null","98","null",
"0500000US38101","Ward County, North Dakota","68812","null","*****","*****","65551","null","502","null","3261","null","502","null",
"0500000US38103","Wells County, North Dakota","3976","null","*****","*****","3963","null","15","null","13","null","15","null",
"0500000US38105","Williams County, North Dakota","35208","null","*****","*****","33077","null","415","null","2131","null","415","null",
"0500000US39001","Adams County, Ohio","27776","null","*****","*****","27641","null","84","null","135","null","84","null",
"0500000US39003","Allen County, Ohio","103175","null","*****","*****","101602","null","300","null","1573","null","300","null",
"0500000US39005","Ashland County, Ohio","53536","null","*****","*****","52755","null","179","null","781","null","179","null",
"0500000US39007","Ashtabula County, Ohio","97830","null","*****","*****","96464","null","244","null","1366","null","244","null",
"0500000US39009","Athens County, Ohio","65917","null","*****","*****","63030","null","427","null","2887","null","427","null",
"0500000US39011","Auglaize County, Ohio","45729","null","*****","*****","45337","null","125","null","392","null","125","null",
"0500000US39013","Belmont County, Ohio","68024","null","*****","*****","67203","null","226","null","821","null","226","null",
"0500000US39015","Brown County, Ohio","43572","null","*****","*****","43357","null","68","null","215","null","68","null",
"0500000US39017","Butler County, Ohio","380019","null","*****","*****","356729","null","1049","null","23290","null","1049","null",
"0500000US39019","Carroll County, Ohio","27332","null","*****","*****","27192","null","66","null","140","null","66","null",
"0500000US39021","Champaign County, Ohio","38845","null","*****","*****","38452","null","114","null","393","null","114","null",
"0500000US39023","Clark County, Ohio","134726","null","*****","*****","131989","null","402","null","2737","null","402","null",
"0500000US39025","Clermont County, Ohio","204275","null","*****","*****","199696","null","449","null","4579","null","449","null",
"0500000US39027","Clinton County, Ohio","41957","null","*****","*****","41330","null","147","null","627","null","147","null",
"0500000US39029","Columbiana County, Ohio","103190","null","*****","*****","102008","null","293","null","1182","null","293","null",
"0500000US39031","Coshocton County, Ohio","36585","null","*****","*****","36326","null","118","null","259","null","118","null",
"0500000US39033","Crawford County, Ohio","41821","null","*****","*****","41275","null","152","null","546","null","152","null",
