"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002M","B05012_002MA","B05012_002EA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"0500000US35033","Mora County, New Mexico","4660","*****","*****","null","4647","17","null","null","13","null","17","null",
"0500000US35035","Otero County, New Mexico","65318","*****","*****","null","57380","729","null","null","7938","null","729","null",
"0500000US35037","Quay County, New Mexico","8698","*****","*****","null","8467","107","null","null","231","null","107","null",
"0500000US35039","Rio Arriba County, New Mexico","39949","*****","*****","null","37679","414","null","null","2270","null","414","null",
"0500000US35041","Roosevelt County, New Mexico","19908","*****","*****","null","17979","315","null","null","1929","null","315","null",
"0500000US35043","Sandoval County, New Mexico","136638","*****","*****","null","129183","813","null","null","7455","null","813","null",
"0500000US35045","San Juan County, New Mexico","125133","*****","*****","null","120455","551","null","null","4678","null","551","null",
"0500000US35047","San Miguel County, New Mexico","28668","*****","*****","null","27591","296","null","null","1077","null","296","null",
"0500000US35049","Santa Fe County, New Mexico","147108","*****","*****","null","127504","1186","null","null","19604","null","1186","null",
"0500000US35051","Sierra County, New Mexico","11615","*****","*****","null","11118","167","null","null","497","null","167","null",
"0500000US35053","Socorro County, New Mexico","17494","*****","*****","null","16705","190","null","null","789","null","190","null",
"0500000US35055","Taos County, New Mexico","32943","*****","*****","null","30955","465","null","null","1988","null","465","null",
"0500000US35057","Torrance County, New Mexico","15853","*****","*****","null","14966","183","null","null","887","null","183","null",
"0500000US35059","Union County, New Mexico","4339","*****","*****","null","4064","110","null","null","275","null","110","null",
"0500000US35061","Valencia County, New Mexico","76297","*****","*****","null","70076","800","null","null","6221","null","800","null",
"0500000US36001","Albany County, New York","307463","*****","*****","null","280362","1297","null","null","27101","null","1297","null",
"0500000US36003","Allegany County, New York","48070","*****","*****","null","46995","132","null","null","1075","null","132","null",
"0500000US36005","Bronx County, New York","1428357","*****","*****","null","936942","5375","null","null","491415","null","5375","null",
"0500000US36007","Broome County, New York","198093","*****","*****","null","185689","712","null","null","12404","null","712","null",
"0500000US36009","Cattaraugus County, New York","78962","*****","*****","null","77387","204","null","null","1575","null","204","null",
"0500000US36011","Cayuga County, New York","79173","*****","*****","null","77177","271","null","null","1996","null","271","null",
"0500000US36013","Chautauqua County, New York","132646","*****","*****","null","129975","272","null","null","2671","null","272","null",
"0500000US36015","Chemung County, New York","88267","*****","*****","null","85857","284","null","null","2410","null","284","null",
"0500000US36017","Chenango County, New York","49549","*****","*****","null","48659","127","null","null","890","null","127","null",
"0500000US36019","Clinton County, New York","81685","*****","*****","null","77985","434","null","null","3700","null","434","null",
"0500000US36021","Columbia County, New York","62195","*****","*****","null","58399","416","null","null","3796","null","416","null",
"0500000US36023","Cortland County, New York","49043","*****","*****","null","48109","167","null","null","934","null","167","null",
"0500000US36025","Delaware County, New York","46901","*****","*****","null","45156","229","null","null","1745","null","229","null",
"0500000US36027","Dutchess County, New York","296928","*****","*****","null","262514","1288","null","null","34414","null","1288","null",
"0500000US36029","Erie County, New York","921584","*****","*****","null","860194","2045","null","null","61390","null","2045","null",
"0500000US36031","Essex County, New York","38912","*****","*****","null","37486","246","null","null","1426","null","246","null",
"0500000US36033","Franklin County, New York","51280","*****","*****","null","49340","279","null","null","1940","null","279","null",
"0500000US36035","Fulton County, New York","54606","*****","*****","null","53277","370","null","null","1329","null","370","null",
"0500000US36037","Genesee County, New York","59458","*****","*****","null","58068","283","null","null","1390","null","283","null",
"0500000US36039","Greene County, New York","48312","*****","*****","null","45318","401","null","null","2994","null","401","null",
"0500000US36041","Hamilton County, New York","4760","*****","*****","null","4659","76","null","null","101","null","76","null",
"0500000US36043","Herkimer County, New York","64034","*****","*****","null","62027","341","null","null","2007","null","341","null",
"0500000US36045","Jefferson County, New York","118947","*****","*****","null","114259","412","null","null","4688","null","412","null",
"0500000US36047","Kings County, New York","2595259","*****","*****","null","1622965","6748","null","null","972294","null","6748","null",
"0500000US36049","Lewis County, New York","27124","*****","*****","null","26675","90","null","null","449","null","90","null",
"0500000US36051","Livingston County, New York","64801","*****","*****","null","62640","295","null","null","2161","null","295","null",
"0500000US36053","Madison County, New York","72427","*****","*****","null","70749","250","null","null","1678","null","250","null",
"0500000US36055","Monroe County, New York","749356","*****","*****","null","687161","2168","null","null","62195","null","2168","null",
"0500000US36057","Montgomery County, New York","49779","*****","*****","null","48171","234","null","null","1608","null","234","null",
"0500000US36059","Nassau County, New York","1354612","*****","*****","null","1061251","3475","null","null","293361","null","3475","null",
"0500000US36061","New York County, New York","1629507","*****","*****","null","1157923","5205","null","null","471584","null","5205","null",
"0500000US36063","Niagara County, New York","214150","*****","*****","null","205631","601","null","null","8519","null","601","null",
"0500000US36065","Oneida County, New York","233558","*****","*****","null","215604","897","null","null","17954","null","897","null",
"0500000US36067","Onondaga County, New York","468304","*****","*****","null","433651","1054","null","null","34653","null","1054","null",
"0500000US36069","Ontario County, New York","109192","*****","*****","null","105175","494","null","null","4017","null","494","null",
"0500000US36071","Orange County, New York","375384","*****","*****","null","333940","1724","null","null","41444","null","1724","null",
"0500000US36073","Orleans County, New York","42204","*****","*****","null","40784","259","null","null","1420","null","259","null",
"0500000US36075","Oswego County, New York","121183","*****","*****","null","118878","240","null","null","2305","null","240","null",
"0500000US36077","Otsego County, New York","61399","*****","*****","null","59190","239","null","null","2209","null","239","null",
"0500000US36079","Putnam County, New York","99488","*****","*****","null","86883","1072","null","null","12605","null","1072","null",
"0500000US36081","Queens County, New York","2301139","*****","*****","null","1200388","4573","null","null","1100751","null","4573","null",
"0500000US36083","Rensselaer County, New York","159900","*****","*****","null","152388","697","null","null","7512","null","697","null",
"0500000US36085","Richmond County, New York","472481","*****","*****","null","370356","2982","null","null","102125","null","2982","null",
"0500000US36087","Rockland County, New York","320688","*****","*****","null","252645","1720","null","null","68043","null","1720","null",
"0500000US36089","St. Lawrence County, New York","112011","*****","*****","null","107063","415","null","null","4948","null","415","null",
"0500000US36091","Saratoga County, New York","223774","*****","*****","null","212786","782","null","null","10988","null","782","null",
"0500000US36093","Schenectady County, New York","154796","*****","*****","null","139746","1064","null","null","15050","null","1064","null",
"0500000US36095","Schoharie County, New York","31913","*****","*****","null","31038","132","null","null","875","null","132","null",
"0500000US36097","Schuyler County, New York","18410","*****","*****","null","18109","89","null","null","301","null","89","null",
"0500000US36099","Seneca County, New York","35144","*****","*****","null","34389","142","null","null","755","null","142","null",
"0500000US36101","Steuben County, New York","98665","*****","*****","null","96260","268","null","null","2405","null","268","null",
"0500000US36103","Suffolk County, New York","1501373","*****","*****","null","1274049","3838","null","null","227324","null","3838","null",
"0500000US36105","Sullivan County, New York","76330","*****","*****","null","68749","634","null","null","7581","null","634","null",
"0500000US36107","Tioga County, New York","50199","*****","*****","null","48914","262","null","null","1285","null","262","null",
"0500000US36109","Tompkins County, New York","103855","*****","*****","null","90619","768","null","null","13236","null","768","null",
"0500000US36111","Ulster County, New York","181300","*****","*****","null","167770","735","null","null","13530","null","735","null",
"0500000US36113","Warren County, New York","65180","*****","*****","null","62952","263","null","null","2228","null","263","null",
"0500000US36115","Washington County, New York","62700","*****","*****","null","61221","269","null","null","1479","null","269","null",
"0500000US36117","Wayne County, New York","92416","*****","*****","null","89865","322","null","null","2551","null","322","null",
"0500000US36119","Westchester County, New York","967315","*****","*****","null","722569","3714","null","null","244746","null","3714","null",
"0500000US36121","Wyoming County, New York","41446","*****","*****","null","40724","128","null","null","722","null","128","null",
"0500000US36123","Yates County, New York","25187","*****","*****","null","24728","139","null","null","459","null","139","null",
"0500000US37001","Alamance County, North Carolina","155258","*****","*****","null","143185","628","null","null","12073","null","628","null",
"0500000US37003","Alexander County, North Carolina","37158","*****","*****","null","36241","249","null","null","917","null","249","null",
"0500000US37005","Alleghany County, North Carolina","10911","*****","*****","null","10253","129","null","null","658","null","129","null",
"0500000US37007","Anson County, North Carolina","26135","*****","*****","null","25305","82","null","null","830","null","82","null",
"0500000US37009","Ashe County, North Carolina","27114","*****","*****","null","26009","117","null","null","1105","null","117","null",
"0500000US37011","Avery County, North Carolina","17695","*****","*****","null","16988","98","null","null","707","null","98","null",
"0500000US37013","Beaufort County, North Carolina","47561","*****","*****","null","45789","381","null","null","1772","null","381","null",
"0500000US37015","Bertie County, North Carolina","20518","*****","*****","null","20197","101","null","null","321","null","101","null",
"0500000US37017","Bladen County, North Carolina","34720","*****","*****","null","33098","226","null","null","1622","null","226","null",
"0500000US37019","Brunswick County, North Carolina","115926","*****","*****","null","110574","689","null","null","5352","null","689","null",
"0500000US37021","Buncombe County, North Carolina","247336","*****","*****","null","233338","1022","null","null","13998","null","1022","null",
"0500000US37023","Burke County, North Carolina","89548","*****","*****","null","85293","401","null","null","4255","null","401","null",
"0500000US37025","Cabarrus County, North Carolina","188375","*****","*****","null","173969","806","null","null","14406","null","806","null",
"0500000US37027","Caldwell County, North Carolina","81758","*****","*****","null","78872","277","null","null","2886","null","277","null",
"0500000US37029","Camden County, North Carolina","10161","*****","*****","null","9831","90","null","null","330","null","90","null",
"0500000US37031","Carteret County, North Carolina","68228","*****","*****","null","65686","321","null","null","2542","null","321","null",
"0500000US37033","Caswell County, North Carolina","23174","*****","*****","null","22612","105","null","null","562","null","105","null",
"0500000US37035","Catawba County, North Carolina","154610","*****","*****","null","143455","737","null","null","11155","null","737","null",
"0500000US37037","Chatham County, North Carolina","67431","*****","*****","null","61069","440","null","null","6362","null","440","null",
"0500000US37039","Cherokee County, North Carolina","27092","*****","*****","null","26426","222","null","null","666","null","222","null",
"0500000US37041","Chowan County, North Carolina","14656","*****","*****","null","14170","147","null","null","486","null","147","null",
"0500000US37043","Clay County, North Carolina","10656","*****","*****","null","10327","142","null","null","329","null","142","null",
"0500000US37045","Cleveland County, North Carolina","97178","*****","*****","null","94590","378","null","null","2588","null","378","null",
"0500000US37047","Columbus County, North Carolina","57230","*****","*****","null","55554","206","null","null","1676","null","206","null",
"0500000US37049","Craven County, North Carolina","104450","*****","*****","null","99119","526","null","null","5331","null","526","null",
"0500000US37051","Cumberland County, North Carolina","324603","*****","*****","null","305698","1063","null","null","18905","null","1063","null",
"0500000US37053","Currituck County, North Carolina","24492","*****","*****","null","23838","230","null","null","654","null","230","null",
"0500000US37055","Dare County, North Carolina","34863","*****","*****","null","33077","225","null","null","1786","null","225","null",
"0500000US37057","Davidson County, North Carolina","163867","*****","*****","null","155857","562","null","null","8010","null","562","null",
"0500000US37059","Davie County, North Carolina","41447","*****","*****","null","39623","226","null","null","1824","null","226","null",
"0500000US37061","Duplin County, North Carolina","59453","*****","*****","null","52175","405","null","null","7278","null","405","null",
"0500000US37063","Durham County, North Carolina","288817","*****","*****","null","248851","1319","null","null","39966","null","1319","null",
"0500000US37065","Edgecombe County, North Carolina","55280","*****","*****","null","53983","199","null","null","1297","null","199","null",
"0500000US37067","Forsyth County, North Carolina","361684","*****","*****","null","329186","1332","null","null","32498","null","1332","null",
"0500000US37069","Franklin County, North Carolina","62296","*****","*****","null","59267","459","null","null","3029","null","459","null",
"0500000US37071","Gaston County, North Carolina","209807","*****","*****","null","198579","611","null","null","11228","null","611","null",
"0500000US37073","Gates County, North Carolina","11724","*****","*****","null","11572","88","null","null","152","null","88","null",
"0500000US37075","Graham County, North Carolina","8700","*****","*****","null","8609","57","null","null","91","null","57","null",
"0500000US37077","Granville County, North Carolina","58109","*****","*****","null","55635","448","null","null","2474","null","448","null",
"0500000US37079","Greene County, North Carolina","21328","*****","*****","null","19683","234","null","null","1645","null","234","null",
"0500000US37081","Guilford County, North Carolina","506763","*****","*****","null","456771","1837","null","null","49992","null","1837","null",
"0500000US37083","Halifax County, North Carolina","53407","*****","*****","null","52368","164","null","null","1039","null","164","null",
"0500000US37085","Harnett County, North Carolina","124320","*****","*****","null","117000","525","null","null","7320","null","525","null",
"0500000US37087","Haywood County, North Carolina","59170","*****","*****","null","57664","234","null","null","1506","null","234","null",
"0500000US37089","Henderson County, North Carolina","109719","*****","*****","null","101580","578","null","null","8139","null","578","null",
"0500000US37091","Hertford County, North Carolina","24368","*****","*****","null","23507","121","null","null","861","null","121","null",
"0500000US37093","Hoke County, North Carolina","51075","*****","*****","null","48169","441","null","null","2906","null","441","null",
"0500000US37095","Hyde County, North Carolina","5693","*****","*****","null","5520","131","null","null","173","null","131","null",
"0500000US37097","Iredell County, North Carolina","165066","*****","*****","null","154946","463","null","null","10120","null","463","null",
"0500000US37099","Jackson County, North Carolina","40812","*****","*****","null","39215","299","null","null","1597","null","299","null",
"0500000US37101","Johnston County, North Carolina","178396","*****","*****","null","164993","789","null","null","13403","null","789","null",
"0500000US37103","Jones County, North Carolina","10166","*****","*****","null","9846","51","null","null","320","null","51","null",
"0500000US37105","Lee County, North Carolina","59418","*****","*****","null","52598","375","null","null","6820","null","375","null",
"0500000US37107","Lenoir County, North Carolina","58782","*****","*****","null","56179","251","null","null","2603","null","251","null",
"0500000US37109","Lincoln County, North Carolina","79578","*****","*****","null","75915","321","null","null","3663","null","321","null",
"0500000US37111","McDowell County, North Carolina","44961","*****","*****","null","43230","261","null","null","1731","null","261","null",
"0500000US37113","Macon County, North Carolina","33919","*****","*****","null","32138","323","null","null","1781","null","323","null",
"0500000US37115","Madison County, North Carolina","21027","*****","*****","null","20451","154","null","null","576","null","154","null",
"0500000US37117","Martin County, North Carolina","23729","*****","*****","null","23339","141","null","null","390","null","141","null",
"0500000US37119","Mecklenburg County, North Carolina","990288","*****","*****","null","848305","2717","null","null","141983","null","2717","null",
"0500000US37121","Mitchell County, North Carolina","15330","*****","*****","null","15017","105","null","null","313","null","105","null",
"0500000US37123","Montgomery County, North Carolina","27601","*****","*****","null","25387","240","null","null","2214","null","240","null",
"0500000US37125","Moore County, North Carolina","91743","*****","*****","null","87216","464","null","null","4527","null","464","null",
"0500000US37127","Nash County, North Carolina","94722","*****","*****","null","90761","383","null","null","3961","null","383","null",
"0500000US37129","New Hanover County, North Carolina","213091","*****","*****","null","201317","1018","null","null","11774","null","1018","null",
"0500000US37131","Northampton County, North Carolina","21011","*****","*****","null","20650","113","null","null","361","null","113","null",
"0500000US37133","Onslow County, North Carolina","183753","*****","*****","null","176274","730","null","null","7479","null","730","null",
"0500000US37135","Orange County, North Carolina","138644","*****","*****","null","120751","780","null","null","17893","null","780","null",
"0500000US37137","Pamlico County, North Carolina","12982","*****","*****","null","12602","96","null","null","380","null","96","null",
"0500000US37139","Pasquotank County, North Carolina","40018","*****","*****","null","38519","272","null","null","1499","null","272","null",
"0500000US37141","Pender County, North Carolina","55166","*****","*****","null","53173","298","null","null","1993","null","298","null",
"0500000US37143","Perquimans County, North Carolina","13498","*****","*****","null","13178","126","null","null","320","null","126","null",
"0500000US37145","Person County, North Carolina","39262","*****","*****","null","38165","205","null","null","1097","null","205","null",
"0500000US37147","Pitt County, North Carolina","173798","*****","*****","null","165695","730","null","null","8103","null","730","null",
"0500000US37149","Polk County, North Carolina","20327","*****","*****","null","19688","142","null","null","639","null","142","null",
"0500000US37151","Randolph County, North Carolina","142370","*****","*****","null","133001","533","null","null","9369","null","533","null",
"0500000US37153","Richmond County, North Carolina","46046","*****","*****","null","44175","192","null","null","1871","null","192","null",
"0500000US37155","Robeson County, North Carolina","134871","*****","*****","null","128147","372","null","null","6724","null","372","null",
"0500000US37157","Rockingham County, North Carolina","92300","*****","*****","null","88982","372","null","null","3318","null","372","null",
"0500000US37159","Rowan County, North Carolina","138361","*****","*****","null","131670","597","null","null","6691","null","597","null",
"0500000US37161","Rutherford County, North Carolina","66865","*****","*****","null","65025","288","null","null","1840","null","288","null",
"0500000US37163","Sampson County, North Carolina","63873","*****","*****","null","57833","317","null","null","6040","null","317","null",
"0500000US37165","Scotland County, North Carolina","35932","*****","*****","null","35143","119","null","null","789","null","119","null",
"0500000US37167","Stanly County, North Carolina","60586","*****","*****","null","58625","196","null","null","1961","null","196","null",
"0500000US37169","Stokes County, North Carolina","46661","*****","*****","null","45882","169","null","null","779","null","169","null",
"0500000US37171","Surry County, North Carolina","73170","*****","*****","null","69343","329","null","null","3827","null","329","null",
"0500000US37173","Swain County, North Carolina","14163","*****","*****","null","13944","76","null","null","219","null","76","null",
"0500000US37175","Transylvania County, North Carolina","32928","*****","*****","null","31715","310","null","null","1213","null","310","null",
"0500000US37177","Tyrrell County, North Carolina","4152","*****","*****","null","3840","95","null","null","312","null","95","null",
"0500000US37179","Union County, North Carolina","213422","*****","*****","null","194152","1149","null","null","19270","null","1149","null",
"0500000US37181","Vance County, North Carolina","44829","*****","*****","null","43163","188","null","null","1666","null","188","null",
"0500000US37183","Wake County, North Carolina","976019","*****","*****","null","850136","2833","null","null","125883","null","2833","null",
"0500000US37185","Warren County, North Carolina","20468","*****","*****","null","19839","148","null","null","629","null","148","null",
"0500000US37187","Washington County, North Carolina","12668","*****","*****","null","12335","116","null","null","333","null","116","null",
"0500000US37189","Watauga County, North Carolina","52240","*****","*****","null","50552","223","null","null","1688","null","223","null",
"0500000US37191","Wayne County, North Carolina","124355","*****","*****","null","115230","769","null","null","9125","null","769","null",
"0500000US37193","Wilkes County, North Carolina","68946","*****","*****","null","66220","361","null","null","2726","null","361","null",
"0500000US37195","Wilson County, North Carolina","81581","*****","*****","null","75712","565","null","null","5869","null","565","null",
"0500000US37197","Yadkin County, North Carolina","37971","*****","*****","null","35872","301","null","null","2099","null","301","null",
"0500000US37199","Yancey County, North Carolina","17604","*****","*****","null","17066","116","null","null","538","null","116","null",
"0500000US38001","Adams County, North Dakota","2341","*****","*****","null","2299","14","null","null","42","null","14","null",
"0500000US38003","Barnes County, North Dakota","11097","*****","*****","null","10794","139","null","null","303","null","139","null",
"0500000US38005","Benson County, North Dakota","6794","*****","*****","null","6765","16","null","null","29","null","16","null",
"0500000US38007","Billings County, North Dakota","969","112","null","null","918","96","null","null","51","null","74","null",
"0500000US38009","Bottineau County, North Dakota","6634","*****","*****","null","6487","52","null","null","147","null","52","null",
"0500000US38011","Bowman County, North Dakota","3221","*****","*****","null","3205","17","null","null","16","null","17","null",
"0500000US38013","Burke County, North Dakota","2208","*****","*****","null","2133","35","null","null","75","null","35","null",
"0500000US38015","Burleigh County, North Dakota","88223","*****","*****","null","86657","233","null","null","1566","null","233","null",
"0500000US38017","Cass County, North Dakota","162500","*****","*****","null","152206","819","null","null","10294","null","819","null",
"0500000US38019","Cavalier County, North Dakota","3890","*****","*****","null","3838","29","null","null","52","null","29","null",
"0500000US38021","Dickey County, North Dakota","5195","*****","*****","null","5098","43","null","null","97","null","43","null",
"0500000US38023","Divide County, North Dakota","2314","*****","*****","null","2191","50","null","null","123","null","50","null",
"0500000US38025","Dunn County, North Dakota","4195","*****","*****","null","4088","97","null","null","107","null","97","null",
"0500000US38027","Eddy County, North Dakota","2370","*****","*****","null","2346","20","null","null","24","null","20","null",
"0500000US38029","Emmons County, North Dakota","3463","*****","*****","null","3440","20","null","null","23","null","20","null",
"0500000US38031","Foster County, North Dakota","3366","*****","*****","null","3336","29","null","null","30","null","29","null",
"0500000US38033","Golden Valley County, North Dakota","1822","122","null","null","1820","121","null","null","2","null","3","null",
"0500000US38035","Grand Forks County, North Dakota","68979","*****","*****","null","66217","318","null","null","2762","null","318","null",
"0500000US38037","Grant County, North Dakota","2362","*****","*****","null","2338","12","null","null","24","null","12","null",
"0500000US38039","Griggs County, North Dakota","2329","*****","*****","null","2297","24","null","null","32","null","24","null",
"0500000US38041","Hettinger County, North Dakota","2621","*****","*****","null","2608","11","null","null","13","null","11","null",
"0500000US38043","Kidder County, North Dakota","2430","*****","*****","null","2411","15","null","null","19","null","15","null",
"0500000US38045","LaMoure County, North Dakota","4113","*****","*****","null","4083","13","null","null","30","null","13","null",
"0500000US38047","Logan County, North Dakota","1945","*****","*****","null","1929","13","null","null","16","null","13","null",
"0500000US38049","McHenry County, North Dakota","5817","*****","*****","null","5756","28","null","null","61","null","28","null",
"0500000US38051","McIntosh County, North Dakota","2759","*****","*****","null","2727","13","null","null","32","null","13","null",
"0500000US38053","McKenzie County, North Dakota","9615","*****","*****","null","9538","42","null","null","77","null","42","null",
"0500000US38055","McLean County, North Dakota","9451","*****","*****","null","9342","51","null","null","109","null","51","null",
"0500000US38057","Mercer County, North Dakota","8633","*****","*****","null","8561","35","null","null","72","null","35","null",
"0500000US38059","Morton County, North Dakota","28985","*****","*****","null","28757","95","null","null","228","null","95","null",
"0500000US38061","Mountrail County, North Dakota","9253","*****","*****","null","9108","81","null","null","145","null","81","null",
"0500000US38063","Nelson County, North Dakota","3048","*****","*****","null","2999","24","null","null","49","null","24","null",
"0500000US38065","Oliver County, North Dakota","1819","86","null","null","1813","89","null","null","6","null","7","null",
"0500000US38067","Pembina County, North Dakota","7206","*****","*****","null","6882","57","null","null","324","null","57","null",
"0500000US38069","Pierce County, North Dakota","4395","*****","*****","null","4376","15","null","null","19","null","15","null",
"0500000US38071","Ramsey County, North Dakota","11566","*****","*****","null","11448","91","null","null","118","null","91","null",
"0500000US38073","Ransom County, North Dakota","5453","*****","*****","null","5401","35","null","null","52","null","35","null",
"0500000US38075","Renville County, North Dakota","2562","*****","*****","null","2489","43","null","null","73","null","43","null",
"0500000US38077","Richland County, North Dakota","16317","*****","*****","null","16063","109","null","null","254","null","109","null",
"0500000US38079","Rolette County, North Dakota","14498","*****","*****","null","14412","45","null","null","86","null","45","null",
"0500000US38081","Sargent County, North Dakota","3874","*****","*****","null","3785","33","null","null","89","null","33","null",
"0500000US38083","Sheridan County, North Dakota","1337","86","null","null","1333","86","null","null","4","null","5","null",
"0500000US38085","Sioux County, North Dakota","4380","*****","*****","null","4357","15","null","null","23","null","15","null",
"0500000US38087","Slope County, North Dakota","673","75","null","null","673","75","null","null","0","null","9","null",
"0500000US38089","Stark County, North Dakota","28628","*****","*****","null","27562","257","null","null","1066","null","257","null",
"0500000US38091","Steele County, North Dakota","1979","*****","*****","null","1954","15","null","null","25","null","15","null",
"0500000US38093","Stutsman County, North Dakota","21076","*****","*****","null","20818","98","null","null","258","null","98","null",
"0500000US38095","Towner County, North Dakota","2294","*****","*****","null","2267","21","null","null","27","null","21","null",
"0500000US38097","Traill County, North Dakota","8077","*****","*****","null","7956","32","null","null","121","null","32","null",
"0500000US38099","Walsh County, North Dakota","11005","*****","*****","null","10623","99","null","null","382","null","99","null",
"0500000US38101","Ward County, North Dakota","67736","*****","*****","null","65247","416","null","null","2489","null","416","null",
"0500000US38103","Wells County, North Dakota","4204","*****","*****","null","4170","22","null","null","34","null","22","null",
"0500000US38105","Williams County, North Dakota","29619","*****","*****","null","28892","227","null","null","727","null","227","null",
"0500000US39001","Adams County, Ohio","28229","*****","*****","null","28096","76","null","null","133","null","76","null",
"0500000US39003","Allen County, Ohio","105196","*****","*****","null","103887","200","null","null","1309","null","200","null",
"0500000US39005","Ashland County, Ohio","53189","*****","*****","null","52165","259","null","null","1024","null","259","null",
"0500000US39007","Ashtabula County, Ohio","99777","*****","*****","null","98415","193","null","null","1362","null","193","null",
"0500000US39009","Athens County, Ohio","64974","*****","*****","null","62149","305","null","null","2825","null","305","null",
"0500000US39011","Auglaize County, Ohio","45873","*****","*****","null","45354","152","null","null","519","null","152","null",
"0500000US39013","Belmont County, Ohio","69560","*****","*****","null","68817","159","null","null","743","null","159","null",
"0500000US39015","Brown County, Ohio","44247","*****","*****","null","43986","111","null","null","261","null","111","null",
"0500000US39017","Butler County, Ohio","372538","*****","*****","null","353040","1039","null","null","19498","null","1039","null",
"0500000US39019","Carroll County, Ohio","28361","*****","*****","null","28098","112","null","null","263","null","112","null",
"0500000US39021","Champaign County, Ohio","39393","*****","*****","null","39117","71","null","null","276","null","71","null",
"0500000US39023","Clark County, Ohio","136827","*****","*****","null","133944","340","null","null","2883","null","340","null",
"0500000US39025","Clermont County, Ohio","200285","*****","*****","null","195705","440","null","null","4580","null","440","null",
"0500000US39027","Clinton County, Ohio","41892","*****","*****","null","41456","137","null","null","436","null","137","null",
"0500000US39029","Columbiana County, Ohio","105987","*****","*****","null","104980","240","null","null","1007","null","240","null",
"0500000US39031","Coshocton County, Ohio","36724","*****","*****","null","36531","54","null","null","193","null","54","null",
"0500000US39033","Crawford County, Ohio","42725","*****","*****","null","42322","121","null","null","403","null","121","null",
"0500000US39035","Cuyahoga County, Ohio","1263189","*****","*****","null","1174106","2404","null","null","89083","null","2404","null",
"0500000US39037","Darke County, Ohio","52356","*****","*****","null","51851","117","null","null","505","null","117","null",
"0500000US39039","Defiance County, Ohio","38669","*****","*****","null","37988","194","null","null","681","null","194","null",
"0500000US39041","Delaware County, Ohio","185433","*****","*****","null","174137","703","null","null","11296","null","703","null",
"0500000US39043","Erie County, Ohio","76141","*****","*****","null","74871","217","null","null","1270","null","217","null",
"0500000US39045","Fairfield County, Ohio","149112","*****","*****","null","144967","597","null","null","4145","null","597","null",
"0500000US39047","Fayette County, Ohio","28769","*****","*****","null","28327","106","null","null","442","null","106","null",
"0500000US39049","Franklin County, Ohio","1215761","*****","*****","null","1097187","2510","null","null","118574","null","2510","null",
"0500000US39051","Fulton County, Ohio","42485","*****","*****","null","41786","244","null","null","699","null","244","null",
"0500000US39053","Gallia County, Ohio","30565","*****","*****","null","30208","119","null","null","357","null","119","null",
"0500000US39055","Geauga County, Ohio","93874","*****","*****","null","91309","408","null","null","2565","null","408","null",
"0500000US39057","Greene County, Ohio","164192","*****","*****","null","156228","728","null","null","7964","null","728","null",
"0500000US39059","Guernsey County, Ohio","39626","*****","*****","null","39261","98","null","null","365","null","98","null",
"0500000US39061","Hamilton County, Ohio","804194","*****","*****","null","764071","1436","null","null","40123","null","1436","null",
"0500000US39063","Hancock County, Ohio","75428","*****","*****","null","73266","368","null","null","2162","null","368","null",
"0500000US39065","Hardin County, Ohio","31736","*****","*****","null","31319","145","null","null","417","null","145","null",
"0500000US39067","Harrison County, Ohio","15633","*****","*****","null","15570","30","null","null","63","null","30","null",
"0500000US39069","Henry County, Ohio","28015","*****","*****","null","27617","115","null","null","398","null","115","null",
"0500000US39071","Highland County, Ohio","43170","*****","*****","null","42848","82","null","null","322","null","82","null",
"0500000US39073","Hocking County, Ohio","28914","*****","*****","null","28658","142","null","null","256","null","142","null",
"0500000US39075","Holmes County, Ohio","43436","*****","*****","null","43031","151","null","null","405","null","151","null",
"0500000US39077","Huron County, Ohio","58937","*****","*****","null","57276","272","null","null","1661","null","272","null",
"0500000US39079","Jackson County, Ohio","32854","*****","*****","null","32541","207","null","null","313","null","207","null",
"0500000US39081","Jefferson County, Ohio","68053","*****","*****","null","67192","159","null","null","861","null","159","null",
"0500000US39083","Knox County, Ohio","61004","*****","*****","null","60152","232","null","null","852","null","232","null",
"0500000US39085","Lake County, Ohio","229437","*****","*****","null","216293","897","null","null","13144","null","897","null",
"0500000US39087","Lawrence County, Ohio","61827","*****","*****","null","61548","120","null","null","279","null","120","null",
"0500000US39089","Licking County, Ohio","168693","*****","*****","null","165494","591","null","null","3199","null","591","null",
"0500000US39091","Logan County, Ohio","45484","*****","*****","null","44857","139","null","null","627","null","139","null",
"0500000US39093","Lorain County, Ohio","303152","*****","*****","null","294767","667","null","null","8385","null","667","null",
"0500000US39095","Lucas County, Ohio","436261","*****","*****","null","421328","866","null","null","14933","null","866","null",
"0500000US39097","Madison County, Ohio","43456","*****","*****","null","42775","164","null","null","681","null","164","null",
"0500000US39099","Mahoning County, Ohio","234550","*****","*****","null","227762","668","null","null","6788","null","668","null",
"0500000US39101","Marion County, Ohio","65943","*****","*****","null","65055","188","null","null","888","null","188","null",
"0500000US39103","Medina County, Ohio","174831","*****","*****","null","169982","436","null","null","4849","null","436","null",
"0500000US39105","Meigs County, Ohio","23473","*****","*****","null","23385","46","null","null","88","null","46","null",
