"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003M","B05012_003MA","B05012_003EA",
"0500000US17113","McLean County, Illinois","166706","*****","*****","null","158009","null","589","null","8697","589","null","null",
"0500000US17115","Macon County, Illinois","110719","*****","*****","null","108441","null","310","null","2278","310","null","null",
"0500000US17117","Macoupin County, Illinois","47980","*****","*****","null","47495","null","138","null","485","138","null","null",
"0500000US17119","Madison County, Illinois","268005","*****","*****","null","262164","null","612","null","5841","612","null","null",
"0500000US17121","Marion County, Illinois","39722","*****","*****","null","39304","null","129","null","418","129","null","null",
"0500000US17123","Marshall County, Illinois","12763","*****","*****","null","12524","null","137","null","239","137","null","null",
"0500000US17125","Mason County, Illinois","14921","*****","*****","null","14691","null","95","null","230","95","null","null",
"0500000US17127","Massac County, Illinois","15425","*****","*****","null","15324","null","56","null","101","56","null","null",
"0500000US17129","Menard County, Illinois","12702","*****","*****","null","12665","null","24","null","37","24","null","null",
"0500000US17131","Mercer County, Illinois","16551","*****","*****","null","16433","null","52","null","118","52","null","null",
"0500000US17133","Monroe County, Illinois","32431","*****","*****","null","32147","null","96","null","284","96","null","null",
"0500000US17135","Montgomery County, Illinois","30230","*****","*****","null","29822","null","144","null","408","144","null","null",
"0500000US17137","Morgan County, Illinois","35755","*****","*****","null","35367","null","115","null","388","115","null","null",
"0500000US17139","Moultrie County, Illinois","14723","*****","*****","null","14532","null","71","null","191","71","null","null",
"0500000US17141","Ogle County, Illinois","53578","*****","*****","null","50879","null","325","null","2699","325","null","null",
"0500000US17143","Peoria County, Illinois","185108","*****","*****","null","177317","null","536","null","7791","536","null","null",
"0500000US17145","Perry County, Illinois","22488","*****","*****","null","22157","null","75","null","331","75","null","null",
"0500000US17147","Piatt County, Illinois","16708","*****","*****","null","16498","null","115","null","210","115","null","null",
"0500000US17149","Pike County, Illinois","16580","*****","*****","null","16417","null","102","null","163","102","null","null",
"0500000US17151","Pope County, Illinois","4426","*****","*****","null","4356","null","51","null","70","51","null","null",
"0500000US17153","Pulaski County, Illinois","6262","*****","*****","null","6009","null","174","null","253","174","null","null",
"0500000US17155","Putnam County, Illinois","5982","*****","*****","null","5861","null","66","null","121","66","null","null",
"0500000US17157","Randolph County, Illinois","33567","*****","*****","null","33117","null","106","null","450","106","null","null",
"0500000US17159","Richland County, Illinois","16166","*****","*****","null","15944","null","110","null","222","110","null","null",
"0500000US17161","Rock Island County, Illinois","147524","*****","*****","null","138197","null","641","null","9327","641","null","null",
"0500000US17163","St. Clair County, Illinois","266727","*****","*****","null","260269","null","617","null","6458","617","null","null",
"0500000US17165","Saline County, Illinois","25171","*****","*****","null","24907","null","94","null","264","94","null","null",
"0500000US17167","Sangamon County, Illinois","195288","*****","*****","null","189665","null","477","null","5623","477","null","null",
"0500000US17169","Schuyler County, Illinois","7527","*****","*****","null","7318","null","100","null","209","100","null","null",
"0500000US17171","Scott County, Illinois","5374","*****","*****","null","5330","null","40","null","44","40","null","null",
"0500000US17173","Shelby County, Illinois","22362","*****","*****","null","22144","null","92","null","218","92","null","null",
"0500000US17175","Stark County, Illinois","6086","*****","*****","null","6029","null","28","null","57","28","null","null",
"0500000US17177","Stephenson County, Illinois","47791","*****","*****","null","46669","null","225","null","1122","225","null","null",
"0500000US17179","Tazewell County, Illinois","133863","*****","*****","null","131820","null","243","null","2043","243","null","null",
"0500000US17181","Union County, Illinois","17959","*****","*****","null","17528","null","106","null","431","106","null","null",
"0500000US17183","Vermilion County, Illinois","82033","*****","*****","null","80251","null","328","null","1782","328","null","null",
"0500000US17185","Wabash County, Illinois","12141","*****","*****","null","12047","null","47","null","94","47","null","null",
"0500000US17187","Warren County, Illinois","17745","*****","*****","null","16999","null","193","null","746","193","null","null",
"0500000US17189","Washington County, Illinois","14841","*****","*****","null","14772","null","37","null","69","37","null","null",
"0500000US17191","Wayne County, Illinois","16846","*****","*****","null","16692","null","77","null","154","77","null","null",
"0500000US17193","White County, Illinois","14800","*****","*****","null","14625","null","116","null","175","116","null","null",
"0500000US17195","Whiteside County, Illinois","58750","*****","*****","null","57132","null","294","null","1618","294","null","null",
"0500000US17197","Will County, Illinois","667977","*****","*****","null","592050","null","2288","null","75927","2288","null","null",
"0500000US17199","Williamson County, Illinois","65579","*****","*****","null","64598","null","161","null","981","161","null","null",
"0500000US17201","Winnebago County, Illinois","293972","*****","*****","null","271494","null","1240","null","22478","1240","null","null",
"0500000US17203","Woodford County, Illinois","38226","*****","*****","null","37667","null","230","null","559","230","null","null",
"0500000US18001","Adams County, Indiana","34162","*****","*****","null","33838","null","147","null","324","147","null","null",
"0500000US18003","Allen County, Indiana","351332","*****","*****","null","332269","null","853","null","19063","853","null","null",
"0500000US18005","Bartholomew County, Indiana","75855","*****","*****","null","70539","null","360","null","5316","360","null","null",
"0500000US18007","Benton County, Indiana","8820","*****","*****","null","8711","null","47","null","109","47","null","null",
"0500000US18009","Blackford County, Indiana","12960","*****","*****","null","12886","null","43","null","74","43","null","null",
"0500000US18011","Boone County, Indiana","54796","*****","*****","null","53345","null","238","null","1451","238","null","null",
"0500000US18013","Brown County, Indiana","15271","*****","*****","null","15099","null","77","null","172","77","null","null",
"0500000US18015","Carroll County, Indiana","20135","*****","*****","null","19795","null","104","null","340","104","null","null",
"0500000US18017","Cass County, Indiana","39058","*****","*****","null","36228","null","240","null","2830","240","null","null",
"0500000US18019","Clark County, Indiana","107381","*****","*****","null","103913","null","387","null","3468","387","null","null",
"0500000US18021","Clay County, Indiana","26983","*****","*****","null","26726","null","120","null","257","120","null","null",
"0500000US18023","Clinton County, Indiana","33270","*****","*****","null","30985","null","229","null","2285","229","null","null",
"0500000US18025","Crawford County, Indiana","10825","*****","*****","null","10792","null","35","null","33","35","null","null",
"0500000US18027","Daviess County, Indiana","31045","*****","*****","null","30224","null","126","null","821","126","null","null",
"0500000US18029","Dearborn County, Indiana","49580","*****","*****","null","48971","null","241","null","609","241","null","null",
"0500000US18031","Decatur County, Indiana","25584","*****","*****","null","25062","null","176","null","522","176","null","null",
"0500000US18033","DeKalb County, Indiana","41968","*****","*****","null","41322","null","165","null","646","165","null","null",
"0500000US18035","Delaware County, Indiana","117344","*****","*****","null","114924","null","334","null","2420","334","null","null",
"0500000US18037","Dubois County, Indiana","41809","*****","*****","null","40485","null","218","null","1324","218","null","null",
"0500000US18039","Elkhart County, Indiana","196855","*****","*****","null","180212","null","780","null","16643","780","null","null",
"0500000US18041","Fayette County, Indiana","24367","*****","*****","null","24134","null","82","null","233","82","null","null",
"0500000US18043","Floyd County, Indiana","73594","*****","*****","null","72055","null","217","null","1539","217","null","null",
"0500000US18045","Fountain County, Indiana","17329","*****","*****","null","17076","null","122","null","253","122","null","null",
"0500000US18047","Franklin County, Indiana","23194","*****","*****","null","23000","null","134","null","194","134","null","null",
"0500000US18049","Fulton County, Indiana","20684","*****","*****","null","20283","null","125","null","401","125","null","null",
"0500000US18051","Gibson County, Indiana","33386","*****","*****","null","33152","null","113","null","234","113","null","null",
"0500000US18053","Grant County, Indiana","70176","*****","*****","null","69037","null","240","null","1139","240","null","null",
"0500000US18055","Greene County, Indiana","33084","*****","*****","null","32777","null","102","null","307","102","null","null",
"0500000US18057","Hamilton County, Indiana","261244","*****","*****","null","244261","null","885","null","16983","885","null","null",
"0500000US18059","Hancock County, Indiana","68011","*****","*****","null","66871","null","203","null","1140","203","null","null",
"0500000US18061","Harrison County, Indiana","38616","*****","*****","null","38267","null","130","null","349","130","null","null",
"0500000US18063","Hendricks County, Indiana","140028","*****","*****","null","135115","null","449","null","4913","449","null","null",
"0500000US18065","Henry County, Indiana","48921","*****","*****","null","48576","null","101","null","345","101","null","null",
"0500000US18067","Howard County, Indiana","83326","*****","*****","null","81758","null","276","null","1568","276","null","null",
"0500000US18069","Huntington County, Indiana","37321","*****","*****","null","37017","null","75","null","304","75","null","null",
"0500000US18071","Jackson County, Indiana","41902","*****","*****","null","39971","null","248","null","1931","248","null","null",
"0500000US18073","Jasper County, Indiana","33055","*****","*****","null","32433","null","251","null","622","251","null","null",
"0500000US18075","Jay County, Indiana","21441","*****","*****","null","21229","null","120","null","212","120","null","null",
"0500000US18077","Jefferson County, Indiana","32393","*****","*****","null","31639","null","224","null","754","224","null","null",
"0500000US18079","Jennings County, Indiana","28470","*****","*****","null","28028","null","146","null","442","146","null","null",
"0500000US18081","Johnson County, Indiana","135994","*****","*****","null","131663","null","485","null","4331","485","null","null",
"0500000US18083","Knox County, Indiana","38425","*****","*****","null","37744","null","196","null","681","196","null","null",
"0500000US18085","Kosciusko County, Indiana","76982","*****","*****","null","73687","null","342","null","3295","342","null","null",
"0500000US18087","LaGrange County, Indiana","36996","*****","*****","null","36277","null","148","null","719","148","null","null",
"0500000US18089","Lake County, Indiana","494417","*****","*****","null","461334","null","1588","null","33083","1588","null","null",
"0500000US18091","LaPorte County, Indiana","110937","*****","*****","null","107442","null","432","null","3495","432","null","null",
"0500000US18093","Lawrence County, Indiana","46192","*****","*****","null","45789","null","134","null","403","134","null","null",
"0500000US18095","Madison County, Indiana","131444","*****","*****","null","129046","null","293","null","2398","293","null","null",
"0500000US18097","Marion County, Indiana","890976","*****","*****","null","820254","null","1962","null","70722","1962","null","null",
"0500000US18099","Marshall County, Indiana","46976","*****","*****","null","44979","null","284","null","1997","284","null","null",
"0500000US18101","Martin County, Indiana","10324","*****","*****","null","10212","null","66","null","112","66","null","null",
"0500000US18103","Miami County, Indiana","37307","*****","*****","null","36825","null","174","null","482","174","null","null",
"0500000US18105","Monroe County, Indiana","134442","*****","*****","null","124766","null","630","null","9676","630","null","null",
"0500000US18107","Montgomery County, Indiana","38138","*****","*****","null","37042","null","140","null","1096","140","null","null",
"0500000US18109","Morgan County, Indiana","68654","*****","*****","null","67860","null","199","null","794","199","null","null",
"0500000US18111","Newton County, Indiana","14300","*****","*****","null","13881","null","135","null","419","135","null","null",
"0500000US18113","Noble County, Indiana","47513","*****","*****","null","44987","null","216","null","2526","216","null","null",
"0500000US18115","Ohio County, Indiana","6067","*****","*****","null","6047","null","21","null","20","21","null","null",
"0500000US18117","Orange County, Indiana","19820","*****","*****","null","19662","null","64","null","158","64","null","null",
"0500000US18119","Owen County, Indiana","21737","*****","*****","null","21497","null","64","null","240","64","null","null",
"0500000US18121","Parke County, Indiana","17394","*****","*****","null","17196","null","77","null","198","77","null","null",
"0500000US18123","Perry County, Indiana","19316","*****","*****","null","19251","null","38","null","65","38","null","null",
"0500000US18125","Pike County, Indiana","12955","*****","*****","null","12887","null","44","null","68","44","null","null",
"0500000US18127","Porter County, Indiana","162026","*****","*****","null","156435","null","623","null","5591","623","null","null",
"0500000US18129","Posey County, Indiana","26100","*****","*****","null","25810","null","201","null","290","201","null","null",
"0500000US18131","Pulaski County, Indiana","13596","*****","*****","null","13522","null","57","null","74","57","null","null",
"0500000US18133","Putnam County, Indiana","38048","*****","*****","null","37380","null","138","null","668","138","null","null",
"0500000US18135","Randolph County, Indiana","26262","*****","*****","null","25976","null","127","null","286","127","null","null",
"0500000US18137","Ripley County, Indiana","28570","*****","*****","null","28110","null","131","null","460","131","null","null",
"0500000US18139","Rush County, Indiana","17568","*****","*****","null","17511","null","42","null","57","42","null","null",
"0500000US18141","St. Joseph County, Indiana","266522","*****","*****","null","251624","null","1059","null","14898","1059","null","null",
"0500000US18143","Scott County, Indiana","24109","*****","*****","null","23892","null","83","null","217","83","null","null",
"0500000US18145","Shelby County, Indiana","44237","*****","*****","null","42955","null","198","null","1282","198","null","null",
"0500000US18147","Spencer County, Indiana","20977","*****","*****","null","20611","null","93","null","366","93","null","null",
"0500000US18149","Starke County, Indiana","23343","*****","*****","null","22977","null","143","null","366","143","null","null",
"0500000US18151","Steuben County, Indiana","34092","*****","*****","null","33395","null","174","null","697","174","null","null",
"0500000US18153","Sullivan County, Indiana","21520","*****","*****","null","21395","null","67","null","125","67","null","null",
"0500000US18155","Switzerland County, Indiana","10393","*****","*****","null","10270","null","56","null","123","56","null","null",
"0500000US18157","Tippecanoe County, Indiana","168635","*****","*****","null","151519","null","760","null","17116","760","null","null",
"0500000US18159","Tipton County, Indiana","16132","*****","*****","null","15928","null","87","null","204","87","null","null",
"0500000US18161","Union County, Indiana","7463","*****","*****","null","7378","null","67","null","85","67","null","null",
"0500000US18163","Vanderburgh County, Indiana","178298","*****","*****","null","173916","null","539","null","4382","539","null","null",
"0500000US18165","Vermillion County, Indiana","16412","*****","*****","null","16347","null","27","null","65","27","null","null",
"0500000US18167","Vigo County, Indiana","107151","*****","*****","null","104104","null","448","null","3047","448","null","null",
"0500000US18169","Wabash County, Indiana","33225","*****","*****","null","32843","null","127","null","382","127","null","null",
"0500000US18171","Warren County, Indiana","8563","*****","*****","null","8409","null","63","null","154","63","null","null",
"0500000US18173","Warrick County, Indiana","58393","*****","*****","null","56861","null","301","null","1532","301","null","null",
"0500000US18175","Washington County, Indiana","28226","*****","*****","null","28051","null","53","null","175","53","null","null",
"0500000US18177","Wayne County, Indiana","69187","*****","*****","null","67814","null","275","null","1373","275","null","null",
"0500000US18179","Wells County, Indiana","27744","*****","*****","null","27432","null","125","null","312","125","null","null",
"0500000US18181","White County, Indiana","24734","*****","*****","null","23606","null","219","null","1128","219","null","null",
"0500000US18183","Whitley County, Indiana","32991","*****","*****","null","32694","null","89","null","297","89","null","null",
"0500000US19001","Adair County, Iowa","7779","*****","*****","null","7740","null","29","null","39","29","null","null",
"0500000US19003","Adams County, Iowa","4127","*****","*****","null","4113","null","16","null","14","16","null","null",
"0500000US19005","Allamakee County, Iowa","14331","*****","*****","null","13626","null","152","null","705","152","null","null",
"0500000US19007","Appanoose County, Iowa","13029","*****","*****","null","12944","null","48","null","85","48","null","null",
"0500000US19009","Audubon County, Iowa","6186","*****","*****","null","6146","null","28","null","40","28","null","null",
"0500000US19011","Benton County, Iowa","26098","*****","*****","null","25845","null","57","null","253","57","null","null",
"0500000US19013","Black Hawk County, Iowa","129252","*****","*****","null","123526","null","569","null","5726","569","null","null",
"0500000US19015","Boone County, Iowa","26424","*****","*****","null","26208","null","118","null","216","118","null","null",
"0500000US19017","Bremer County, Iowa","24185","*****","*****","null","23865","null","95","null","320","95","null","null",
"0500000US19019","Buchanan County, Iowa","21026","*****","*****","null","20858","null","61","null","168","61","null","null",
"0500000US19021","Buena Vista County, Iowa","19980","*****","*****","null","16930","null","295","null","3050","295","null","null",
"0500000US19023","Butler County, Iowa","14892","*****","*****","null","14758","null","41","null","134","41","null","null",
"0500000US19025","Calhoun County, Iowa","9846","*****","*****","null","9778","null","32","null","68","32","null","null",
"0500000US19027","Carroll County, Iowa","20805","*****","*****","null","20674","null","41","null","131","41","null","null",
"0500000US19029","Cass County, Iowa","13969","*****","*****","null","13800","null","59","null","169","59","null","null",
"0500000US19031","Cedar County, Iowa","18414","*****","*****","null","18186","null","78","null","228","78","null","null",
"0500000US19033","Cerro Gordo County, Iowa","44324","*****","*****","null","43338","null","247","null","986","247","null","null",
"0500000US19035","Cherokee County, Iowa","12086","*****","*****","null","11946","null","72","null","140","72","null","null",
"0500000US19037","Chickasaw County, Iowa","12499","*****","*****","null","12298","null","63","null","201","63","null","null",
"0500000US19039","Clarke County, Iowa","9218","*****","*****","null","8738","null","114","null","480","114","null","null",
"0500000US19041","Clay County, Iowa","16718","*****","*****","null","16380","null","69","null","338","69","null","null",
"0500000US19043","Clayton County, Iowa","18202","*****","*****","null","17895","null","85","null","307","85","null","null",
"0500000US19045","Clinton County, Iowa","49274","*****","*****","null","48682","null","119","null","592","119","null","null",
"0500000US19047","Crawford County, Iowa","16951","*****","*****","null","14873","null","204","null","2078","204","null","null",
"0500000US19049","Dallas County, Iowa","61714","*****","*****","null","57753","null","476","null","3961","476","null","null",
"0500000US19051","Davis County, Iowa","8687","*****","*****","null","8635","null","29","null","52","29","null","null",
"0500000US19053","Decatur County, Iowa","8508","*****","*****","null","8281","null","69","null","227","69","null","null",
"0500000US19055","Delaware County, Iowa","17857","*****","*****","null","17787","null","52","null","70","52","null","null",
"0500000US19057","Des Moines County, Iowa","40266","*****","*****","null","39476","null","157","null","790","157","null","null",
"0500000US19059","Dickinson County, Iowa","16665","*****","*****","null","16484","null","85","null","181","85","null","null",
"0500000US19061","Dubuque County, Iowa","92547","*****","*****","null","90983","null","273","null","1564","273","null","null",
"0500000US19063","Emmet County, Iowa","10389","*****","*****","null","10009","null","88","null","380","88","null","null",
"0500000US19065","Fayette County, Iowa","20992","*****","*****","null","20749","null","87","null","243","87","null","null",
"0500000US19067","Floyd County, Iowa","16394","*****","*****","null","16100","null","99","null","294","99","null","null",
"0500000US19069","Franklin County, Iowa","10697","*****","*****","null","10125","null","154","null","572","154","null","null",
"0500000US19071","Fremont County, Iowa","7528","*****","*****","null","7445","null","39","null","83","39","null","null",
"0500000US19073","Greene County, Iowa","9448","*****","*****","null","9318","null","45","null","130","45","null","null",
"0500000US19075","Grundy County, Iowa","12401","*****","*****","null","12347","null","28","null","54","28","null","null",
"0500000US19077","Guthrie County, Iowa","11040","*****","*****","null","10920","null","46","null","120","46","null","null",
"0500000US19079","Hamilton County, Iowa","15874","*****","*****","null","15517","null","126","null","357","126","null","null",
"0500000US19081","Hancock County, Iowa","11505","*****","*****","null","11338","null","63","null","167","63","null","null",
"0500000US19083","Hardin County, Iowa","17685","*****","*****","null","17361","null","82","null","324","82","null","null",
"0500000US19085","Harrison County, Iowa","15073","*****","*****","null","14936","null","49","null","137","49","null","null",
"0500000US19087","Henry County, Iowa","20263","*****","*****","null","19293","null","343","null","970","343","null","null",
"0500000US19089","Howard County, Iowa","9610","*****","*****","null","9518","null","66","null","92","66","null","null",
"0500000US19091","Humboldt County, Iowa","9905","*****","*****","null","9749","null","31","null","156","31","null","null",
"0500000US19093","Ida County, Iowa","7172","*****","*****","null","7124","null","25","null","48","25","null","null",
"0500000US19095","Iowa County, Iowa","16353","*****","*****","null","16254","null","51","null","99","51","null","null",
"0500000US19097","Jackson County, Iowa","19942","*****","*****","null","19819","null","55","null","123","55","null","null",
"0500000US19099","Jasper County, Iowa","37050","*****","*****","null","36667","null","92","null","383","92","null","null",
"0500000US19101","Jefferson County, Iowa","16643","*****","*****","null","14586","null","338","null","2057","338","null","null",
"0500000US19103","Johnson County, Iowa","126994","*****","*****","null","116524","null","607","null","10470","607","null","null",
"0500000US19105","Jones County, Iowa","20708","*****","*****","null","20528","null","69","null","180","69","null","null",
"0500000US19107","Keokuk County, Iowa","10614","*****","*****","null","10527","null","47","null","87","47","null","null",
"0500000US19109","Kossuth County, Iowa","15748","*****","*****","null","15645","null","43","null","103","43","null","null",
"0500000US19111","Lee County, Iowa","35991","*****","*****","null","35471","null","132","null","520","132","null","null",
"0500000US19113","Linn County, Iowa","207765","*****","*****","null","201768","null","561","null","5997","561","null","null",
"0500000US19115","Louisa County, Iowa","11683","*****","*****","null","10821","null","107","null","862","107","null","null",
"0500000US19117","Lucas County, Iowa","9116","*****","*****","null","8833","null","180","null","283","180","null","null",
"0500000US19119","Lyon County, Iowa","11564","*****","*****","null","11484","null","47","null","80","47","null","null",
"0500000US19121","Madison County, Iowa","15488","*****","*****","null","15388","null","58","null","100","58","null","null",
"0500000US19123","Mahaska County, Iowa","22382","*****","*****","null","22062","null","100","null","320","100","null","null",
"0500000US19125","Marion County, Iowa","33378","*****","*****","null","32835","null","141","null","543","141","null","null",
"0500000US19127","Marshall County, Iowa","40131","*****","*****","null","36261","null","263","null","3870","263","null","null",
"0500000US19129","Mills County, Iowa","15157","*****","*****","null","14901","null","97","null","256","97","null","null",
"0500000US19131","Mitchell County, Iowa","10801","*****","*****","null","10689","null","73","null","112","73","null","null",
"0500000US19133","Monona County, Iowa","9346","*****","*****","null","9255","null","45","null","91","45","null","null",
"0500000US19135","Monroe County, Iowa","7918","*****","*****","null","7797","null","93","null","121","93","null","null",
"0500000US19137","Montgomery County, Iowa","10901","*****","*****","null","10684","null","82","null","217","82","null","null",
"0500000US19139","Muscatine County, Iowa","42501","*****","*****","null","39310","null","343","null","3191","343","null","null",
"0500000US19141","O'Brien County, Iowa","14419","*****","*****","null","14104","null","130","null","315","130","null","null",
"0500000US19143","Osceola County, Iowa","6576","*****","*****","null","6394","null","40","null","182","40","null","null",
"0500000US19145","Page County, Iowa","16095","*****","*****","null","15774","null","179","null","321","179","null","null",
"0500000US19147","Palo Alto County, Iowa","9508","*****","*****","null","9448","null","33","null","60","33","null","null",
"0500000US19149","Plymouth County, Iowa","24933","*****","*****","null","24612","null","64","null","321","64","null","null",
"0500000US19151","Pocahontas County, Iowa","7509","*****","*****","null","7417","null","36","null","92","36","null","null",
"0500000US19153","Polk County, Iowa","419301","*****","*****","null","386433","null","1354","null","32868","1354","null","null",
"0500000US19155","Pottawattamie County, Iowa","91928","*****","*****","null","88829","null","420","null","3099","420","null","null",
"0500000US19157","Poweshiek County, Iowa","19012","*****","*****","null","18577","null","108","null","435","108","null","null",
"0500000US19159","Ringgold County, Iowa","5169","*****","*****","null","5078","null","38","null","91","38","null","null",
"0500000US19161","Sac County, Iowa","10480","*****","*****","null","10284","null","54","null","196","54","null","null",
"0500000US19163","Scott County, Iowa","162184","*****","*****","null","156503","null","537","null","5681","537","null","null",
"0500000US19165","Shelby County, Iowa","12328","*****","*****","null","12267","null","37","null","61","37","null","null",
"0500000US19167","Sioux County, Iowa","33377","*****","*****","null","31400","null","183","null","1977","183","null","null",
"0500000US19169","Story County, Iowa","87594","*****","*****","null","80533","null","505","null","7061","505","null","null",
"0500000US19171","Tama County, Iowa","17952","*****","*****","null","17353","null","85","null","599","85","null","null",
"0500000US19173","Taylor County, Iowa","6402","*****","*****","null","6250","null","35","null","152","35","null","null",
"0500000US19175","Union County, Iowa","12409","*****","*****","null","12344","null","39","null","65","39","null","null",
"0500000US19177","Van Buren County, Iowa","7645","*****","*****","null","7563","null","38","null","82","38","null","null",
"0500000US19179","Wapello County, Iowa","35553","*****","*****","null","33580","null","229","null","1973","229","null","null",
"0500000US19181","Warren County, Iowa","45346","*****","*****","null","44832","null","157","null","514","157","null","null",
"0500000US19183","Washington County, Iowa","21626","*****","*****","null","21026","null","125","null","600","125","null","null",
"0500000US19185","Wayne County, Iowa","6404","*****","*****","null","6223","null","85","null","181","85","null","null",
"0500000US19187","Webster County, Iowa","38286","*****","*****","null","37469","null","237","null","817","237","null","null",
"0500000US19189","Winnebago County, Iowa","10962","*****","*****","null","10625","null","76","null","337","76","null","null",
"0500000US19191","Winneshiek County, Iowa","21031","*****","*****","null","20619","null","91","null","412","91","null","null",
"0500000US19193","Woodbury County, Iowa","101217","*****","*****","null","93161","null","530","null","8056","530","null","null",
"0500000US19195","Worth County, Iowa","7628","*****","*****","null","7574","null","29","null","54","29","null","null",
"0500000US19197","Wright County, Iowa","13384","*****","*****","null","12810","null","175","null","574","175","null","null",
"0500000US20001","Allen County, Kansas","13473","*****","*****","null","13394","null","50","null","79","50","null","null",
"0500000US20003","Anderson County, Kansas","8084","*****","*****","null","8037","null","39","null","47","39","null","null",
"0500000US20005","Atchison County, Kansas","16889","*****","*****","null","16815","null","53","null","74","53","null","null",
"0500000US20007","Barber County, Kansas","4900","*****","*****","null","4872","null","22","null","28","22","null","null",
"0500000US20009","Barton County, Kansas","27499","*****","*****","null","25734","null","232","null","1765","232","null","null",
"0500000US20011","Bourbon County, Kansas","15097","*****","*****","null","14997","null","75","null","100","75","null","null",
"0500000US20013","Brown County, Kansas","10019","*****","*****","null","9883","null","67","null","136","67","null","null",
"0500000US20015","Butler County, Kansas","64853","*****","*****","null","63959","null","213","null","894","213","null","null",
"0500000US20017","Chase County, Kansas","2834","*****","*****","null","2809","null","19","null","25","19","null","null",
"0500000US20019","Chautauqua County, Kansas","3736","*****","*****","null","3671","null","31","null","65","31","null","null",
"0500000US20021","Cherokee County, Kansas","21740","*****","*****","null","21650","null","42","null","90","42","null","null",
"0500000US20023","Cheyenne County, Kansas","2783","*****","*****","null","2747","null","29","null","36","29","null","null",
"0500000US20025","Clark County, Kansas","2231","163","null","null","2197","null","158","null","34","32","null","null",
"0500000US20027","Clay County, Kansas","8531","*****","*****","null","8422","null","75","null","109","75","null","null",
"0500000US20029","Cloud County, Kansas","9538","*****","*****","null","9463","null","45","null","75","45","null","null",
"0500000US20031","Coffey County, Kansas","8587","*****","*****","null","8510","null","33","null","77","33","null","null",
"0500000US20033","Comanche County, Kansas","1865","163","null","null","1821","null","163","null","44","33","null","null",
"0500000US20035","Cowley County, Kansas","36140","*****","*****","null","34866","null","183","null","1274","183","null","null",
"0500000US20037","Crawford County, Kansas","38985","*****","*****","null","37523","null","257","null","1462","257","null","null",
"0500000US20039","Decatur County, Kansas","3015","*****","*****","null","2997","null","28","null","18","28","null","null",
"0500000US20041","Dickinson County, Kansas","19643","*****","*****","null","19482","null","59","null","161","59","null","null",
"0500000US20043","Doniphan County, Kansas","7957","*****","*****","null","7857","null","49","null","100","49","null","null",
"0500000US20045","Douglas County, Kansas","109052","*****","*****","null","102293","null","528","null","6759","528","null","null",
"0500000US20047","Edwards County, Kansas","3052","*****","*****","null","2791","null","52","null","261","52","null","null",
"0500000US20049","Elk County, Kansas","2930","*****","*****","null","2914","null","14","null","16","14","null","null",
"0500000US20051","Ellis County, Kansas","28039","*****","*****","null","27599","null","126","null","440","126","null","null",
"0500000US20053","Ellsworth County, Kansas","6476","*****","*****","null","6326","null","67","null","150","67","null","null",
"0500000US20055","Finney County, Kansas","36139","*****","*****","null","28776","null","603","null","7363","603","null","null",
"0500000US20057","Ford County, Kansas","32727","*****","*****","null","24670","null","541","null","8057","541","null","null",
"0500000US20059","Franklin County, Kansas","25841","*****","*****","null","25475","null","122","null","366","122","null","null",
"0500000US20061","Geary County, Kansas","30537","*****","*****","null","28198","null","380","null","2339","380","null","null",
"0500000US20063","Gove County, Kansas","2721","*****","*****","null","2699","null","14","null","22","14","null","null",
"0500000US20065","Graham County, Kansas","2663","*****","*****","null","2642","null","21","null","21","21","null","null",
"0500000US20067","Grant County, Kansas","7744","*****","*****","null","6547","null","277","null","1197","277","null","null",
"0500000US20069","Gray County, Kansas","5870","*****","*****","null","5060","null","163","null","810","163","null","null",
"0500000US20071","Greeley County, Kansas","1294","121","null","null","1191","null","109","null","103","73","null","null",
"0500000US20073","Greenwood County, Kansas","6824","*****","*****","null","6784","null","35","null","40","35","null","null",
"0500000US20075","Hamilton County, Kansas","2643","*****","*****","null","2295","null","86","null","348","86","null","null",
"0500000US20077","Harper County, Kansas","6033","*****","*****","null","5924","null","60","null","109","60","null","null",
"0500000US20079","Harvey County, Kansas","34150","*****","*****","null","32580","null","287","null","1570","287","null","null",
"0500000US20081","Haskell County, Kansas","4196","*****","*****","null","3701","null","122","null","495","122","null","null",
"0500000US20083","Hodgeman County, Kansas","1955","*****","*****","null","1889","null","60","null","66","60","null","null",
"0500000US20085","Jackson County, Kansas","13360","*****","*****","null","13274","null","60","null","86","60","null","null",
"0500000US20087","Jefferson County, Kansas","19059","*****","*****","null","19003","null","42","null","56","42","null","null",
"0500000US20089","Jewell County, Kansas","3151","*****","*****","null","3111","null","25","null","40","25","null","null",
"0500000US20091","Johnson County, Kansas","531228","*****","*****","null","489394","null","1237","null","41834","1237","null","null",
"0500000US20093","Kearny County, Kansas","3966","*****","*****","null","3399","null","174","null","567","174","null","null",
"0500000US20095","Kingman County, Kansas","7949","*****","*****","null","7897","null","34","null","52","34","null","null",
"0500000US20097","Kiowa County, Kansas","2671","*****","*****","null","2615","null","33","null","56","33","null","null",
"0500000US20099","Labette County, Kansas","21791","*****","*****","null","21523","null","92","null","268","92","null","null",
"0500000US20101","Lane County, Kansas","1725","175","null","null","1711","null","178","null","14","18","null","null",
