"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"0500000US19179","Wapello County, Iowa","35406","*****","*****","null","32660","null","271","null","2746","null","271","null",
"0500000US19181","Warren County, Iowa","47058","*****","*****","null","46494","null","160","null","564","null","160","null",
"0500000US19183","Washington County, Iowa","21906","*****","*****","null","21326","null","105","null","580","null","105","null",
"0500000US19185","Wayne County, Iowa","6385","*****","*****","null","6326","null","36","null","59","null","36","null",
"0500000US19187","Webster County, Iowa","37399","*****","*****","null","36591","null","174","null","808","null","174","null",
"0500000US19189","Winnebago County, Iowa","10645","*****","*****","null","10358","null","74","null","287","null","74","null",
"0500000US19191","Winneshiek County, Iowa","20957","*****","*****","null","20528","null","122","null","429","null","122","null",
"0500000US19193","Woodbury County, Iowa","102372","*****","*****","null","93244","null","508","null","9128","null","508","null",
"0500000US19195","Worth County, Iowa","7567","*****","*****","null","7503","null","33","null","64","null","33","null",
"0500000US19197","Wright County, Iowa","13007","*****","*****","null","12367","null","87","null","640","null","87","null",
"0500000US20001","Allen County, Kansas","13212","*****","*****","null","13094","null","68","null","118","null","68","null",
"0500000US20003","Anderson County, Kansas","7962","*****","*****","null","7917","null","45","null","45","null","45","null",
"0500000US20005","Atchison County, Kansas","16737","*****","*****","null","16600","null","53","null","137","null","53","null",
"0500000US20007","Barber County, Kansas","4898","*****","*****","null","4842","null","54","null","56","null","54","null",
"0500000US20009","Barton County, Kansas","27566","*****","*****","null","25945","null","268","null","1621","null","268","null",
"0500000US20011","Bourbon County, Kansas","14913","*****","*****","null","14714","null","61","null","199","null","61","null",
"0500000US20013","Brown County, Kansas","9926","*****","*****","null","9795","null","50","null","131","null","50","null",
"0500000US20015","Butler County, Kansas","65927","*****","*****","null","64553","null","303","null","1374","null","303","null",
"0500000US20017","Chase County, Kansas","2746","*****","*****","null","2703","null","19","null","43","null","19","null",
"0500000US20019","Chautauqua County, Kansas","3572","*****","*****","null","3535","null","30","null","37","null","30","null",
"0500000US20021","Cherokee County, Kansas","21179","*****","*****","null","20956","null","70","null","223","null","70","null",
"0500000US20023","Cheyenne County, Kansas","2695","*****","*****","null","2608","null","40","null","87","null","40","null",
"0500000US20025","Clark County, Kansas","2170","*****","*****","null","2045","null","47","null","125","null","47","null",
"0500000US20027","Clay County, Kansas","8460","*****","*****","null","8348","null","51","null","112","null","51","null",
"0500000US20029","Cloud County, Kansas","9414","*****","*****","null","9216","null","108","null","198","null","108","null",
"0500000US20031","Coffey County, Kansas","8493","*****","*****","null","8404","null","37","null","89","null","37","null",
"0500000US20033","Comanche County, Kansas","1911","*****","*****","null","1865","null","32","null","46","null","32","null",
"0500000US20035","Cowley County, Kansas","36201","*****","*****","null","35031","null","182","null","1170","null","182","null",
"0500000US20037","Crawford County, Kansas","39277","*****","*****","null","37978","null","336","null","1299","null","336","null",
"0500000US20039","Decatur County, Kansas","2915","*****","*****","null","2897","null","14","null","18","null","14","null",
"0500000US20041","Dickinson County, Kansas","19641","*****","*****","null","19355","null","87","null","286","null","87","null",
"0500000US20043","Doniphan County, Kansas","7904","*****","*****","null","7847","null","27","null","57","null","27","null",
"0500000US20045","Douglas County, Kansas","113703","*****","*****","null","106195","null","696","null","7508","null","696","null",
"0500000US20047","Edwards County, Kansas","3006","*****","*****","null","2635","null","58","null","371","null","58","null",
"0500000US20049","Elk County, Kansas","2734","*****","*****","null","2666","null","43","null","68","null","43","null",
"0500000US20051","Ellis County, Kansas","28878","*****","*****","null","27949","null","188","null","929","null","188","null",
"0500000US20053","Ellsworth County, Kansas","6443","*****","*****","null","6326","null","49","null","117","null","49","null",
"0500000US20055","Finney County, Kansas","37099","*****","*****","null","29353","null","526","null","7746","null","526","null",
"0500000US20057","Ford County, Kansas","34604","*****","*****","null","25432","null","647","null","9172","null","647","null",
"0500000US20059","Franklin County, Kansas","25834","*****","*****","null","25460","null","108","null","374","null","108","null",
"0500000US20061","Geary County, Kansas","36458","*****","*****","null","33685","null","452","null","2773","null","452","null",
"0500000US20063","Gove County, Kansas","2786","123","null","null","2779","null","123","null","7","null","5","null",
"0500000US20065","Graham County, Kansas","2602","*****","*****","null","2568","null","28","null","34","null","28","null",
"0500000US20067","Grant County, Kansas","7856","*****","*****","null","6527","null","286","null","1329","null","286","null",
"0500000US20069","Gray County, Kansas","6043","*****","*****","null","5447","null","90","null","596","null","90","null",
"0500000US20071","Greeley County, Kansas","1223","98","null","null","1142","null","110","null","81","null","43","null",
"0500000US20073","Greenwood County, Kansas","6495","*****","*****","null","6475","null","17","null","20","null","17","null",
"0500000US20075","Hamilton County, Kansas","2632","*****","*****","null","2207","null","96","null","425","null","96","null",
"0500000US20077","Harper County, Kansas","5906","*****","*****","null","5806","null","37","null","100","null","37","null",
"0500000US20079","Harvey County, Kansas","34797","*****","*****","null","32974","null","315","null","1823","null","315","null",
"0500000US20081","Haskell County, Kansas","4198","*****","*****","null","3423","null","102","null","775","null","102","null",
"0500000US20083","Hodgeman County, Kansas","1941","*****","*****","null","1841","null","42","null","100","null","42","null",
"0500000US20085","Jackson County, Kansas","13464","*****","*****","null","13278","null","69","null","186","null","69","null",
"0500000US20087","Jefferson County, Kansas","18932","*****","*****","null","18838","null","55","null","94","null","55","null",
"0500000US20089","Jewell County, Kansas","3060","*****","*****","null","3023","null","18","null","37","null","18","null",
"0500000US20091","Johnson County, Kansas","560025","*****","*****","null","513997","null","1258","null","46028","null","1258","null",
"0500000US20093","Kearny County, Kansas","3950","*****","*****","null","3524","null","96","null","426","null","96","null",
"0500000US20095","Kingman County, Kansas","7820","*****","*****","null","7737","null","110","null","83","null","110","null",
"0500000US20097","Kiowa County, Kansas","2529","*****","*****","null","2462","null","38","null","67","null","38","null",
"0500000US20099","Labette County, Kansas","21225","*****","*****","null","20935","null","118","null","290","null","118","null",
"0500000US20101","Lane County, Kansas","1652","123","null","null","1612","null","123","null","40","null","22","null",
"0500000US20103","Leavenworth County, Kansas","77687","*****","*****","null","74996","null","321","null","2691","null","321","null",
"0500000US20105","Lincoln County, Kansas","3180","*****","*****","null","3103","null","30","null","77","null","30","null",
"0500000US20107","Linn County, Kansas","9551","*****","*****","null","9500","null","26","null","51","null","26","null",
"0500000US20109","Logan County, Kansas","2783","*****","*****","null","2698","null","46","null","85","null","46","null",
"0500000US20111","Lyon County, Kansas","33510","*****","*****","null","30230","null","374","null","3280","null","374","null",
"0500000US20113","McPherson County, Kansas","29308","*****","*****","null","28781","null","142","null","527","null","142","null",
"0500000US20115","Marion County, Kansas","12401","*****","*****","null","12236","null","70","null","165","null","70","null",
"0500000US20117","Marshall County, Kansas","10042","*****","*****","null","9962","null","23","null","80","null","23","null",
"0500000US20119","Meade County, Kansas","4444","*****","*****","null","4094","null","61","null","350","null","61","null",
"0500000US20121","Miami County, Kansas","32765","*****","*****","null","32523","null","115","null","242","null","115","null",
"0500000US20123","Mitchell County, Kansas","6324","*****","*****","null","6249","null","50","null","75","null","50","null",
"0500000US20125","Montgomery County, Kansas","34602","*****","*****","null","33571","null","208","null","1031","null","208","null",
"0500000US20127","Morris County, Kansas","5808","*****","*****","null","5724","null","35","null","84","null","35","null",
"0500000US20129","Morton County, Kansas","3159","*****","*****","null","2846","null","81","null","313","null","81","null",
"0500000US20131","Nemaha County, Kansas","10136","*****","*****","null","10040","null","44","null","96","null","44","null",
"0500000US20133","Neosho County, Kansas","16453","*****","*****","null","16132","null","130","null","321","null","130","null",
"0500000US20135","Ness County, Kansas","3104","*****","*****","null","2979","null","62","null","125","null","62","null",
"0500000US20137","Norton County, Kansas","5628","*****","*****","null","5471","null","79","null","157","null","79","null",
"0500000US20139","Osage County, Kansas","16165","*****","*****","null","16028","null","69","null","137","null","69","null",
"0500000US20141","Osborne County, Kansas","3811","*****","*****","null","3761","null","19","null","50","null","19","null",
"0500000US20143","Ottawa County, Kansas","6075","*****","*****","null","6026","null","28","null","49","null","28","null",
"0500000US20145","Pawnee County, Kansas","6959","*****","*****","null","6769","null","96","null","190","null","96","null",
"0500000US20147","Phillips County, Kansas","5560","*****","*****","null","5513","null","22","null","47","null","22","null",
"0500000US20149","Pottawatomie County, Kansas","22338","*****","*****","null","21955","null","114","null","383","null","114","null",
"0500000US20151","Pratt County, Kansas","9758","*****","*****","null","9492","null","77","null","266","null","77","null",
"0500000US20153","Rawlins County, Kansas","2553","*****","*****","null","2473","null","29","null","80","null","29","null",
"0500000US20155","Reno County, Kansas","64223","*****","*****","null","62641","null","250","null","1582","null","250","null",
"0500000US20157","Republic County, Kansas","4868","*****","*****","null","4840","null","15","null","28","null","15","null",
"0500000US20159","Rice County, Kansas","10050","*****","*****","null","9695","null","98","null","355","null","98","null",
"0500000US20161","Riley County, Kansas","74478","*****","*****","null","69603","null","520","null","4875","null","520","null",
"0500000US20163","Rooks County, Kansas","5174","*****","*****","null","5099","null","56","null","75","null","56","null",
"0500000US20165","Rush County, Kansas","3222","*****","*****","null","3180","null","25","null","42","null","25","null",
"0500000US20167","Russell County, Kansas","6959","*****","*****","null","6912","null","40","null","47","null","40","null",
"0500000US20169","Saline County, Kansas","55793","*****","*****","null","52734","null","410","null","3059","null","410","null",
"0500000US20171","Scott County, Kansas","4965","*****","*****","null","4243","null","311","null","722","null","311","null",
"0500000US20173","Sedgwick County, Kansas","503788","*****","*****","null","460794","null","1068","null","42994","null","1068","null",
"0500000US20175","Seward County, Kansas","23319","*****","*****","null","15962","null","569","null","7357","null","569","null",
"0500000US20177","Shawnee County, Kansas","178600","*****","*****","null","170519","null","722","null","8081","null","722","null",
"0500000US20179","Sheridan County, Kansas","2540","*****","*****","null","2499","null","16","null","41","null","16","null",
"0500000US20181","Sherman County, Kansas","6078","*****","*****","null","5916","null","95","null","162","null","95","null",
"0500000US20183","Smith County, Kansas","3779","*****","*****","null","3769","null","10","null","10","null","10","null",
"0500000US20185","Stafford County, Kansas","4363","*****","*****","null","4082","null","35","null","281","null","35","null",
"0500000US20187","Stanton County, Kansas","2187","*****","*****","null","1879","null","71","null","308","null","71","null",
"0500000US20189","Stevens County, Kansas","5744","*****","*****","null","4748","null","196","null","996","null","196","null",
"0500000US20191","Sumner County, Kansas","23763","*****","*****","null","23610","null","114","null","153","null","114","null",
"0500000US20193","Thomas County, Kansas","7947","*****","*****","null","7799","null","56","null","148","null","56","null",
"0500000US20195","Trego County, Kansas","2959","*****","*****","null","2920","null","29","null","39","null","29","null",
"0500000US20197","Wabaunsee County, Kansas","7034","*****","*****","null","7014","null","18","null","20","null","18","null",
"0500000US20199","Wallace County, Kansas","1569","98","null","null","1545","null","97","null","24","null","14","null",
"0500000US20201","Washington County, Kansas","5717","*****","*****","null","5604","null","19","null","113","null","19","null",
"0500000US20203","Wichita County, Kansas","2220","*****","*****","null","1947","null","98","null","273","null","97","null",
"0500000US20205","Wilson County, Kansas","9177","*****","*****","null","9052","null","46","null","125","null","46","null",
"0500000US20207","Woodson County, Kansas","3246","*****","*****","null","3226","null","17","null","20","null","17","null",
"0500000US20209","Wyandotte County, Kansas","159466","*****","*****","null","135524","null","897","null","23942","null","897","null",
"0500000US21001","Adair County, Kentucky","19032","*****","*****","null","18830","null","94","null","202","null","94","null",
"0500000US21003","Allen County, Kentucky","20219","*****","*****","null","20005","null","73","null","214","null","73","null",
"0500000US21005","Anderson County, Kentucky","21664","*****","*****","null","21463","null","138","null","201","null","138","null",
"0500000US21007","Ballard County, Kentucky","8274","*****","*****","null","8209","null","41","null","65","null","41","null",
"0500000US21009","Barren County, Kentucky","42691","*****","*****","null","42022","null","162","null","669","null","162","null",
"0500000US21011","Bath County, Kentucky","11870","*****","*****","null","11770","null","43","null","100","null","43","null",
"0500000US21013","Bell County, Kentucky","28234","*****","*****","null","28124","null","95","null","110","null","95","null",
"0500000US21015","Boone County, Kentucky","123030","*****","*****","null","117516","null","594","null","5514","null","594","null",
"0500000US21017","Bourbon County, Kentucky","19972","*****","*****","null","19084","null","91","null","888","null","91","null",
"0500000US21019","Boyd County, Kentucky","49242","*****","*****","null","48698","null","175","null","544","null","175","null",
"0500000US21021","Boyle County, Kentucky","29150","*****","*****","null","28517","null","101","null","633","null","101","null",
"0500000US21023","Bracken County, Kentucky","8459","*****","*****","null","8367","null","16","null","92","null","16","null",
"0500000US21025","Breathitt County, Kentucky","13663","*****","*****","null","13596","null","34","null","67","null","34","null",
"0500000US21027","Breckinridge County, Kentucky","20076","*****","*****","null","20005","null","52","null","71","null","52","null",
"0500000US21029","Bullitt County, Kentucky","76093","*****","*****","null","75344","null","186","null","749","null","186","null",
"0500000US21031","Butler County, Kentucky","12797","*****","*****","null","12578","null","169","null","219","null","169","null",
"0500000US21033","Caldwell County, Kentucky","12880","*****","*****","null","12852","null","27","null","28","null","27","null",
"0500000US21035","Calloway County, Kentucky","37981","*****","*****","null","36131","null","369","null","1850","null","369","null",
"0500000US21037","Campbell County, Kentucky","91268","*****","*****","null","89185","null","347","null","2083","null","347","null",
"0500000US21039","Carlisle County, Kentucky","5031","*****","*****","null","4990","null","27","null","41","null","27","null",
"0500000US21041","Carroll County, Kentucky","10871","*****","*****","null","10390","null","129","null","481","null","129","null",
"0500000US21043","Carter County, Kentucky","27439","*****","*****","null","27319","null","80","null","120","null","80","null",
"0500000US21045","Casey County, Kentucky","16002","*****","*****","null","15805","null","79","null","197","null","79","null",
"0500000US21047","Christian County, Kentucky","74459","*****","*****","null","72136","null","246","null","2323","null","246","null",
"0500000US21049","Clark County, Kentucky","35633","*****","*****","null","35127","null","165","null","506","null","165","null",
"0500000US21051","Clay County, Kentucky","21446","*****","*****","null","21262","null","83","null","184","null","83","null",
"0500000US21053","Clinton County, Kentucky","10192","*****","*****","null","10070","null","111","null","122","null","111","null",
"0500000US21055","Crittenden County, Kentucky","9254","*****","*****","null","9202","null","41","null","52","null","41","null",
"0500000US21057","Cumberland County, Kentucky","6829","*****","*****","null","6802","null","33","null","27","null","33","null",
"0500000US21059","Daviess County, Kentucky","97631","*****","*****","null","95521","null","289","null","2110","null","289","null",
"0500000US21061","Edmonson County, Kentucky","12137","*****","*****","null","11892","null","177","null","245","null","177","null",
"0500000US21063","Elliott County, Kentucky","7781","*****","*****","null","7768","null","13","null","13","null","13","null",
"0500000US21065","Estill County, Kentucky","14547","*****","*****","null","14519","null","23","null","28","null","23","null",
"0500000US21067","Fayette County, Kentucky","304473","*****","*****","null","276895","null","1014","null","27578","null","1014","null",
"0500000US21069","Fleming County, Kentucky","14505","*****","*****","null","14474","null","33","null","31","null","33","null",
"0500000US21071","Floyd County, Kentucky","39087","*****","*****","null","38915","null","91","null","172","null","91","null",
"0500000US21073","Franklin County, Kentucky","49509","*****","*****","null","47760","null","269","null","1749","null","269","null",
"0500000US21075","Fulton County, Kentucky","6550","*****","*****","null","6523","null","29","null","27","null","29","null",
"0500000US21077","Gallatin County, Kentucky","8554","*****","*****","null","8358","null","69","null","196","null","69","null",
"0500000US21079","Garrard County, Kentucky","16880","*****","*****","null","16631","null","94","null","249","null","94","null",
"0500000US21081","Grant County, Kentucky","24667","*****","*****","null","24300","null","100","null","367","null","100","null",
"0500000US21083","Graves County, Kentucky","37451","*****","*****","null","36194","null","230","null","1257","null","230","null",
"0500000US21085","Grayson County, Kentucky","25934","*****","*****","null","25832","null","74","null","102","null","74","null",
"0500000US21087","Green County, Kentucky","11186","*****","*****","null","11076","null","66","null","110","null","66","null",
"0500000US21089","Greenup County, Kentucky","36656","*****","*****","null","36356","null","108","null","300","null","108","null",
"0500000US21091","Hancock County, Kentucky","8654","*****","*****","null","8580","null","33","null","74","null","33","null",
"0500000US21093","Hardin County, Kentucky","107565","*****","*****","null","102702","null","443","null","4863","null","443","null",
"0500000US21095","Harlan County, Kentucky","28744","*****","*****","null","28539","null","66","null","205","null","66","null",
"0500000US21097","Harrison County, Kentucky","18643","*****","*****","null","18344","null","111","null","299","null","111","null",
"0500000US21099","Hart County, Kentucky","18427","*****","*****","null","18251","null","73","null","176","null","73","null",
"0500000US21101","Henderson County, Kentucky","46394","*****","*****","null","45820","null","124","null","574","null","124","null",
"0500000US21103","Henry County, Kentucky","15427","*****","*****","null","15204","null","79","null","223","null","79","null",
"0500000US21105","Hickman County, Kentucky","4790","*****","*****","null","4755","null","35","null","35","null","35","null",
"0500000US21107","Hopkins County, Kentucky","46684","*****","*****","null","46229","null","104","null","455","null","104","null",
"0500000US21109","Jackson County, Kentucky","13370","*****","*****","null","13317","null","80","null","53","null","80","null",
"0500000US21111","Jefferson County, Kentucky","751485","*****","*****","null","701140","null","1881","null","50345","null","1881","null",
"0500000US21113","Jessamine County, Kentucky","49601","*****","*****","null","47969","null","360","null","1632","null","360","null",
"0500000US21115","Johnson County, Kentucky","23390","*****","*****","null","23276","null","103","null","114","null","103","null",
"0500000US21117","Kenton County, Kentucky","161915","*****","*****","null","158002","null","500","null","3913","null","500","null",
"0500000US21119","Knott County, Kentucky","16139","*****","*****","null","16082","null","52","null","57","null","52","null",
"0500000US21121","Knox County, Kentucky","31857","*****","*****","null","31588","null","170","null","269","null","170","null",
"0500000US21123","Larue County, Kentucky","14149","*****","*****","null","13868","null","147","null","281","null","147","null",
"0500000US21125","Laurel County, Kentucky","59535","*****","*****","null","58835","null","192","null","700","null","192","null",
"0500000US21127","Lawrence County, Kentucky","15850","*****","*****","null","15644","null","98","null","206","null","98","null",
"0500000US21129","Lee County, Kentucky","7681","*****","*****","null","7602","null","55","null","79","null","55","null",
"0500000US21131","Leslie County, Kentucky","11128","*****","*****","null","11104","null","30","null","24","null","30","null",
"0500000US21133","Letcher County, Kentucky","23965","*****","*****","null","23889","null","46","null","76","null","46","null",
"0500000US21135","Lewis County, Kentucky","13848","*****","*****","null","13820","null","26","null","28","null","26","null",
"0500000US21137","Lincoln County, Kentucky","24546","*****","*****","null","24462","null","62","null","84","null","62","null",
"0500000US21139","Livingston County, Kentucky","9443","*****","*****","null","9386","null","53","null","57","null","53","null",
"0500000US21141","Logan County, Kentucky","26844","*****","*****","null","26649","null","95","null","195","null","95","null",
"0500000US21143","Lyon County, Kentucky","8415","*****","*****","null","8322","null","56","null","93","null","56","null",
"0500000US21145","McCracken County, Kentucky","65545","*****","*****","null","64021","null","274","null","1524","null","274","null",
"0500000US21147","McCreary County, Kentucky","18073","*****","*****","null","17932","null","90","null","141","null","90","null",
"0500000US21149","McLean County, Kentucky","9510","*****","*****","null","9424","null","43","null","86","null","43","null",
"0500000US21151","Madison County, Kentucky","85485","*****","*****","null","83783","null","291","null","1702","null","291","null",
"0500000US21153","Magoffin County, Kentucky","13076","*****","*****","null","13006","null","77","null","70","null","77","null",
"0500000US21155","Marion County, Kentucky","19965","*****","*****","null","19737","null","101","null","228","null","101","null",
"0500000US21157","Marshall County, Kentucky","31223","*****","*****","null","30879","null","97","null","344","null","97","null",
"0500000US21159","Martin County, Kentucky","12750","*****","*****","null","12642","null","71","null","108","null","71","null",
"0500000US21161","Mason County, Kentucky","17398","*****","*****","null","17326","null","45","null","72","null","45","null",
"0500000US21163","Meade County, Kentucky","29203","*****","*****","null","28711","null","124","null","492","null","124","null",
"0500000US21165","Menifee County, Kentucky","6337","*****","*****","null","6269","null","68","null","68","null","68","null",
"0500000US21167","Mercer County, Kentucky","21311","*****","*****","null","20918","null","126","null","393","null","126","null",
"0500000US21169","Metcalfe County, Kentucky","10025","*****","*****","null","9941","null","60","null","84","null","60","null",
"0500000US21171","Monroe County, Kentucky","10837","*****","*****","null","10624","null","49","null","213","null","49","null",
"0500000US21173","Montgomery County, Kentucky","26983","*****","*****","null","26718","null","91","null","265","null","91","null",
"0500000US21175","Morgan County, Kentucky","13522","*****","*****","null","13317","null","87","null","205","null","87","null",
"0500000US21177","Muhlenberg County, Kentucky","31391","*****","*****","null","31147","null","133","null","244","null","133","null",
"0500000US21179","Nelson County, Kentucky","44254","*****","*****","null","43611","null","216","null","643","null","216","null",
"0500000US21181","Nicholas County, Kentucky","7064","*****","*****","null","7031","null","25","null","33","null","25","null",
"0500000US21183","Ohio County, Kentucky","23956","*****","*****","null","23549","null","168","null","407","null","168","null",
"0500000US21185","Oldham County, Kentucky","61711","*****","*****","null","59732","null","329","null","1979","null","329","null",
"0500000US21187","Owen County, Kentucky","10740","*****","*****","null","10692","null","59","null","48","null","59","null",
"0500000US21189","Owsley County, Kentucky","4686","*****","*****","null","4675","null","17","null","11","null","17","null",
"0500000US21191","Pendleton County, Kentucky","14642","*****","*****","null","14625","null","18","null","17","null","18","null",
"0500000US21193","Perry County, Kentucky","28261","*****","*****","null","28091","null","43","null","170","null","43","null",
"0500000US21195","Pike County, Kentucky","64380","*****","*****","null","63889","null","101","null","491","null","101","null",
"0500000US21197","Powell County, Kentucky","12552","*****","*****","null","12471","null","52","null","81","null","52","null",
"0500000US21199","Pulaski County, Kentucky","63505","*****","*****","null","62548","null","236","null","957","null","236","null",
"0500000US21201","Robertson County, Kentucky","2239","*****","*****","null","2239","null","11","null","0","null","11","null",
"0500000US21203","Rockcastle County, Kentucky","16965","*****","*****","null","16939","null","25","null","26","null","25","null",
"0500000US21205","Rowan County, Kentucky","23485","*****","*****","null","23235","null","115","null","250","null","115","null",
"0500000US21207","Russell County, Kentucky","17646","*****","*****","null","17307","null","136","null","339","null","136","null",
"0500000US21209","Scott County, Kentucky","49167","*****","*****","null","47577","null","213","null","1590","null","213","null",
"0500000US21211","Shelby County, Kentucky","43581","*****","*****","null","40636","null","315","null","2945","null","315","null",
"0500000US21213","Simpson County, Kentucky","17551","*****","*****","null","17232","null","99","null","319","null","99","null",
"0500000US21215","Spencer County, Kentucky","17419","*****","*****","null","17226","null","99","null","193","null","99","null",
"0500000US21217","Taylor County, Kentucky","25059","*****","*****","null","24717","null","146","null","342","null","146","null",
"0500000US21219","Todd County, Kentucky","12499","*****","*****","null","12228","null","64","null","271","null","64","null",
"0500000US21221","Trigg County, Kentucky","14277","*****","*****","null","14093","null","85","null","184","null","85","null",
"0500000US21223","Trimble County, Kentucky","8816","*****","*****","null","8731","null","77","null","85","null","77","null",
"0500000US21225","Union County, Kentucky","15192","*****","*****","null","15045","null","100","null","147","null","100","null",
"0500000US21227","Warren County, Kentucky","117169","*****","*****","null","107428","null","816","null","9741","null","816","null",
"0500000US21229","Washington County, Kentucky","11871","*****","*****","null","11562","null","107","null","309","null","107","null",
"0500000US21231","Wayne County, Kentucky","20728","*****","*****","null","20502","null","103","null","226","null","103","null",
"0500000US21233","Webster County, Kentucky","13454","*****","*****","null","13103","null","88","null","351","null","88","null",
"0500000US21235","Whitley County, Kentucky","35557","*****","*****","null","35356","null","102","null","201","null","102","null",
"0500000US21237","Wolfe County, Kentucky","7273","*****","*****","null","7273","null","16","null","0","null","16","null",
"0500000US21239","Woodford County, Kentucky","25151","*****","*****","null","23933","null","224","null","1218","null","224","null",
"0500000US22001","Acadia Parish, Louisiana","62031","*****","*****","null","61262","null","181","null","769","null","181","null",
"0500000US22003","Allen Parish, Louisiana","25691","*****","*****","null","24468","null","286","null","1223","null","286","null",
"0500000US22005","Ascension Parish, Louisiana","112308","*****","*****","null","108772","null","472","null","3536","null","472","null",
"0500000US22007","Assumption Parish, Louisiana","23170","*****","*****","null","22841","null","135","null","329","null","135","null",
"0500000US22009","Avoyelles Parish, Louisiana","41604","*****","*****","null","41111","null","122","null","493","null","122","null",
"0500000US22011","Beauregard Parish, Louisiana","36109","*****","*****","null","35275","null","158","null","834","null","158","null",
"0500000US22013","Bienville Parish, Louisiana","14122","*****","*****","null","14108","null","12","null","14","null","12","null",
"0500000US22015","Bossier Parish, Louisiana","121918","*****","*****","null","116631","null","619","null","5287","null","619","null",
"0500000US22017","Caddo Parish, Louisiana","255529","*****","*****","null","249745","null","429","null","5784","null","429","null",
"0500000US22019","Calcasieu Parish, Louisiana","194943","*****","*****","null","190153","null","524","null","4790","null","524","null",
"0500000US22021","Caldwell Parish, Louisiana","10008","*****","*****","null","9944","null","65","null","64","null","65","null",
"0500000US22023","Cameron Parish, Louisiana","6713","*****","*****","null","6638","null","73","null","75","null","73","null",
"0500000US22025","Catahoula Parish, Louisiana","10273","*****","*****","null","10158","null","118","null","115","null","118","null",
"0500000US22027","Claiborne Parish, Louisiana","16817","*****","*****","null","16708","null","78","null","109","null","78","null",
"0500000US22029","Concordia Parish, Louisiana","20609","*****","*****","null","20441","null","83","null","168","null","83","null",
"0500000US22031","De Soto Parish, Louisiana","26968","*****","*****","null","26640","null","89","null","328","null","89","null",
"0500000US22033","East Baton Rouge Parish, Louisiana","443598","*****","*****","null","421368","null","1160","null","22230","null","1160","null",
"0500000US22035","East Carroll Parish, Louisiana","7602","*****","*****","null","7562","null","45","null","40","null","45","null",
"0500000US22037","East Feliciana Parish, Louisiana","19964","*****","*****","null","19870","null","67","null","94","null","67","null",
"0500000US22039","Evangeline Parish, Louisiana","33778","*****","*****","null","33129","null","196","null","649","null","196","null",
"0500000US22041","Franklin Parish, Louisiana","20645","*****","*****","null","20598","null","42","null","47","null","42","null",
"0500000US22043","Grant Parish, Louisiana","22363","*****","*****","null","21685","null","165","null","678","null","165","null",
"0500000US22045","Iberia Parish, Louisiana","73735","*****","*****","null","71056","null","340","null","2679","null","340","null",
"0500000US22047","Iberville Parish, Louisiana","33375","*****","*****","null","33113","null","114","null","262","null","114","null",
"0500000US22049","Jackson Parish, Louisiana","16199","*****","*****","null","16094","null","66","null","105","null","66","null",
"0500000US22051","Jefferson Parish, Louisiana","434528","*****","*****","null","384138","null","1634","null","50390","null","1634","null",
"0500000US22053","Jefferson Davis Parish, Louisiana","31492","*****","*****","null","31198","null","102","null","294","null","102","null",
"0500000US22055","Lafayette Parish, Louisiana","228084","*****","*****","null","217880","null","886","null","10204","null","886","null",
"0500000US22057","Lafourche Parish, Louisiana","97235","*****","*****","null","94181","null","374","null","3054","null","374","null",
"0500000US22059","LaSalle Parish, Louisiana","14874","*****","*****","null","14584","null","94","null","290","null","94","null",
"0500000US22061","Lincoln Parish, Louisiana","47243","*****","*****","null","44762","null","471","null","2481","null","471","null",
"0500000US22063","Livingston Parish, Louisiana","132160","*****","*****","null","129698","null","443","null","2462","null","443","null",
"0500000US22065","Madison Parish, Louisiana","12008","*****","*****","null","11983","null","42","null","25","null","42","null",
"0500000US22067","Morehouse Parish, Louisiana","27319","*****","*****","null","27152","null","95","null","167","null","95","null",
"0500000US22069","Natchitoches Parish, Louisiana","39359","*****","*****","null","38826","null","141","null","533","null","141","null",
"0500000US22071","Orleans Parish, Louisiana","368471","*****","*****","null","346210","null","900","null","22261","null","900","null",
"0500000US22073","Ouachita Parish, Louisiana","155285","*****","*****","null","152775","null","374","null","2510","null","374","null",
"0500000US22075","Plaquemines Parish, Louisiana","23545","*****","*****","null","22277","null","349","null","1268","null","349","null",
"0500000US22077","Pointe Coupee Parish, Louisiana","22631","*****","*****","null","22290","null","87","null","341","null","87","null",
"0500000US22079","Rapides Parish, Louisiana","132199","*****","*****","null","128472","null","438","null","3727","null","438","null",
"0500000US22081","Red River Parish, Louisiana","8937","*****","*****","null","8863","null","53","null","74","null","53","null",
"0500000US22083","Richland Parish, Louisiana","20845","*****","*****","null","20753","null","55","null","92","null","55","null",
"0500000US22085","Sabine Parish, Louisiana","24286","*****","*****","null","24073","null","66","null","213","null","66","null",
"0500000US22087","St. Bernard Parish, Louisiana","41114","*****","*****","null","39051","null","323","null","2063","null","323","null",
"0500000US22089","St. Charles Parish, Louisiana","52616","*****","*****","null","50434","null","344","null","2182","null","344","null",
"0500000US22091","St. Helena Parish, Louisiana","10937","*****","*****","null","10834","null","66","null","103","null","66","null",
"0500000US22093","St. James Parish, Louisiana","21782","*****","*****","null","21618","null","90","null","164","null","90","null",
