"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!Native","Annotation of Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Estimate!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born",
"0500000US29015","Benton County, Missouri","19058","*****","*****","null","18732","null","135","null","326","null","135","null",
"0500000US29017","Bollinger County, Missouri","12418","*****","*****","null","12360","null","60","null","58","null","60","null",
"0500000US29019","Boone County, Missouri","160628","*****","*****","null","150810","null","661","null","9818","null","661","null",
"0500000US29021","Buchanan County, Missouri","88801","*****","*****","null","86235","null","431","null","2566","null","431","null",
"0500000US29023","Butler County, Missouri","42607","*****","*****","null","41905","null","213","null","702","null","213","null",
"0500000US29025","Caldwell County, Missouri","9373","*****","*****","null","9296","null","36","null","77","null","36","null",
"0500000US29027","Callaway County, Missouri","44026","*****","*****","null","43390","null","207","null","636","null","207","null",
"0500000US29029","Camden County, Missouri","43533","*****","*****","null","42698","null","226","null","835","null","226","null",
"0500000US29031","Cape Girardeau County, Missouri","75017","*****","*****","null","73499","null","224","null","1518","null","224","null",
"0500000US29033","Carroll County, Missouri","9388","*****","*****","null","9236","null","73","null","152","null","73","null",
"0500000US29035","Carter County, Missouri","6208","*****","*****","null","6143","null","59","null","65","null","59","null",
"0500000US29037","Cass County, Missouri","98713","*****","*****","null","96627","null","299","null","2086","null","299","null",
"0500000US29039","Cedar County, Missouri","14040","*****","*****","null","13834","null","120","null","206","null","120","null",
"0500000US29041","Chariton County, Missouri","7814","*****","*****","null","7764","null","19","null","50","null","19","null",
"0500000US29043","Christian County, Missouri","75998","*****","*****","null","74716","null","304","null","1282","null","304","null",
"0500000US29045","Clark County, Missouri","7130","*****","*****","null","7100","null","20","null","30","null","20","null",
"0500000US29047","Clay County, Missouri","218767","*****","*****","null","208426","null","792","null","10341","null","792","null",
"0500000US29049","Clinton County, Missouri","20771","*****","*****","null","20630","null","71","null","141","null","71","null",
"0500000US29051","Cole County, Missouri","75343","*****","*****","null","73169","null","375","null","2174","null","375","null",
"0500000US29053","Cooper County, Missouri","17606","*****","*****","null","17374","null","94","null","232","null","94","null",
"0500000US29055","Crawford County, Missouri","24725","*****","*****","null","24587","null","84","null","138","null","84","null",
"0500000US29057","Dade County, Missouri","7896","*****","*****","null","7854","null","31","null","42","null","31","null",
"0500000US29059","Dallas County, Missouri","16846","*****","*****","null","16748","null","69","null","98","null","69","null",
"0500000US29061","Daviess County, Missouri","8357","*****","*****","null","8272","null","54","null","85","null","54","null",
"0500000US29063","DeKalb County, Missouri","12847","*****","*****","null","12600","null","105","null","247","null","105","null",
"0500000US29065","Dent County, Missouri","15550","*****","*****","null","15353","null","101","null","197","null","101","null",
"0500000US29067","Douglas County, Missouri","13682","*****","*****","null","13636","null","32","null","46","null","32","null",
"0500000US29069","Dunklin County, Missouri","32055","*****","*****","null","31192","null","143","null","863","null","143","null",
"0500000US29071","Franklin County, Missouri","101263","*****","*****","null","100196","null","198","null","1067","null","198","null",
"0500000US29073","Gasconade County, Missouri","15274","*****","*****","null","15125","null","81","null","149","null","81","null",
"0500000US29075","Gentry County, Missouri","6765","*****","*****","null","6736","null","26","null","29","null","26","null",
"0500000US29077","Greene County, Missouri","273020","*****","*****","null","265047","null","767","null","7973","null","767","null",
"0500000US29079","Grundy County, Missouri","10222","*****","*****","null","10091","null","83","null","131","null","83","null",
"0500000US29081","Harrison County, Missouri","8942","*****","*****","null","8865","null","39","null","77","null","39","null",
"0500000US29083","Henry County, Missouri","22305","*****","*****","null","21965","null","136","null","340","null","136","null",
"0500000US29085","Hickory County, Missouri","9603","*****","*****","null","9545","null","52","null","58","null","52","null",
"0500000US29087","Holt County, Missouri","4910","*****","*****","null","4861","null","17","null","49","null","17","null",
"0500000US29089","Howard County, Missouri","10144","*****","*****","null","10004","null","82","null","140","null","82","null",
"0500000US29091","Howell County, Missouri","40088","*****","*****","null","39337","null","220","null","751","null","220","null",
"0500000US29093","Iron County, Missouri","10661","*****","*****","null","10571","null","52","null","90","null","52","null",
"0500000US29095","Jackson County, Missouri","670100","*****","*****","null","631500","null","1507","null","38600","null","1507","null",
"0500000US29097","Jasper County, Missouri","116307","*****","*****","null","111390","null","427","null","4917","null","427","null",
"0500000US29099","Jefferson County, Missouri","217531","*****","*****","null","213671","null","569","null","3860","null","569","null",
"0500000US29101","Johnson County, Missouri","52428","*****","*****","null","51033","null","337","null","1395","null","337","null",
"0500000US29103","Knox County, Missouri","4127","*****","*****","null","4094","null","17","null","33","null","17","null",
"0500000US29105","Laclede County, Missouri","35495","*****","*****","null","34826","null","227","null","669","null","227","null",
"0500000US29107","Lafayette County, Missouri","33296","*****","*****","null","32816","null","157","null","480","null","157","null",
"0500000US29109","Lawrence County, Missouri","38548","*****","*****","null","37339","null","246","null","1209","null","246","null",
"0500000US29111","Lewis County, Missouri","10207","*****","*****","null","10084","null","75","null","123","null","75","null",
"0500000US29113","Lincoln County, Missouri","52122","*****","*****","null","51376","null","172","null","746","null","172","null",
"0500000US29115","Linn County, Missouri","12749","*****","*****","null","12576","null","102","null","173","null","102","null",
"0500000US29117","Livingston County, Missouri","15032","*****","*****","null","14969","null","41","null","63","null","41","null",
"0500000US29119","McDonald County, Missouri","23015","*****","*****","null","21476","null","202","null","1539","null","202","null",
"0500000US29121","Macon County, Missouri","15549","*****","*****","null","15520","null","22","null","29","null","22","null",
"0500000US29123","Madison County, Missouri","12281","*****","*****","null","12063","null","87","null","218","null","87","null",
"0500000US29125","Maries County, Missouri","9192","*****","*****","null","9086","null","69","null","106","null","69","null",
"0500000US29127","Marion County, Missouri","28623","*****","*****","null","28308","null","103","null","315","null","103","null",
"0500000US29129","Mercer County, Missouri","3758","*****","*****","null","3698","null","36","null","60","null","36","null",
"0500000US29131","Miller County, Missouri","24807","*****","*****","null","24459","null","138","null","348","null","138","null",
"0500000US29133","Mississippi County, Missouri","14196","*****","*****","null","14014","null","210","null","182","null","210","null",
"0500000US29135","Moniteau County, Missouri","15541","*****","*****","null","15258","null","96","null","283","null","96","null",
"0500000US29137","Monroe County, Missouri","8985","*****","*****","null","8928","null","36","null","57","null","36","null",
"0500000US29139","Montgomery County, Missouri","12254","*****","*****","null","12178","null","36","null","76","null","36","null",
"0500000US29141","Morgan County, Missouri","20617","*****","*****","null","20351","null","158","null","266","null","158","null",
"0500000US29143","New Madrid County, Missouri","18839","*****","*****","null","18659","null","77","null","180","null","77","null",
"0500000US29145","Newton County, Missouri","57907","*****","*****","null","56014","null","256","null","1893","null","256","null",
"0500000US29147","Nodaway County, Missouri","23185","*****","*****","null","22701","null","123","null","484","null","123","null",
"0500000US29149","Oregon County, Missouri","10810","*****","*****","null","10658","null","76","null","152","null","76","null",
"0500000US29151","Osage County, Missouri","13816","*****","*****","null","13772","null","29","null","44","null","29","null",
"0500000US29153","Ozark County, Missouri","9675","*****","*****","null","9627","null","38","null","48","null","38","null",
"0500000US29155","Pemiscot County, Missouri","18429","*****","*****","null","18262","null","46","null","167","null","46","null",
"0500000US29157","Perry County, Missouri","18997","*****","*****","null","18682","null","74","null","315","null","74","null",
"0500000US29159","Pettis County, Missouri","41831","*****","*****","null","39212","null","322","null","2619","null","322","null",
"0500000US29161","Phelps County, Missouri","44665","*****","*****","null","43180","null","190","null","1485","null","190","null",
"0500000US29163","Pike County, Missouri","18561","*****","*****","null","18281","null","75","null","280","null","75","null",
"0500000US29165","Platte County, Missouri","88301","*****","*****","null","83456","null","397","null","4845","null","397","null",
"0500000US29167","Polk County, Missouri","30952","*****","*****","null","30515","null","237","null","437","null","237","null",
"0500000US29169","Pulaski County, Missouri","50455","*****","*****","null","47895","null","372","null","2560","null","372","null",
"0500000US29171","Putnam County, Missouri","5003","*****","*****","null","4925","null","47","null","78","null","47","null",
"0500000US29173","Ralls County, Missouri","10169","*****","*****","null","10164","null","9","null","5","null","9","null",
"0500000US29175","Randolph County, Missouri","25465","*****","*****","null","25171","null","125","null","294","null","125","null",
"0500000US29177","Ray County, Missouri","23542","*****","*****","null","23202","null","129","null","340","null","129","null",
"0500000US29179","Reynolds County, Missouri","6676","*****","*****","null","6649","null","21","null","27","null","21","null",
"0500000US29181","Ripley County, Missouri","14080","*****","*****","null","13941","null","77","null","139","null","77","null",
"0500000US29183","St. Charles County, Missouri","356070","*****","*****","null","343521","null","888","null","12549","null","888","null",
"0500000US29185","St. Clair County, Missouri","9748","*****","*****","null","9723","null","16","null","25","null","16","null",
"0500000US29186","Ste. Genevieve County, Missouri","18179","*****","*****","null","18139","null","26","null","40","null","26","null",
"0500000US29187","St. Francois County, Missouri","64771","*****","*****","null","64041","null","270","null","730","null","270","null",
"0500000US29189","St. Louis County, Missouri","998760","*****","*****","null","934170","null","1805","null","64590","null","1805","null",
"0500000US29195","Saline County, Missouri","23178","*****","*****","null","21923","null","178","null","1255","null","178","null",
"0500000US29197","Schuyler County, Missouri","4386","*****","*****","null","4270","null","103","null","116","null","103","null",
"0500000US29199","Scotland County, Missouri","4831","*****","*****","null","4806","null","29","null","25","null","29","null",
"0500000US29201","Scott County, Missouri","39268","*****","*****","null","39011","null","85","null","257","null","85","null",
"0500000US29203","Shannon County, Missouri","8428","*****","*****","null","8303","null","101","null","125","null","101","null",
"0500000US29205","Shelby County, Missouri","6389","*****","*****","null","6334","null","45","null","55","null","45","null",
"0500000US29207","Stoddard County, Missouri","29992","*****","*****","null","29913","null","53","null","79","null","53","null",
"0500000US29209","Stone County, Missouri","32154","*****","*****","null","31766","null","123","null","388","null","123","null",
"0500000US29211","Sullivan County, Missouri","6702","*****","*****","null","6121","null","55","null","581","null","55","null",
"0500000US29213","Taney County, Missouri","50631","*****","*****","null","48641","null","511","null","1990","null","511","null",
"0500000US29215","Texas County, Missouri","25773","*****","*****","null","25528","null","90","null","245","null","90","null",
"0500000US29217","Vernon County, Missouri","20959","*****","*****","null","20703","null","209","null","256","null","209","null",
"0500000US29219","Warren County, Missouri","32104","*****","*****","null","31512","null","180","null","592","null","180","null",
"0500000US29221","Washington County, Missouri","25069","*****","*****","null","24862","null","86","null","207","null","86","null",
"0500000US29223","Wayne County, Missouri","13448","*****","*****","null","13409","null","34","null","39","null","34","null",
"0500000US29225","Webster County, Missouri","36027","*****","*****","null","35821","null","104","null","206","null","104","null",
"0500000US29227","Worth County, Missouri","2178","*****","*****","null","2169","null","9","null","9","null","9","null",
"0500000US29229","Wright County, Missouri","18764","*****","*****","null","18468","null","140","null","296","null","140","null",
"0500000US29510","St. Louis city, Missouri","318367","*****","*****","null","296423","null","1533","null","21944","null","1533","null",
"0500000US30001","Beaverhead County, Montana","9170","*****","*****","null","8954","null","99","null","216","null","99","null",
"0500000US30003","Big Horn County, Montana","12776","*****","*****","null","12684","null","58","null","92","null","58","null",
"0500000US30005","Blaine County, Montana","6476","*****","*****","null","6443","null","18","null","33","null","18","null",
"0500000US30007","Broadwater County, Montana","5447","*****","*****","null","5418","null","25","null","29","null","25","null",
"0500000US30009","Carbon County, Montana","10016","*****","*****","null","9776","null","84","null","240","null","84","null",
"0500000US30011","Carter County, Montana","1266","120","null","null","1265","null","120","null","1","null","2","null",
"0500000US30013","Cascade County, Montana","80931","*****","*****","null","79179","null","264","null","1752","null","264","null",
"0500000US30015","Chouteau County, Montana","5784","*****","*****","null","5676","null","76","null","108","null","76","null",
"0500000US30017","Custer County, Montana","11621","*****","*****","null","11447","null","65","null","174","null","65","null",
"0500000US30019","Daniels County, Montana","1721","145","null","null","1682","null","142","null","39","null","39","null",
"0500000US30021","Dawson County, Montana","8961","*****","*****","null","8916","null","31","null","45","null","31","null",
"0500000US30023","Deer Lodge County, Montana","9294","*****","*****","null","9168","null","73","null","126","null","73","null",
"0500000US30025","Fallon County, Montana","2861","*****","*****","null","2815","null","34","null","46","null","34","null",
"0500000US30027","Fergus County, Montana","11516","*****","*****","null","11383","null","79","null","133","null","79","null",
"0500000US30029","Flathead County, Montana","90317","*****","*****","null","88235","null","376","null","2082","null","376","null",
"0500000US30031","Gallatin County, Montana","89146","*****","*****","null","86470","null","346","null","2676","null","346","null",
"0500000US30033","Garfield County, Montana","1162","104","null","null","1160","null","104","null","2","null","3","null",
"0500000US30035","Glacier County, Montana","13329","*****","*****","null","13063","null","101","null","266","null","101","null",
"0500000US30037","Golden Valley County, Montana","873","100","null","null","873","null","100","null","0","null","78","null",
"0500000US30039","Granite County, Montana","3055","*****","*****","null","3030","null","20","null","25","null","20","null",
"0500000US30041","Hill County, Montana","16092","*****","*****","null","15823","null","89","null","269","null","89","null",
"0500000US30043","Jefferson County, Montana","11281","*****","*****","null","11089","null","82","null","192","null","82","null",
"0500000US30045","Judith Basin County, Montana","2061","*****","*****","null","2040","null","11","null","21","null","11","null",
"0500000US30047","Lake County, Montana","28628","*****","*****","null","28140","null","144","null","488","null","144","null",
"0500000US30049","Lewis and Clark County, Montana","62597","*****","*****","null","61529","null","183","null","1068","null","183","null",
"0500000US30051","Liberty County, Montana","2300","*****","*****","null","2219","null","53","null","81","null","53","null",
"0500000US30053","Lincoln County, Montana","19574","*****","*****","null","19145","null","148","null","429","null","148","null",
"0500000US30055","McCone County, Montana","1815","116","null","null","1811","null","115","null","4","null","6","null",
"0500000US30057","Madison County, Montana","7654","*****","*****","null","7375","null","109","null","279","null","109","null",
"0500000US30059","Meagher County, Montana","1900","*****","*****","null","1820","null","71","null","80","null","71","null",
"0500000US30061","Mineral County, Montana","4193","*****","*****","null","4127","null","55","null","66","null","55","null",
"0500000US30063","Missoula County, Montana","108431","*****","*****","null","105750","null","377","null","2681","null","377","null",
"0500000US30065","Musselshell County, Montana","4426","120","null","null","4341","null","117","null","85","null","45","null",
"0500000US30067","Park County, Montana","15704","*****","*****","null","15338","null","123","null","366","null","123","null",
"0500000US30069","Petroleum County, Montana","568","120","null","null","568","null","120","null","0","null","78","null",
"0500000US30071","Phillips County, Montana","4227","*****","*****","null","4156","null","123","null","71","null","123","null",
"0500000US30073","Pondera County, Montana","6165","*****","*****","null","5946","null","111","null","219","null","111","null",
"0500000US30075","Powder River County, Montana","1656","120","null","null","1652","null","122","null","4","null","6","null",
"0500000US30077","Powell County, Montana","7068","*****","*****","null","7000","null","41","null","68","null","41","null",
"0500000US30079","Prairie County, Montana","1093","127","null","null","1085","null","128","null","8","null","8","null",
"0500000US30081","Ravalli County, Montana","40199","*****","*****","null","39379","null","210","null","820","null","210","null",
"0500000US30083","Richland County, Montana","9669","*****","*****","null","9479","null","97","null","190","null","97","null",
"0500000US30085","Roosevelt County, Montana","10323","*****","*****","null","10274","null","36","null","49","null","36","null",
"0500000US30087","Rosebud County, Montana","9200","*****","*****","null","9129","null","44","null","71","null","44","null",
"0500000US30089","Sanders County, Montana","11421","*****","*****","null","11256","null","93","null","165","null","93","null",
"0500000US30091","Sheridan County, Montana","3426","145","null","null","3385","null","146","null","41","null","21","null",
"0500000US30093","Silver Bow County, Montana","33985","*****","*****","null","33320","null","214","null","665","null","214","null",
"0500000US30095","Stillwater County, Montana","9026","*****","*****","null","8959","null","27","null","67","null","27","null",
"0500000US30097","Sweet Grass County, Montana","3702","*****","*****","null","3603","null","55","null","99","null","55","null",
"0500000US30099","Teton County, Montana","6103","*****","*****","null","5960","null","103","null","143","null","103","null",
"0500000US30101","Toole County, Montana","5176","*****","*****","null","5039","null","55","null","137","null","55","null",
"0500000US30103","Treasure County, Montana","824","91","null","null","814","null","90","null","10","null","9","null",
"0500000US30105","Valley County, Montana","7392","*****","*****","null","7311","null","37","null","81","null","37","null",
"0500000US30107","Wheatland County, Montana","2138","*****","*****","null","2138","null","78","null","0","null","78","null",
"0500000US30109","Wibaux County, Montana","964","127","null","null","951","null","127","null","13","null","13","null",
"0500000US30111","Yellowstone County, Montana","146151","*****","*****","null","143678","null","323","null","2473","null","323","null",
"0500000US31001","Adams County, Nebraska","31181","*****","*****","null","29630","null","228","null","1551","null","228","null",
"0500000US31003","Antelope County, Nebraska","6697","*****","*****","null","6622","null","24","null","75","null","24","null",
"0500000US31005","Arthur County, Nebraska","448","75","null","null","446","null","74","null","2","null","3","null",
"0500000US31007","Banner County, Nebraska","703","79","null","null","684","null","76","null","19","null","15","null",
"0500000US31009","Blaine County, Nebraska","585","75","null","null","585","null","75","null","0","null","74","null",
"0500000US31011","Boone County, Nebraska","5512","*****","*****","null","5468","null","31","null","44","null","31","null",
"0500000US31013","Box Butte County, Nebraska","11383","*****","*****","null","11183","null","75","null","200","null","75","null",
"0500000US31015","Boyd County, Nebraska","2095","*****","*****","null","2092","null","5","null","3","null","5","null",
"0500000US31017","Brown County, Nebraska","3153","*****","*****","null","3106","null","36","null","47","null","36","null",
"0500000US31019","Buffalo County, Nebraska","45842","*****","*****","null","44017","null","264","null","1825","null","264","null",
"0500000US31021","Burt County, Nebraska","6901","*****","*****","null","6823","null","29","null","78","null","29","null",
"0500000US31023","Butler County, Nebraska","8360","*****","*****","null","8297","null","39","null","63","null","39","null",
"0500000US31025","Cass County, Nebraska","25230","*****","*****","null","24894","null","84","null","336","null","84","null",
"0500000US31027","Cedar County, Nebraska","8839","*****","*****","null","8802","null","26","null","37","null","26","null",
"0500000US31029","Chase County, Nebraska","3937","*****","*****","null","3764","null","81","null","173","null","81","null",
"0500000US31031","Cherry County, Nebraska","5750","*****","*****","null","5648","null","90","null","102","null","90","null",
"0500000US31033","Cheyenne County, Nebraska","10056","*****","*****","null","9803","null","74","null","253","null","74","null",
"0500000US31035","Clay County, Nebraska","6530","*****","*****","null","6357","null","67","null","173","null","67","null",
"0500000US31037","Colfax County, Nebraska","10322","*****","*****","null","8080","null","296","null","2242","null","296","null",
"0500000US31039","Cuming County, Nebraska","9194","*****","*****","null","8715","null","114","null","479","null","114","null",
"0500000US31041","Custer County, Nebraska","10962","*****","*****","null","10903","null","29","null","59","null","29","null",
"0500000US31043","Dakota County, Nebraska","20802","*****","*****","null","16329","null","355","null","4473","null","355","null",
"0500000US31045","Dawes County, Nebraska","9180","*****","*****","null","8918","null","127","null","262","null","127","null",
"0500000US31047","Dawson County, Nebraska","24261","*****","*****","null","19697","null","274","null","4564","null","274","null",
"0500000US31049","Deuel County, Nebraska","1967","*****","*****","null","1933","null","22","null","34","null","22","null",
"0500000US31051","Dixon County, Nebraska","5996","*****","*****","null","5663","null","46","null","333","null","46","null",
"0500000US31053","Dodge County, Nebraska","36651","*****","*****","null","34753","null","196","null","1898","null","196","null",
"0500000US31055","Douglas County, Nebraska","511739","*****","*****","null","469045","null","1447","null","42694","null","1447","null",
"0500000US31057","Dundy County, Nebraska","1988","96","null","null","1922","null","89","null","66","null","55","null",
"0500000US31059","Fillmore County, Nebraska","5915","*****","*****","null","5873","null","42","null","42","null","42","null",
"0500000US31061","Franklin County, Nebraska","3201","*****","*****","null","3177","null","11","null","24","null","11","null",
"0500000US31063","Frontier County, Nebraska","2779","*****","*****","null","2763","null","11","null","16","null","11","null",
"0500000US31065","Furnas County, Nebraska","4927","*****","*****","null","4880","null","35","null","47","null","35","null",
"0500000US31067","Gage County, Nebraska","22423","*****","*****","null","22240","null","76","null","183","null","76","null",
"0500000US31069","Garden County, Nebraska","2013","94","null","null","2005","null","94","null","8","null","10","null",
"0500000US31071","Garfield County, Nebraska","2105","125","null","null","2080","null","129","null","25","null","22","null",
"0500000US31073","Gosper County, Nebraska","2046","*****","*****","null","2041","null","5","null","5","null","5","null",
"0500000US31075","Grant County, Nebraska","671","87","null","null","670","null","87","null","1","null","2","null",
"0500000US31077","Greeley County, Nebraska","2530","*****","*****","null","2519","null","9","null","11","null","9","null",
"0500000US31079","Hall County, Nebraska","57748","*****","*****","null","50978","null","582","null","6770","null","582","null",
"0500000US31081","Hamilton County, Nebraska","9135","*****","*****","null","9054","null","34","null","81","null","34","null",
"0500000US31083","Harlan County, Nebraska","3439","*****","*****","null","3421","null","15","null","18","null","15","null",
"0500000US31085","Hayes County, Nebraska","979","96","null","null","948","null","87","null","31","null","28","null",
"0500000US31087","Hitchcock County, Nebraska","2910","*****","*****","null","2885","null","21","null","25","null","19","null",
"0500000US31089","Holt County, Nebraska","10437","*****","*****","null","10261","null","83","null","176","null","83","null",
"0500000US31091","Hooker County, Nebraska","718","91","null","null","708","null","91","null","10","null","10","null",
"0500000US31093","Howard County, Nebraska","6298","*****","*****","null","6257","null","21","null","41","null","21","null",
"0500000US31095","Jefferson County, Nebraska","7619","*****","*****","null","7582","null","33","null","37","null","33","null",
"0500000US31097","Johnson County, Nebraska","5200","*****","*****","null","4980","null","55","null","220","null","55","null",
"0500000US31099","Kearney County, Nebraska","6548","*****","*****","null","6431","null","73","null","117","null","73","null",
"0500000US31101","Keith County, Nebraska","8342","*****","*****","null","8126","null","68","null","216","null","68","null",
"0500000US31103","Keya Paha County, Nebraska","763","92","null","null","763","null","92","null","0","null","74","null",
"0500000US31105","Kimball County, Nebraska","3794","*****","*****","null","3695","null","45","null","99","null","45","null",
"0500000US31107","Knox County, Nebraska","8707","*****","*****","null","8639","null","35","null","68","null","35","null",
"0500000US31109","Lancaster County, Nebraska","282931","*****","*****","null","263393","null","1017","null","19538","null","1017","null",
"0500000US31111","Lincoln County, Nebraska","36199","*****","*****","null","35567","null","197","null","632","null","197","null",
"0500000US31113","Logan County, Nebraska","717","101","null","null","717","null","101","null","0","null","74","null",
"0500000US31115","Loup County, Nebraska","669","93","null","null","667","null","93","null","2","null","3","null",
"0500000US31117","McPherson County, Nebraska","411","85","null","null","411","null","85","null","0","null","74","null",
"0500000US31119","Madison County, Nebraska","34618","*****","*****","null","32185","null","298","null","2433","null","298","null",
"0500000US31121","Merrick County, Nebraska","7768","*****","*****","null","7711","null","43","null","57","null","43","null",
"0500000US31123","Morrill County, Nebraska","5052","*****","*****","null","4853","null","72","null","199","null","72","null",
"0500000US31125","Nance County, Nebraska","3742","*****","*****","null","3729","null","10","null","13","null","10","null",
"0500000US31127","Nemaha County, Nebraska","7243","*****","*****","null","7142","null","41","null","101","null","41","null",
"0500000US31129","Nuckolls County, Nebraska","4538","*****","*****","null","4507","null","23","null","31","null","23","null",
"0500000US31131","Otoe County, Nebraska","15751","*****","*****","null","15319","null","153","null","432","null","153","null",
"0500000US31133","Pawnee County, Nebraska","2752","*****","*****","null","2686","null","32","null","66","null","32","null",
"0500000US31135","Perkins County, Nebraska","2966","*****","*****","null","2957","null","14","null","9","null","14","null",
"0500000US31137","Phelps County, Nebraska","9190","*****","*****","null","9082","null","72","null","108","null","72","null",
"0500000US31139","Pierce County, Nebraska","7267","*****","*****","null","7208","null","24","null","59","null","24","null",
"0500000US31141","Platte County, Nebraska","31963","*****","*****","null","29733","null","313","null","2230","null","313","null",
"0500000US31143","Polk County, Nebraska","5393","*****","*****","null","5285","null","34","null","108","null","34","null",
"0500000US31145","Red Willow County, Nebraska","11039","*****","*****","null","10872","null","91","null","167","null","91","null",
"0500000US31147","Richardson County, Nebraska","8396","*****","*****","null","8316","null","46","null","80","null","46","null",
"0500000US31149","Rock County, Nebraska","1601","92","null","null","1591","null","93","null","10","null","11","null",
"0500000US31151","Saline County, Nebraska","14170","*****","*****","null","12551","null","267","null","1619","null","267","null",
"0500000US31153","Sarpy County, Nebraska","155874","*****","*****","null","147725","null","648","null","8149","null","648","null",
"0500000US31155","Saunders County, Nebraska","20635","*****","*****","null","20365","null","80","null","270","null","80","null",
"0500000US31157","Scotts Bluff County, Nebraska","36729","*****","*****","null","35353","null","240","null","1376","null","240","null",
"0500000US31159","Seward County, Nebraska","16639","*****","*****","null","16511","null","47","null","128","null","47","null",
"0500000US31161","Sheridan County, Nebraska","5488","*****","*****","null","5428","null","32","null","60","null","32","null",
"0500000US31163","Sherman County, Nebraska","3134","*****","*****","null","3114","null","15","null","20","null","15","null",
"0500000US31165","Sioux County, Nebraska","1336","79","null","null","1325","null","79","null","11","null","12","null",
"0500000US31167","Stanton County, Nebraska","6167","*****","*****","null","6074","null","49","null","93","null","49","null",
"0500000US31169","Thayer County, Nebraska","5231","*****","*****","null","5201","null","24","null","30","null","24","null",
"0500000US31171","Thomas County, Nebraska","737","102","null","null","722","null","105","null","15","null","16","null",
"0500000US31173","Thurston County, Nebraska","6920","*****","*****","null","6816","null","63","null","104","null","63","null",
"0500000US31175","Valley County, Nebraska","4253","*****","*****","null","4198","null","27","null","55","null","27","null",
"0500000US31177","Washington County, Nebraska","20199","*****","*****","null","19986","null","83","null","213","null","83","null",
"0500000US31179","Wayne County, Nebraska","9530","*****","*****","null","9282","null","87","null","248","null","87","null",
"0500000US31181","Webster County, Nebraska","3802","*****","*****","null","3767","null","18","null","35","null","18","null",
"0500000US31183","Wheeler County, Nebraska","696","97","null","null","689","null","98","null","7","null","8","null",
"0500000US31185","York County, Nebraska","13804","*****","*****","null","13396","null","94","null","408","null","94","null",
"0500000US32001","Churchill County, Nevada","24904","*****","*****","null","23383","null","332","null","1521","null","332","null",
"0500000US32003","Clark County, Nevada","1928695","*****","*****","null","1505503","null","4578","null","423192","null","4578","null",
"0500000US32005","Douglas County, Nevada","47058","*****","*****","null","44002","null","390","null","3056","null","390","null",
"0500000US32007","Elko County, Nevada","48390","*****","*****","null","43286","null","473","null","5104","null","473","null",
"0500000US32009","Esmeralda County, Nevada","897","138","null","null","772","null","124","null","125","null","89","null",
"0500000US32011","Eureka County, Nevada","1778","138","null","null","1720","null","145","null","58","null","34","null",
"0500000US32013","Humboldt County, Nevada","16249","*****","*****","null","14021","null","266","null","2228","null","266","null",
"0500000US32015","Lander County, Nevada","5651","*****","*****","null","5264","null","132","null","387","null","132","null",
"0500000US32017","Lincoln County, Nevada","5177","*****","*****","null","5041","null","77","null","136","null","77","null",
"0500000US32019","Lyon County, Nevada","51937","*****","*****","null","48224","null","599","null","3713","null","599","null",
"0500000US32021","Mineral County, Nevada","4760","*****","*****","null","4565","null","97","null","195","null","97","null",
"0500000US32023","Nye County, Nevada","44052","*****","*****","null","40304","null","474","null","3748","null","474","null",
"0500000US32027","Pershing County, Nevada","6720","*****","*****","null","5857","null","153","null","863","null","153","null",
"0500000US32029","Storey County, Nevada","4011","*****","*****","null","3786","null","118","null","225","null","118","null",
"0500000US32031","Washoe County, Nevada","417855","*****","*****","null","354811","null","1754","null","63044","null","1754","null",
"0500000US32033","White Pine County, Nevada","9884","*****","*****","null","9661","null","94","null","223","null","94","null",
"0500000US32510","Carson City, Nevada","55378","*****","*****","null","49001","null","663","null","6377","null","663","null",
"0500000US33001","Belknap County, New Hampshire","60166","*****","*****","null","58359","null","354","null","1807","null","354","null",
"0500000US33003","Carroll County, New Hampshire","47817","*****","*****","null","46570","null","301","null","1247","null","301","null",
"0500000US33005","Cheshire County, New Hampshire","77301","*****","*****","null","74881","null","290","null","2420","null","290","null",
"0500000US33007","Coos County, New Hampshire","33224","*****","*****","null","32178","null","206","null","1046","null","206","null",
"0500000US33009","Grafton County, New Hampshire","88696","*****","*****","null","83795","null","473","null","4901","null","473","null",
"0500000US33011","Hillsborough County, New Hampshire","400243","*****","*****","null","367488","null","1406","null","32755","null","1406","null",
"0500000US33013","Merrimack County, New Hampshire","146785","*****","*****","null","141534","null","566","null","5251","null","566","null",
"0500000US33015","Rockingham County, New Hampshire","295162","*****","*****","null","281990","null","664","null","13172","null","664","null",
"0500000US33017","Strafford County, New Hampshire","122859","*****","*****","null","117725","null","501","null","5134","null","501","null",
